"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"CoT-based Synthesizer: Enhancing LLM Performance through Answer
  Synthesis","https://scispace.com/paper/cot-based-synthesizer-enhancing-llm-performance-through-819xmdwiicar","2025","Journal Article","","Bohan Zhang
Xiaokang Zhang
Jing Zhang
Jifan Yu
Sijia Luo
Jie Tang","10.48550/arxiv.2501.01668","https://scispace.compdf/cot-based-synthesizer-enhancing-llm-performance-through-819xmdwiicar.pdf","Current inference scaling methods, such as Self-consistency and Best-of-N, have proven effective in improving the accuracy of LLMs on complex reasoning tasks. However, these methods rely heavily on the quality of candidate responses and are unable to produce correct answers when all candidates are incorrect. In this paper, we propose a novel inference scaling strategy, CoT-based Synthesizer, which leverages CoT reasoning to synthesize superior answers by analyzing complementary information from multiple candidate responses, even when all candidate responses are flawed. To enable a lightweight and cost-effective implementation, we introduce an automated data generation pipeline that creates diverse training data. This allows smaller LLMs trained on this data to improve the inference accuracy of larger models, including API-based LLMs. Experimental results across four benchmark datasets with seven policy models demonstrate that our method significantly enhances performance, with gains of 11.8% for Llama3-8B and 10.3% for GPT-4o on the MATH dataset. The corresponding training data and code are publicly available on https://github.com/RUCKBReasoning/CoT-based-Synthesizer. ","This paper proposes CoT-based Synthesizer, a novel inference scaling strategy for LLMs, leveraging CoT reasoning to synthesize superior answers from multiple candidate responses, improving performance by 11.8% and 10.3% on MATH dataset with Llama3-8B and GPT-4o respectively."
"Thinking with Many Minds: Using Large Language Models for Multi-Perspective Problem-Solving","https://scispace.com/paper/thinking-with-many-minds-using-large-language-models-for-3qoo8elpoxfq","2025","Repository","Social Science Research Network","Sanghyun Park
Boris Maciejovsky
Phanish Puranam","10.2139/ssrn.5085859","https://scispace.compdf/thinking-with-many-minds-using-large-language-models-for-3qoo8elpoxfq.pdf","Complex problem-solving requires cognitive flexibility-the capacity to entertain multiple perspectives while preserving their distinctiveness. This flexibility replicates the ""wisdom of crowds"" within a single individual, allowing them to ""think with many minds."" While mental simulation enables imagined deliberation, cognitive constraints limit its effectiveness. We propose synthetic deliberation, a Large Language Model (LLM)-based method that simulates discourse between agents embodying diverse perspectives, as a solution. Using a custom GPT-based model, we showcase its benefits: concurrent processing of multiple viewpoints without cognitive degradation, parallel exploration of perspectives, and precise control over viewpoint synthesis. By externalizing the deliberative process and distributing cognitive labor between parallel search and integration, synthetic deliberation transcends mental simulation's limitations. This approach shows promise for strategic planning, policymaking, and conflict resolution. ","Researchers propose synthetic deliberation, a Large Language Model-based method, to simulate discourse between diverse perspectives, enabling concurrent processing, parallel exploration, and precise control over viewpoint synthesis, transcending mental simulation's limitations in complex problem-solving."
"N-Critics: Self-Refinement of Large Language Models with Ensemble of Critics","https://scispace.com/paper/n-critics-self-refinement-of-large-language-models-with-r8v1k9mhs9","2023","Journal Article","arXiv.org","Sajad Mousavi
Ricardo Luna Guti'errez
Desik Rengarajan
Vineet Dilip Gundecha
Ashwin Ramesh Babu
Avisek Naug
Antonio Guillen
S. Sarkar","10.48550/arxiv.2310.18679","https://scispace.compdf/n-critics-self-refinement-of-large-language-models-with-r8v1k9mhs9.pdf","We propose a self-correction mechanism for Large Language Models (LLMs) to mitigate issues such as toxicity and fact hallucination. This method involves refining model outputs through an ensemble of critics and the model's own feedback. Drawing inspiration from human behavior, we explore whether LLMs can emulate the self-correction process observed in humans who often engage in self-reflection and seek input from others to refine their understanding of complex topics. Our approach is model-agnostic and can be applied across various domains to enhance trustworthiness by addressing fairness, bias, and robustness concerns. We consistently observe performance improvements in LLMs for reducing toxicity and correcting factual errors. ","This work proposes a self-correction mechanism for Large Language Models (LLMs) to mitigate issues such as toxicity and fact hallucination and consistently observe performance improvements in LLMs for reducing toxicity and correcting factual errors."
"Self-Critique and Refinement for Faithful Natural Language Explanations","https://scispace.com/paper/self-critique-and-refinement-for-faithful-natural-language-wi20yz5imq8m","2025","Journal Article","arXiv.org","Yingming Wang
P H Atanasova","10.48550/arxiv.2505.22823","https://scispace.compdf/self-critique-and-refinement-for-faithful-natural-language-wi20yz5imq8m.pdf","With the rapid development of Large Language Models (LLMs), Natural Language Explanations (NLEs) have become increasingly important for understanding model predictions. However, these explanations often fail to faithfully represent the model's actual reasoning process. While existing work has demonstrated that LLMs can self-critique and refine their initial outputs for various tasks, this capability remains unexplored for improving explanation faithfulness. To address this gap, we introduce Self-critique and Refinement for Natural Language Explanations (SR-NLE), a framework that enables models to improve the faithfulness of their own explanations -- specifically, post-hoc NLEs -- through an iterative critique and refinement process without external supervision. Our framework leverages different feedback mechanisms to guide the refinement process, including natural language self-feedback and, notably, a novel feedback approach based on feature attribution that highlights important input words. Our experiments across three datasets and four state-of-the-art LLMs demonstrate that SR-NLE significantly reduces unfaithfulness rates, with our best method achieving an average unfaithfulness rate of 36.02%, compared to 54.81% for baseline -- an absolute reduction of 18.79%. These findings reveal that the investigated LLMs can indeed refine their explanations to better reflect their actual reasoning process, requiring only appropriate guidance through feedback without additional training or fine-tuning.","This study introduces SR-NLE, a framework enabling Large Language Models to refine their natural language explanations through self-critique and iterative refinement, leveraging feedback mechanisms to improve faithfulness and reduce unfaithfulness rates by up to 18.79%."
"Repairing Language Model Pipelines by Meta Self-Refining Competing Constraints at Runtime","https://scispace.com/paper/repairing-language-model-pipelines-by-meta-self-refining-vu16mdr4hjta","2025","Journal Article","arXiv.org","Mojtaba Eshghie","10.48550/arxiv.2507.10590","https://scispace.compdf/repairing-language-model-pipelines-by-meta-self-refining-vu16mdr4hjta.pdf","Language Model (LM) pipelines can dynamically refine their outputs against programmatic constraints. However, their effectiveness collapses when faced with competing soft constraints, leading to inefficient backtracking loops where satisfying one constraint violates another. We introduce Meta Self-Refining, a framework that equips LM pipelines with a meta-corrective layer to repair these competitions at runtime/inference-time. Our approach monitors the pipeline's execution history to detect oscillatory failures. Upon detection, it invokes a meta-repairer LM that analyzes the holistic state of the backtracking attempts and synthesizes a strategic instruction to balance the competing requirements. This self-repair instruction guides the original LM out of a failing refining loop towards a successful output. Our results show Meta Self-Refining can successfully repair these loops, leading to more efficient LM programs.","Researchers introduce Meta Self-Refining, a framework that repairs language model pipelines' inefficiencies caused by competing soft constraints at runtime, by monitoring execution history, detecting oscillatory failures, and synthesizing strategic instructions to balance requirements."
"Self-Polish: Enhance Reasoning in Large Language Models via Problem Refinement","https://scispace.com/paper/self-polish-enhance-reasoning-in-large-language-models-via-4q3f4c6eye","2023","Journal Article","","Zhiheng Xi
S. Jin
Yuhao Zhou
Rui Zheng
Songyang Gao
Lixin Jia
Tao Gui
Qi Zhang
Xuanjing Huang","10.18653/v1/2023.findings-emnlp.762","https://scispace.compdf/self-polish-enhance-reasoning-in-large-language-models-via-4q3f4c6eye.pdf","To enhance the multi-step reasoning capabilities of large language models, researchers have extensively explored prompting methods, notably the Chain-of-Thought (CoT) method which explicitly elicits human-like rationales. However, they have inadvertently overlooked the potential of enhancing model reasoning performance by formulating higher-quality problems. In this work, we start from the problem side and propose Self-Polish (SP), a novel method that facilitates the model’s reasoning by guiding it to progressively refine the given problems to be more comprehensible and solvable. We also explore several automatic prompting varients and propose the Self-Polish prompt bank for the community. SP is orthogonal to all other prompting methods of answer/reasoning side like CoT, allowing for seamless integration with state-of-the-art techniques for further improvement. Thorough experiments show that the proposed method attains notable and consistent effectiveness on five reasoning benchmarks across different models. Furthermore, our method also showcases impressive performance on robustness evaluation. Codes and prompts are available at https://github.com/WooooDyy/Self-Polish. ","Self-Polish enhances reasoning in large language models by refining problems to be more comprehensible and solvable."
"Coherent Multimodal Reasoning with Iterative Self-Evaluation for Vision-Language Models","https://scispace.com/paper/coherent-multimodal-reasoning-with-iterative-self-evaluation-99u0k7ak0sia","2025","Journal Article","arXiv.org","Wenjie Luo
Ruocheng Li
Shanshan Zhu
Julian Perry","10.48550/arxiv.2508.02886","https://scispace.compdf/coherent-multimodal-reasoning-with-iterative-self-evaluation-99u0k7ak0sia.pdf","Despite significant advancements, current large language models (LLMs) and vision-language models (LVLMs) continue to struggle with complex, multi-step, cross-modal common sense reasoning tasks, often exhibiting a lack of""deliberative thinking.""They tend to rely on superficial associations rather than deep, chained inference, particularly when integrating visual information with abstract concepts. To address this, we propose the Coherent Multimodal Reasoning Framework (CMRF), a novel approach that enhances LVLMs'common sense reasoning capabilities through an iterative, self-evaluating inference mechanism. CMRF mimics human problem-solving by decomposing complex queries, generating step-by-step inferences, and self-correcting errors. Our framework integrates three key modules: a Reasoning Decomposition Unit (RDU) for breaking down problems into sub-questions, a Contextual Inference Engine (CIE) for contextual inference, and a Coherence Assessment Module (CAM) for evaluating logical consistency and confidence. Coupled with an Adaptive Iterative Refinement strategy, CMRF systematically refines its reasoning paths. Built upon LLaVA-1.6-34B and trained on a novel Multimodal Daily Activity Reasoning (MDAR) dataset, CMRF achieves state-of-the-art performance among open-source LVLMs on challenging benchmarks like VCR, A-OKVQA, and DailyLife-MRC. It attains an average accuracy of 69.4%, surpassing the best open-source baseline by +2.4 percentage points, with particular strength in complex reasoning scenarios. Extensive ablation studies and human evaluations confirm the critical contributions of each module and the effectiveness of iterative refinement in fostering more coherent and accurate reasoning.","This paper proposes Coherent Multimodal Reasoning Framework (CMRF), a novel approach enhancing vision-language models' common sense reasoning capabilities through iterative self-evaluation, achieving state-of-the-art performance on challenging benchmarks with an average accuracy of 69.4%."
"Boosting the Power of Small Multimodal Reasoning Models to Match Larger Models with Self-Consistency Training","https://scispace.com/paper/boosting-the-power-of-small-multimodal-reasoning-models-to-1expf6u13p","2023","Preprint","","Cheng Tan
Jingxuan Wei
Zhangyang Gao
Lin Sun
Siyuan Liu
Xiu‐Wei Yang
Stan Z. Li","10.48550/arxiv.2311.14109","https://export.arxiv.org/pdf/2311.14109v2.pdf","Multimodal reasoning is a challenging task that requires models to reason across multiple modalities to answer questions. Existing approaches have made progress by incorporating language and visual modalities into a two-stage reasoning framework, separating rationale generation from answer inference. However, these approaches often fall short due to the inadequate quality of the generated rationales. In this work, we delve into the importance of rationales in model reasoning. We observe that when rationales are completely accurate, the model's accuracy significantly improves, highlighting the need for high-quality rationale generation. Motivated by this, we propose MC-CoT, a self-consistency training strategy that generates multiple rationales and answers, subsequently selecting the most accurate through a voting process. This approach not only enhances the quality of generated rationales but also leads to more accurate and robust answers. Through extensive experiments, we demonstrate that our approach significantly improves model performance across various benchmarks. Remarkably, we show that even smaller base models, when equipped with our proposed approach, can achieve results comparable to those of larger models, illustrating the potential of our approach in harnessing the power of rationales for improved multimodal reasoning. The code is available at https://github.com/chengtan9907/mc-cot. ","Boosting the power of small multimodal reasoning models by improving the quality of rationales through self-consistency training."
"Refining LLMs Outputs with Iterative Consensus Ensemble (ICE)","https://scispace.com/paper/refining-llms-outputs-with-iterative-consensus-ensemble-ice-5jujgl8vo450","2024","Journal Article","","Mahmud Omar
Benjamin S. Glicksberg
Girish N. Nadkarni
Eyal Klang","10.1101/2024.12.25.24319629","","Large language models (LLMs) show promising accuracy on challenging tasks, including medical question answering. Yet, direct gains from model upgrades can plateau, and reliability issues persist. We introduce Iterative Consensus Ensemble (ICE), a proof-of-concept framework that refines answers through iterative reasoning and feedback among multiple LLMs. This ensemble method encourages diverse models to scrutinize each others outputs, converging on a consensus solution. We tested ICE on four different datasets. These included over 4,000 multiple-choice questions drawn from a newly curated primary care exam set, established medical benchmarks, and a PhD-level reasoning dataset. Compared to initial single-model attempts, ICE improved final overall accuracy by up to 27%. It reached accuracies 81% in medical subsets and 72% in multi-domain tasks from initial scores of about 72% and 60%, respectively. In a particularly challenging PhD-level reasoning benchmark (GPQA-diamond), ICE raised performance from 46.9% initially to 68.2% at the final consensus, a relative gain exceeding 45%. On a specialized family medicine dataset, ICEs results were statistically indistinguishable from those of a complex reasoning model (O1-preview), despite O1s higher cost and computational demands. Additional analyses showed that ICE iterative consensus remained effective under different prompting styles. Our proposed framework leverages standard LLMs and repeated prompting, requiring no specialized reward models or intricate token-level fusion. These findings show that iterative collaboration can transform LLM ensembles into more reliable, cost-efficient solvers, advancing performance in medical and general reasoning domains. Future refinements may integrate chain-of-thought steps or specialist models, extending this approach to more complex challenges as LLMs and benchmarks continue to evolve. ","This study introduces Iterative Consensus Ensemble (ICE), a framework that refines LLM outputs through iterative reasoning and feedback among multiple models, improving accuracy by up to 27% on medical and multi-domain tasks, and outperforming a complex reasoning model on a family medicine dataset."
"Large Language Models Can Self-Improve in Long-context Reasoning","https://scispace.com/paper/large-language-models-can-self-improve-in-long-context-4pur78d8cjxz","2024","Journal Article","","Siheng Li
Cheng Yang
Zesen Cheng
Lemao Liu
Mo Yu
Yujiu Yang
Wai Lam","10.48550/arxiv.2411.08147","https://scispace.compdf/large-language-models-can-self-improve-in-long-context-4pur78d8cjxz.pdf","Large language models (LLMs) have achieved substantial progress in processing long contexts but still struggle with long-context reasoning. Existing approaches typically involve fine-tuning LLMs with synthetic data, which depends on annotations from human experts or advanced models like GPT-4, thus restricting further advancements. To address this issue, we investigate the potential for LLMs to self-improve in long-context reasoning and propose \ours, an approach specifically designed for this purpose. This approach is straightforward: we sample multiple outputs for each question, score them with Minimum Bayes Risk, and then apply supervised fine-tuning or preference optimization based on these outputs. Extensive experiments on several leading LLMs demonstrate the effectiveness of \ours, with an absolute improvement of $4.2$ points for Llama-3.1-8B-Instruct. Furthermore, \ours achieves superior performance compared to prior approaches that depend on data produced by human experts or advanced models. We anticipate that this work will open new avenues for self-improvement techniques in long-context scenarios, which are essential for the continual advancement of LLMs. ","Large language models can self-improve in long-context reasoning through a novel approach, ""ours"", which samples multiple outputs, scores them, and applies fine-tuning or preference optimization, achieving superior performance and outpacing prior methods."
"Deep Think with Confidence","https://scispace.com/paper/deep-think-with-confidence-wte35mu716yy","2025","Journal Article","arXiv.org","Yichao Fu
Xuewei Wang
Yuandong Tian
Jiawei Zhao","10.48550/arxiv.2508.15260","https://scispace.compdf/deep-think-with-confidence-wte35mu716yy.pdf","Large Language Models (LLMs) have shown great potential in reasoning tasks through test-time scaling methods like self-consistency with majority voting. However, this approach often leads to diminishing returns in accuracy and high computational overhead. To address these challenges, we introduce Deep Think with Confidence (DeepConf), a simple yet powerful method that enhances both reasoning efficiency and performance at test time. DeepConf leverages model-internal confidence signals to dynamically filter out low-quality reasoning traces during or after generation. It requires no additional model training or hyperparameter tuning and can be seamlessly integrated into existing serving frameworks. We evaluate DeepConf across a variety of reasoning tasks and the latest open-source models, including Qwen 3 and GPT-OSS series. Notably, on challenging benchmarks such as AIME 2025, DeepConf@512 achieves up to 99.9% accuracy and reduces generated tokens by up to 84.7% compared to full parallel thinking.","Researchers introduce Deep Think with Confidence (DeepConf), a method that enhances reasoning efficiency and performance in Large Language Models by leveraging internal confidence signals to filter low-quality reasoning traces, achieving up to 99.9% accuracy and reducing tokens by 84.7%."
"SaySelf: Teaching LLMs to Express Confidence with Self-Reflective
  Rationales","https://scispace.com/paper/sayself-teaching-llms-to-express-confidence-with-self-2b2dr7nxqs","2024","Preprint","","Tianyang Xu
Shujin Wu
Shizhe Diao
Xiaoze Liu
Xingyao Wang
Yangyi Chen
Jing Gao","10.48550/arxiv.2405.20974","https://scispace.compdf/sayself-teaching-llms-to-express-confidence-with-self-2b2dr7nxqs.pdf","Large language models (LLMs) often generate inaccurate or fabricated information and generally fail to indicate their confidence, which limits their broader applications. Previous work elicits confidence from LLMs by direct or self-consistency prompting, or constructing specific datasets for supervised finetuning. The prompting-based approaches have inferior performance, and the training-based approaches are limited to binary or inaccurate group-level confidence estimates. In this work, we present the advanced SaySelf, a training framework that teaches LLMs to express more accurate fine-grained confidence estimates. In addition, beyond the confidence scores, SaySelf initiates the process of directing LLMs to produce self-reflective rationales that clearly identify gaps in their parametric knowledge and explain their uncertainty. This is achieved by using an LLM to automatically summarize the uncertainties in specific knowledge via natural language. The summarization is based on the analysis of the inconsistency in multiple sampled reasoning chains, and the resulting data is utilized for supervised fine-tuning. Moreover, we utilize reinforcement learning with a meticulously crafted reward function to calibrate the confidence estimates, motivating LLMs to deliver accurate, high-confidence predictions and to penalize overconfidence in erroneous outputs. Experimental results in both in-distribution and out-of-distribution datasets demonstrate the effectiveness of SaySelf in reducing the confidence calibration error and maintaining the task performance. We show that the generated self-reflective rationales are reasonable and can further contribute to the calibration. The code is made public at \url{https://github.com/xu1868/SaySelf}. ","SaySelf is a training framework that teaches LLMs to express accurate fine-grained confidence estimates and generate self-reflective rationales."
"Enhancing Self-Consistency and Performance of Pre-Trained Language
  Models through Natural Language Inference","https://scispace.com/paper/enhancing-self-consistency-and-performance-of-pre-trained-33xmuoum","2022","Posted Content","","","10.48550/arxiv.2211.11875","http://arxiv.org/pdf/2211.11875","While large pre-trained language models are powerful, their predictions often lack logical consistency across test inputs. For example, a state-of-the-art Macaw question-answering (QA) model answers 'Yes' to 'Is a sparrow a bird?' and 'Does a bird have feet?' but answers 'No' to 'Does a sparrow have feet?'. To address this failure mode, we propose a framework, Consistency Correction through Relation Detection, or ConCoRD, for boosting the consistency and accuracy of pre-trained NLP models using pre-trained natural language inference (NLI) models without fine-tuning or re-training. Given a batch of test inputs, ConCoRD samples several candidate outputs for each input and instantiates a factor graph that accounts for both the model's belief about the likelihood of each answer choice in isolation and the NLI model's beliefs about pair-wise answer choice compatibility. We show that a weighted MaxSAT solver can efficiently compute high-quality answer choices under this factor graph, improving over the raw model's predictions. Our experiments demonstrate that ConCoRD consistently boosts accuracy and consistency of off-the-shelf closed-book QA and VQA models using off-the-shelf NLI models, notably increasing accuracy of LXMERT on ConVQA by 5% absolute. See https://ericmitchell.ai/emnlp-2022-concord/ for code and data. ","ConCoRD as mentioned in this paper proposes a factor graph that accounts for both the model's belief about the likelihood of each answer choice in isolation and the NLI model's beliefs about pair-wise answer choice compatibility."
"Towards Zero-shot Commonsense Reasoning with Self-supervised Refinement of Language Models.","https://scispace.com/paper/towards-zero-shot-commonsense-reasoning-with-self-supervised-1g2c1cts4e","2021","Proceedings Article","Empirical Methods in Natural Language Processing","Tassilo Klein
Moin Nabi","","","Can we get existing language models and refine them for zero-shot commonsense reasoning? This paper presents an initial study exploring the feasibility of zero-shot commonsense reasoning for the Winograd Schema Challenge by formulating the task as self-supervised refinement of a pre-trained language model. In contrast to previous studies that rely on fine-tuning annotated datasets, we seek to boost conceptualization via loss landscape refinement. To this end, we propose a novel self-supervised learning approach that refines the language model utilizing a set of linguistic perturbations of similar concept relationships. Empirical analysis of our conceptually simple framework demonstrates the viability of zero-shot commonsense reasoning on multiple benchmarks.","This article propose a self-supervised learning approach that refines the language model utilizing a set of linguistic perturbations of similar concept relationships, and demonstrate the feasibility of zero-shot commonsense reasoning on multiple benchmarks."
"Towards Zero-shot Commonsense Reasoning with Self-supervised Refinement of Language Models.","https://scispace.com/paper/towards-zero-shot-commonsense-reasoning-with-self-supervised-3p7rkejidc","2021","Posted Content","arXiv: Computation and Language","Tassilo Klein
Moin Nabi","","https://arxiv.org/pdf/2109.05105v1","Can we get existing language models and refine them for zero-shot commonsense reasoning? This paper presents an initial study exploring the feasibility of zero-shot commonsense reasoning for the Winograd Schema Challenge by formulating the task as self-supervised refinement of a pre-trained language model. In contrast to previous studies that rely on fine-tuning annotated datasets, we seek to boost conceptualization via loss landscape refinement. To this end, we propose a novel self-supervised learning approach that refines the language model utilizing a set of linguistic perturbations of similar concept relationships. Empirical analysis of our conceptually simple framework demonstrates the viability of zero-shot commonsense reasoning on multiple benchmarks.","This paper propose a self-supervised learning approach that refines the language model utilizing a set of linguistic perturbations of similar concept relationships, and demonstrate the feasibility of zero-shot commonsense reasoning on multiple benchmarks."
"mCoT: Multilingual Instruction Tuning for Reasoning Consistency in
  Language Models","https://scispace.com/paper/mcot-multilingual-instruction-tuning-for-reasoning-1p2w8n9jtn","2024","Journal Article","","Huiyuan Lai
Malvina Nissim","10.48550/arxiv.2406.02301","https://scispace.compdf/mcot-multilingual-instruction-tuning-for-reasoning-1p2w8n9jtn.pdf","Large language models (LLMs) with Chain-of-thought (CoT) have recently emerged as a powerful technique for eliciting reasoning to improve various downstream tasks. As most research mainly focuses on English, with few explorations in a multilingual context, the question of how reliable this reasoning capability is in different languages is still open. To address it directly, we study multilingual reasoning consistency across multiple languages, using popular open-source LLMs. First, we compile the first large-scale multilingual math reasoning dataset, mCoT-MATH, covering eleven diverse languages. Then, we introduce multilingual CoT instruction tuning to boost reasoning capability across languages, thereby improving model consistency. While existing LLMs show substantial variation across the languages we consider, and especially low performance for lesser resourced languages, our 7B parameter model mCoT achieves impressive consistency across languages, and superior or comparable performance to close- and open-source models even of much larger sizes. ","This study introduces multilingual instruction tuning for Chain-of-thought language models, creating a large-scale math reasoning dataset (mCoT-MATH) in 11 languages, and achieving consistent reasoning performance across languages with a 7B parameter model, outperforming larger models in some cases."
"Enhancing Self-Consistency and Performance of Pre-Trained Language Models through Natural Language Inference","https://scispace.com/paper/enhancing-self-consistency-and-performance-of-pre-trained-2jem5izj","2022","Proceedings Article","Conference on Empirical Methods in Natural Language Processing","Eric Mitchell
Joseph J. Noh
Siyan Li
William S. Armstrong
Ananth Agarwal
Patrick Liu
Chelsea Finn
Christopher D. Manning","10.48550/arXiv.2211.11875","","While large pre-trained language models are powerful, their predictions often lack logical consistency across test inputs. For example, a state-of-the-art Macaw question-answering (QA) model answers Yes to Is a sparrow a bird? and Does a bird have feet? but answers No to Does a sparrow have feet?. To address this failure mode, we propose a framework, Consistency Correction through Relation Detection, or ConCoRD, for boosting the consistency and accuracy of pre-trained NLP models using pre-trained natural language inference (NLI) models without fine-tuning or re-training. Given a batch of test inputs, ConCoRD samples several candidate outputs for each input and instantiates a factor graph that accounts for both the model’s belief about the likelihood of each answer choice in isolation and the NLI model’s beliefs about pair-wise answer choice compatibility. We show that a weighted MaxSAT solver can efficiently compute high-quality answer choices under this factor graph, improving over the raw model’s predictions. Our experiments demonstrate that ConCoRD consistently boosts accuracy and consistency of off-the-shelf closed-book QA and VQA models using off-the-shelf NLI models, notably increasing accuracy of LXMERT on ConVQA by 5% absolute. See the project website (https://ericmitchell.ai/emnlp-2022-concord/) for code and data.","This work proposes a framework, Consistency Correction through Relation Detection, or ConCoRD, for boosting the consistency and accuracy of pre-trained NLP models using off-the-shelf natural language inference (NLI) models without fine-tuning or re-training."
"An Implementation of Autonomous Reasoning in Large Language Models through Token-Level Inner Dialogue Mechanisms","https://scispace.com/paper/an-implementation-of-autonomous-reasoning-in-large-language-2d1cvqw547xo","2024","Journal Article","","Seriyah Thompson
William Hargrove
Theodore Moreno
M. Duarte
Catherine Blackwell
Isabella Greyston","10.31219/osf.io/c3bnd","","Autonomous reasoning systems often face limitations when addressing complex, multi-step tasks that require continuous self-assessment and adaptation. A novel framework for reasoning enhancement introduces token-level inner dialogue, allowing models to recursively evaluate and refine their outputs during the generation process. This mechanism promotes deeper logical coherence and adaptive problem-solving through iterative token interactions, leading to improved performance across reasoning tasks, including ethical decision-making, logical progression, and abstract reasoning. Extensive experimental results demonstrate the effectiveness of this approach, highlighting substantial improvements in reasoning accuracy, consistency, and task completion rates compared to baseline models. The introduction of recursive feedback loops within token generation proves instrumental in maintaining logical coherence, particularly in tasks with high levels of complexity. Challenges related to computational overhead and architectural complexity were identified, yet the benefits of deeper token-level reasoning establish this framework as a significant advancement for autonomous reasoning in artificial intelligence. ","A novel framework enhances autonomous reasoning in large language models through token-level inner dialogue, promoting deeper logical coherence and adaptive problem-solving, with experimental results showing substantial improvements in reasoning accuracy and task completion rates."
"Wisdom of the Crowd: Reinforcement Learning from Coevolutionary Collective Feedback","https://scispace.com/paper/wisdom-of-the-crowd-reinforcement-learning-from-mi48dkdqba3u","2025","Journal Article","","Wenzhen Yuan
Shengji Tang
Weihao Lin
Jiacheng Ruan
Ganqu Cui
Bo Zhang
Tao Chen
Ting Liu
Yuzhuo Fu
Peng Ye
Lei Bai","10.48550/arxiv.2508.12338","","Reinforcement learning (RL) has significantly enhanced the reasoning capabilities of large language models (LLMs), but its reliance on expensive human-labeled data or complex reward models severely limits scalability. While existing self-feedback methods aim to address this problem, they are constrained by the capabilities of a single model, which can lead to overconfidence in incorrect answers, reward hacking, and even training collapse. To this end, we propose Reinforcement Learning from Coevolutionary Collective Feedback (RLCCF), a novel RL framework that enables multi-model collaborative evolution without external supervision. Specifically, RLCCF optimizes the ability of a model collective by maximizing its Collective Consistency (CC), which jointly trains a diverse ensemble of LLMs and provides reward signals by voting on collective outputs. Moreover, each model's vote is weighted by its Self-Consistency (SC) score, ensuring that more confident models contribute more to the collective decision. Benefiting from the diverse output distributions and complementary abilities of multiple LLMs, RLCCF enables the model collective to continuously enhance its reasoning ability through coevolution. Experiments on four mainstream open-source LLMs across four mathematical reasoning benchmarks demonstrate that our framework yields significant performance gains, achieving an average relative improvement of 16.72\% in accuracy. Notably, RLCCF not only improves the performance of individual models but also enhances the group's majority-voting accuracy by 4.51\%, demonstrating its ability to extend the collective capability boundary of the model collective. ","This study proposes RLCCF, a novel reinforcement learning framework that enables multi-model collaborative evolution without external supervision, achieving significant performance gains (16.72% accuracy improvement) in mathematical reasoning benchmarks through collective consistency and self-consistency."
"Self-Polish: Enhance Reasoning in Large Language Models via Problem Refinement","https://scispace.com/paper/self-polish-enhance-reasoning-in-large-language-models-via-1jnwnaiq","2023","Journal Article","arXiv.org","Yuhao Zhou
Rui Zheng
Songyang Gao
Tao Gui
Qi Zhang
Xuanjing Huang","10.48550/arXiv.2305.14497","https://scispace.compdf/self-polish-enhance-reasoning-in-large-language-models-via-1jnwnaiq.pdf","Prompting methods such as Chain-of-Thought (CoT) have shed new light on enhancing the reasoning capabilities of large language models, and researchers have extensively explored the generation process of rationales and answers. However, they have overlooked the potential challenges posed by the poor quality of reasoning problems, which may influence the reasoning performance significantly. In this work, we propose Self-Polish (SP), a novel method that facilitates the model's problem-solving process by prompting them to progressively refine the given problems to be more comprehensible and solvable. Specifically, the method teaches models to eliminate irrelevant information, rearrange the logic structure and organize local conditions into new ones parallelly. SP is orthogonal to all other prompting methods, making it convenient to integrate with state-of-the-art techniques for further improvement. We conduct thorough experiments on five benchmarks to illustrate the effectiveness of the proposed method. For example, with Text-davinci-003, our method boosts the performance of standard few-shot prompting by $8.0\%$ on GSM8K and $17.8\%$ on MultiArith; it also improves the performance of CoT by $6.0\%$ on GSM8K and $6.0\%$ on MathQA, respectively. Furthermore, our method also showcases impressive performance on robustness evaluation.","The authors propose Self-Polish (SP), a method that facilitates the model's problem-solving process by prompting them to progressively refine the given problems to be more comprehensible and solvable."
