"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"AgentNet: Decentralized Evolutionary Coordination for LLM-based Multi-Agent Systems","https://scispace.com/paper/agentnet-decentralized-evolutionary-coordination-for-llm-5uzvj5pw9aho","2025","Journal Article","","Yingxuan Yang
Huacan Chai
Weinan Zhang","10.32388/ws0vim","","The rapid advancement of Large Language Models (LLMs) has catalyzed the development of multi-agent systems, where multiple LLM-based agents collaborate to solve complex tasks. However, existing systems predominantly rely on centralized coordination, which introduces scalability bottlenecks, limits adaptability, and creates single points of failure. Additionally, concerns over privacy and proprietary knowledge sharing hinder cross-organizational collaboration, leading to siloed expertise. To address these challenges, we propose AgentNet, a decentralized, Retrieval-Augmented Generation (RAG)-based framework that enables LLM-based agents to autonomously evolve their capabilities and collaborate efficiently in a Directed Acyclic Graph (DAG)-structured network. Unlike traditional multi-agent systems that depend on static role assignments or centralized control, AgentNet allows agents to specialize dynamically, adjust their connectivity, and route tasks without relying on predefined workflows. AgentNet’s core design is built upon several key innovations: (1) Fully Decentralized Paradigm: Removing the central orchestrator, allowing agents to coordinate and specialize autonomously, fostering fault tolerance and emergent collective intelligence. (2) Dynamically Evolving Graph Topology: Real-time adaptation of agent connections based on task demands, ensuring scalability and resilience. (3) Adaptive Learning for Expertise Refinement: A retrieval-based memory system that enables agents to continuously update and refine their specialized skills. By eliminating centralized control, AgentNet enhances fault tolerance, promotes scalable specialization, and enables privacy-preserving collaboration across organizations. Through decentralized coordination and minimal data exchange, agents can leverage diverse knowledge sources while safeguarding sensitive information. Experimental results demonstrate that AgentNet outperforms traditional centralized multi-agent systems, significantly improving efficiency, adaptability, and scalability in dynamic environments, making it a promising foundation for next-generation autonomous, privacy-respecting multi-agent ecosystems. ","AgentNet proposes a decentralized, RAG-based framework for LLM-based multi-agent systems, enabling autonomous evolution, dynamic specialization, and efficient collaboration in a DAG-structured network, enhancing fault tolerance, scalability, and privacy-preserving collaboration across organizations."
"CCoRe: Cooperative-Competitive Reasoning LLM-based Multi-Agent Framework","https://scispace.com/paper/ccore-cooperative-competitive-reasoning-llm-based-multi-7f2f3af334oe","2025","Journal Article","","Hicham Bouchtib
Kaouter Karboub
Mohamed Tabaa
Mohamed Hamlich","10.21203/rs.3.rs-7255220/v1","","<title>Abstract</title> Large Language Model-based Multi-Agent systems (LLM-MAS) emerged as a promising approach for solving complex tasks and queries that go beyond Single-Agent systems’ abilities. Cooperative-Competitive Reasoning LLM-based Multi-Agent Framework (CCoRe) is an open-source framework that allows developers to build Question Answering applications using lightweight LLM-MAS approach. These agents can converse with each other internally through DeepMonologue to accomplish complex user tasks by following one top-voted TaskGraph. Existing LLM-MAS can already solve simple dialogue tasks. CCoRe WiserAgents are topic customizable and can operate in two agent modes, Single-Agent (SA) or Multi-Agent (MA) mode, to better handle hard and easy queries, employing combinations of Large Language Models (LLMs), Human-In-The-Loop (HITL) and tools such as, Web Search and Wikipedia Search. Empirical studies demonstrate the framework’s effectiveness in many domains including commonsense reasoning mathematics and coding. The results show that CCoRe outperforms mid-to-heavyweight LLMs in GQC scores on the CRITICBENCH benchmark by 8.27\%, 13.74\% and 9.34\% in Generation (G), Critique (Q) and Correction (C) scores respectively. Additionally, reduced hallucination and lower resource consumptions are observed. ","CCoRe is an open-source LLM-based multi-agent framework that enables developers to build question-answering applications, outperforming mid-to-heavyweight LLMs in GQC scores by 8.27-13.74% on CRITICBENCH, with reduced hallucination and lower resource consumption."
"Thinking with Many Minds: Using Large Language Models for Multi-Perspective Problem-Solving","https://scispace.com/paper/thinking-with-many-minds-using-large-language-models-for-3qoo8elpoxfq","2025","Repository","Social Science Research Network","Sanghyun Park
Boris Maciejovsky
Phanish Puranam","10.2139/ssrn.5085859","https://scispace.compdf/thinking-with-many-minds-using-large-language-models-for-3qoo8elpoxfq.pdf","Complex problem-solving requires cognitive flexibility-the capacity to entertain multiple perspectives while preserving their distinctiveness. This flexibility replicates the ""wisdom of crowds"" within a single individual, allowing them to ""think with many minds."" While mental simulation enables imagined deliberation, cognitive constraints limit its effectiveness. We propose synthetic deliberation, a Large Language Model (LLM)-based method that simulates discourse between agents embodying diverse perspectives, as a solution. Using a custom GPT-based model, we showcase its benefits: concurrent processing of multiple viewpoints without cognitive degradation, parallel exploration of perspectives, and precise control over viewpoint synthesis. By externalizing the deliberative process and distributing cognitive labor between parallel search and integration, synthetic deliberation transcends mental simulation's limitations. This approach shows promise for strategic planning, policymaking, and conflict resolution. ","Researchers propose synthetic deliberation, a Large Language Model-based method, to simulate discourse between diverse perspectives, enabling concurrent processing, parallel exploration, and precise control over viewpoint synthesis, transcending mental simulation's limitations in complex problem-solving."
"Auto Arena of LLMs: Automating LLM Evaluations with Agent Peer-battles
  and Committee Discussions","https://scispace.com/paper/auto-arena-of-llms-automating-llm-evaluations-with-agent-qd5w3zzep5","2024","Preprint","","Rui Zhao
Wenxuan Zhang
Yew Ken Chia
Deli Zhao
Lidong Bing","10.48550/arxiv.2405.20267","https://scispace.compdf/auto-arena-of-llms-automating-llm-evaluations-with-agent-qd5w3zzep5.pdf","As LLMs evolve on a daily basis, there is an urgent need for a trustworthy evaluation method that can provide robust evaluation results in a timely fashion. Currently, as static benchmarks are prone to contamination concerns, users tend to trust human voting platforms, such as Chatbot Arena. However, human annotations require extensive manual efforts. To provide an automatic, robust, and trustworthy evaluation framework, we innovatively propose the Auto-Arena of LLMs, which automates the entire evaluation process with LLM agents. Firstly, an examiner LLM devises queries. Then, a pair of candidate LLMs engage in a multi-round peer-battle around the query, during which the LLM's true performance gaps become visible. Finally, a committee of LLM judges collectively discuss and determine the winner, which alleviates bias and promotes fairness. In our extensive experiment on the 17 newest LLMs, Auto-Arena shows the highest correlation with human preferences, providing a promising alternative to human evaluation platforms. ","Auto Arena of LLMs automates LLM evaluations with agent peer-battles and committee discussions, providing a robust and trustworthy evaluation framework."
"Debate or Vote: Which Yields Better Decisions in Multi-Agent Large Language Models?","https://scispace.com/paper/debate-or-vote-which-yields-better-decisions-in-multi-agent-b61g41ah58uw","2025","Journal Article","arXiv.org","Hyeong Kyu Choi
Xiaojin Zhu
Yixuan Li","10.48550/arxiv.2508.17536","https://scispace.compdf/debate-or-vote-which-yields-better-decisions-in-multi-agent-b61g41ah58uw.pdf","Multi-Agent Debate~(MAD) has emerged as a promising paradigm for improving the performance of large language models through collaborative reasoning. Despite recent advances, the key factors driving MAD's effectiveness remain unclear. In this work, we disentangle MAD into two key components--Majority Voting and inter-agent Debate--and assess their respective contributions. Through extensive experiments across seven NLP benchmarks, we find that Majority Voting alone accounts for most of the performance gains typically attributed to MAD. To explain this, we propose a theoretical framework that models debate as a stochastic process. We prove that it induces a martingale over agents'belief trajectories, implying that debate alone does not improve expected correctness. Guided by these insights, we demonstrate that targeted interventions, by biasing the belief update toward correction, can meaningfully enhance debate effectiveness. Overall, our findings suggest that while MAD has potential, simple ensembling methods remain strong and more reliable alternatives in many practical settings. Code is released in https://github.com/deeplearning-wisc/debate-or-vote.","This study disentangles Multi-Agent Debate into Majority Voting and Debate components, finding that Majority Voting alone accounts for most performance gains, and proposes a theoretical framework to explain debate's limited effectiveness in improving expected correctness."
"AgentCDM: Enhancing Multi-Agent Collaborative Decision-Making via ACH-Inspired Structured Reasoning","https://scispace.com/paper/agentcdm-enhancing-multi-agent-collaborative-decision-making-hbwi5p0qe2cg","2025","Journal Article","","Xinxu Zhao
Shiwan Zhao
Hualong Yu
Liting Zhang
Qiaowei Li","10.48550/arxiv.2508.11995","https://scispace.compdf/agentcdm-enhancing-multi-agent-collaborative-decision-making-hbwi5p0qe2cg.pdf","Multi-agent systems (MAS) powered by large language models (LLMs) hold significant promise for solving complex decision-making tasks. However, the core process of collaborative decision-making (CDM) within these systems remains underexplored. Existing approaches often rely on either ``dictatorial"" strategies that are vulnerable to the cognitive biases of a single agent, or ``voting-based"" methods that fail to fully harness collective intelligence. To address these limitations, we propose \textbf{AgentCDM}, a structured framework for enhancing collaborative decision-making in LLM-based multi-agent systems. Drawing inspiration from the Analysis of Competing Hypotheses (ACH) in cognitive science, AgentCDM introduces a structured reasoning paradigm that systematically mitigates cognitive biases and shifts decision-making from passive answer selection to active hypothesis evaluation and construction. To internalize this reasoning process, we develop a two-stage training paradigm: the first stage uses explicit ACH-inspired scaffolding to guide the model through structured reasoning, while the second stage progressively removes this scaffolding to encourage autonomous generalization. Experiments on multiple benchmark datasets demonstrate that AgentCDM achieves state-of-the-art performance and exhibits strong generalization, validating its effectiveness in improving the quality and robustness of collaborative decisions in MAS. ","AgentCDM, a structured framework, enhances collaborative decision-making in multi-agent systems by introducing ACH-inspired reasoning, mitigating cognitive biases, and promoting active hypothesis evaluation, achieving state-of-the-art performance on benchmark datasets."
"A framework for multiagent deliberation based on dialectical argumentation","https://scispace.com/paper/a-framework-for-multiagent-deliberation-based-on-dialectical-fhz4mf77ps","2000","","","Alejandro G. Stankevicius
Guillermo Ricardo Simari","","https://scispace.com/pdf/a-framework-for-multiagent-deliberation-based-on-dialectical-fhz4mf77ps.pdf","Simply put, a multiagent system can be seen as a collection of autonomous agents that as a whole are able to accomplish goals beyond the reach of any of its members. Agent interaction is widely acknowledged as the feature that provides this added potential. Since many, if not all, of the attractive agent interactions can be recasted as deliberations, a formalization for this process is being actively seek. Deliberations among agents resembles a dialectical process like the one present in many formalizations of defeasible argumentation. This paper exploits that resemblance by defining a framework for multiagent deliberation based on a particular dialectical process borrowed from a well-established system of defeasible argumentation.","In this paper, a framework for multiagent deliberation based on a particular dialectical process borrowed from a well-established system of defeasible argumentation is defined, which is similar to the one presented in this paper."
"Who speaks next? Multi-party AI discussion leveraging the systematics of turn-taking in Murder Mystery games","https://scispace.com/paper/who-speaks-next-multi-party-ai-discussion-leveraging-the-ah9ijgbnho6m","2025","Journal Article","Frontiers in artificial intelligence","Ryota Nonomura
Hiroyuki Mori","10.3389/frai.2025.1582287","","Multi-agent systems utilizing large language models (LLMs) have shown great promise in achieving natural dialogue. However, smooth dialogue control and autonomous decision making among agents still remain challenging. In this study, we focus on conversational norms such as adjacency pairs and turn-taking found in conversation analysis and propose a new framework called ""Murder Mystery Agents"" that applies these norms to AI agents' dialogue control. As an evaluation target, we employed the ""Murder Mystery"" game, a reasoning-type table-top role-playing game that requires complex social reasoning and information manipulation. The proposed framework integrates next speaker selection based on adjacency pairs and a self-selection mechanism that takes agents' internal states into account to achieve more natural and strategic dialogue. To verify the effectiveness of this new approach, we analyzed utterances that led to dialogue breakdowns and conducted automatic evaluation using LLMs, as well as human evaluation using evaluation criteria developed for the Murder Mystery game. Experimental results showed that the implementation of the next speaker selection mechanism significantly reduced dialogue breakdowns and improved the ability of agents to share information and perform logical reasoning. The results of this study demonstrate that the systematics of turn-taking in human conversation are also effective in controlling dialogue among AI agents, and provide design guidelines for more advanced multi-agent dialogue systems. ","This study proposes ""Murder Mystery Agents,"" a framework that leverages conversational norms to control AI dialogue, reducing breakdowns and improving information sharing and logical reasoning in multi-agent systems, particularly in the ""Murder Mystery"" game."
"Consensus in multi-agent systems: a review","https://scispace.com/paper/consensus-in-multi-agent-systems-a-review-3a77gtn8a7","2021","Journal Article","Artificial Intelligence Review","Abdollah Amirkhani
Amir Hossein Barshooi","10.1007/S10462-021-10097-X","","This paper provides a review of the consensus problem as one of the most challenging issues in the distributed control of the multi-agent systems (MASs). In this survey, firstly, the consensus algorithms for the agents with the single-integrator, double-integrator and high-order dynamic models were collected from various research works, and the convergence condition for each of these algorithms was explained. Secondly, all the consensus-related problems such as those in the sampled-data consensus, quantized consensus, random-network consensus, leader–follower consensus, finite-time consensus, bipartite consensus, group consensus/cluster consensus, and the scaled consensus were analyzed and compared with each other. Thirdly, we focused on the common control techniques used for the consensus problems in the presence of disturbance and divided all these control methods into two categories: robust control and adaptive control. Finally, we reviewed the most prevalent consensus applications in the MASs, including the subjects of rendezvous, formation control, axial alignment and the wireless sensor networks.","In this paper, a survey of consensus algorithms for the agents with the single-integrator, doubleintegrator and high-order dynamic models were collected from various research works, and the convergence condition for each of these algorithms was explained."
"A formal argumentation framework for deliberation dialogues","https://scispace.com/paper/a-formal-argumentation-framework-for-deliberation-dialogues-4fi73vp3oe","2011","Journal Article","Springer US","Hendrik Prakken
T. van der Weide
Frank Dignum
J.-J. Ch. Meyer
Gerard A. W. Vreeswijk","","","Agents engage in deliberation dialogues to collectively decide on a course of action. To solve conflicts of opinion that arise, they can question claims and supply arguments. Existing models fail to capture the interplay between the provided arguments as well as successively selecting a winner from the proposals. This paper introduces a general framework for agent deliberation dialogues that uses an explicit reply structure to produce coherent dialogues, guides in outcome selection and provide pointers for agent strategies. \n \nCategory: I.2.11 [Artificial Intelligence] Distributed Artificial Intelligence-- Languages and structures, multi-agent systems. \n \nGeneral Terms: Design, Languages.","The authors introduce a general framework for agent deliberation dialogues that uses an explicit reply structure to produce coherent dialogues, guides in outcome selection, and provides pointers for agent strategies, which is similar to our approach."
"A formal argumentation framework for deliberation dialogues","https://scispace.com/paper/a-formal-argumentation-framework-for-deliberation-dialogues-53d1r620u8","2010","Book Chapter","","Eric M. Kok
John-Jules Ch. Meyer
Henry Prakken
Gerard A. W. Vreeswijk","10.1007/978-3-642-21940-5_3","https://scispace.com/pdf/a-formal-argumentation-framework-for-deliberation-dialogues-53d1r620u8.pdf","Agents engage in deliberation dialogues to collectively decide on a course of action. To solve conflicts of opinion that arise, they can question claims and supply arguments. Existing models fail to capture the interplay between the provided arguments as well as successively selecting a winner from the proposals. This paper introduces a general framework for agent deliberation dialogues that uses an explicit reply structure to produce coherent dialogues, guides in outcome selection and provide pointers for agent strategies.

Category: I.2.11 [Artificial Intelligence] Distributed Artificial Intelligence-- Languages and structures, multi-agent systems.

General Terms: Design, Languages.","A general framework for agent deliberation dialogues that uses an explicit reply structure to produce coherent dialogues, guides in outcome selection and provide pointers for agent strategies is introduced."
"Multi-Agent Collaboration via Evolving Orchestration","https://scispace.com/paper/multi-agent-collaboration-via-evolving-orchestration-usun0hil63h8","2025","Journal Article","","Yufan Dang
Qian Chen
X. L. Luo
Jin‐Hu Fan
Zihao Xie
R. S. Shi
Weize Chen
Cheng Yang
Xiaoyin Che
Ye Tian
Xuantang Xiong
Lei Han
Zhiyuan Liu
Maosong Sun","10.48550/arxiv.2505.19591","","Large language models (LLMs) have achieved remarkable results across diverse downstream tasks, but their monolithic nature restricts scalability and efficiency in complex problem-solving. While recent research explores multi-agent collaboration among LLMs, most approaches rely on static organizational structures that struggle to adapt as task complexity and agent numbers grow, resulting in coordination overhead and inefficiencies. To this end, we propose a puppeteer-style paradigm for LLM-based multi-agent collaboration, where a centralized orchestrator (""puppeteer"") dynamically directs agents (""puppets"") in response to evolving task states. This orchestrator is trained via reinforcement learning to adaptively sequence and prioritize agents, enabling flexible and evolvable collective reasoning. Experiments on closed- and open-domain scenarios show that this method achieves superior performance with reduced computational costs. Analyses further reveal that the key improvements consistently stem from the emergence of more compact, cyclic reasoning structures under the orchestrator's evolution. ","This research proposes a dynamic multi-agent collaboration framework, where a centralized orchestrator adapts to evolving task states via reinforcement learning, enabling flexible collective reasoning and achieving superior performance with reduced computational costs."
"Learning, Information Exchange, and Joint-Deliberation through Argumentation in Multi-agent Systems","https://scispace.com/paper/learning-information-exchange-and-joint-deliberation-through-4npsdypb2l","2008","Book Chapter","","Santi Ontañón
Enric Plaza","10.1007/978-3-540-88875-8_34","","Case-Based Reasoning (CBR) can give agents the capability of learning from their own experience and solve new problems, however, in a multi-agent system, the ability of agents to collaborate is also crucial. In this paper we present an argumentation framework (AMAL) designed to provide learning agents with collaborative problem solving (joint deliberation) and information sharing capabilities (learning from communication). We will introduce the idea of CBR multi-agent systems ($\mathcal{M}{\normalfont \textsf{AC}}$ systems), outline our argumentation framework and provide several examples of new tasks that agents in a $\mathcal{M}\normalfont \textsf{AC}$ system can undertake thanks to the argumentation processes.","An argumentation framework (AMAL) is presented designed to provide learning agents with collaborative problem solving (joint deliberation) and information sharing capabilities (learning from communication) in multi-agent systems."
"Holistic Ethical Commons: A Dynamic Framework for Ethical Decision Making in Multi-Agent AI Systems","https://scispace.com/paper/holistic-ethical-commons-a-dynamic-framework-for-ethical-g531835rc5ym","2025","Journal Article","","R. Perumal","10.1109/icsc65596.2025.11140371","","As multi-agent artificial intelligence (AI) systems become increasingly integral to complex societal functions, ensuring ethical decision making within these networks emerges as a critical challenge. This research introduces the Holistic Ethical Commons (HEC) protocol, a novel framework that synthesizes ancient philosophical principles with contemporary distributed computing techniques to facilitate dynamic, collective moral reasoning among autonomous agents. Drawing inspiration from Aristotle’s virtue ethics and Confucian role ethics, the HEC protocol establishes a communal space of moral norms through a Distributed Moral Ledger and an Adaptive Ethical Genome, enabling agents to co-evolve their ethical commitments in response to environmental changes and stakeholder feedback. Core principles of the HEC include community-building, transparent accountability, adaptive governance, and consensus-based moral updating, which collectively promote fairness, safety, and social alignment within multi-agent interactions. The framework integrates real-time decision logging, collective feedback loops, and adaptive mutation of ethical principles, fostering a resilient and context-aware ethical landscape. While the HEC protocol offers significant advantages in scalability, accountability, and adaptability, it also presents limitations such as computational overhead, potential for power concentration, and challenges related to ethical fragmentation. By addressing these challenges, the HEC protocol aims to set a trend for future ethical frameworks in AI, advocating for adaptable, transparent, and collectively governed moral systems that align with human values. This study provides a foundational step towards responsibly integrating multi-agent AI systems into societal infrastructures, ensuring their actions contribute positively to human flourishing.","This research introduces the Holistic Ethical Commons (HEC) protocol, a framework that combines ancient philosophical principles with distributed computing techniques to facilitate dynamic, collective moral reasoning among autonomous agents in multi-agent AI systems."
"Balancing Reactivity and Social Deliberation in Multi-Agent Systems","https://scispace.com/paper/balancing-reactivity-and-social-deliberation-in-multi-agent-1fu0xil0wh","2001","Book","","Markus Hannebauer
Jan Wendler
Enrico Pagello","10.1007/3-540-44568-4","","Balancing Reactivity and Social Deliberation in Multi-Agent Systems - A Short Guide to the Contributions.- Reactivity and Deliberation: A Survey on Multi-Robot Systems.- II Architectures and Frameworks.- Bridging Deliberation and Reactivity in Cooperative Multi-Robot Systems through Map Focus.- Balancing between Reactivity and Deliberation in the ICAGENT Framework.- On Augmenting Reactivity with Deliberation in a Controlled Manner.- HAC: A Unified View of Reactive and Deliberative Activity.- III Enhanced Reactivity.- Team Cooperation Using Dual Dynamics.- A Hierarchy of Reactive Behaviors Handles Complexity.- Reinforcement Learning for Cooperating and Communicating Reactive Agents in Electrical Power Grids.- Being Reactive by Exchanging Roles: An Empirical Study.- IV Controlled Social Deliberation.- Situation Based Strategic Positioning for Coordinating a Team of Homogeneous Agents.- Deliberation Levels in Theoretic-Decision Approaches for Task Allocation in Resource-Bounded Agents.- Cognition, Sociability, and Constraints.","Balancing Reactivity and Social Deliberation in Multi-Agent Systems - A Short Guide to the Contributions as discussed by the authors, is a survey on multi-Robot systems, which includes: Architectures and Frameworks, bridging the difference between deliberation and reactivity in cooperative multi-robot systems through map focus, balancing between reactivity and deliberation in the ICAGENT Framework, and augmented reactivity with deliberation with a controlled manner."
"Let Models Speak Ciphers: Multiagent Debate through Embeddings","https://scispace.com/paper/let-models-speak-ciphers-multiagent-debate-through-3ub03nam97","2023","Journal Article","arXiv.org","Chau Pham
Boyi Liu
Yingxiang Yang
Zhengyu Chen
Tianyi Liu
Jianbo Yuan
Bryan A. Plummer
Zhaoran Wang
Hongxia Yang","10.48550/arxiv.2310.06272","https://scispace.compdf/let-models-speak-ciphers-multiagent-debate-through-3ub03nam97.pdf","Discussion and debate among Large Language Models (LLMs) have gained considerable attention due to their potential to enhance the reasoning ability of LLMs. Although natural language is an obvious choice for communication due to LLM's language understanding capability, the token sampling step needed when generating natural language poses a potential risk of information loss, as it uses only one token to represent the model's belief across the entire vocabulary. In this paper, we introduce a communication regime named CIPHER (Communicative Inter-Model Protocol Through Embedding Representation) to address this issue. Specifically, we remove the token sampling step from LLMs and let them communicate their beliefs across the vocabulary through the expectation of the raw transformer output embeddings. Remarkably, by deviating from natural language, CIPHER offers an advantage of encoding a broader spectrum of information without any modification to the model weights. While the state-of-the-art LLM debate methods using natural language outperforms traditional inference by a margin of 1.5-8%, our experiment results show that CIPHER debate further extends this lead by 1-3.5% across five reasoning tasks and multiple open-source LLMs of varying sizes. This showcases the superiority and robustness of embeddings as an alternative""language""for communication among LLMs.","This paper introduces a communication regime named CIPHER (Communicative Inter-Model Protocol Through Embedding Representation), which removes the token sampling step from LLMs and let them communicate their beliefs across the vocabulary through the expectation of the raw transformer output embeddings."
"Multi-Agent Generative AI: Coordinated Synthesis for Complex Problem-Solving","https://scispace.com/paper/multi-agent-generative-ai-coordinated-synthesis-for-complex-kebehgsbzlft","2024","Journal Article","International journal of scientific research in computer science, engineering and information technology","Chandra Sekhar Oleti","10.32628/cseit24113371","","Single generative models struggle to handle tasks requiring diverse reasoning and multi-domain knowledge. This study presents a multi-agent generative AI architecture where specialized models collaborate via a negotiation and task allocation protocol. Agents can generate partial outputs, critique peers, and synthesize final results using consensus-based scoring. The paper introduces a generative agent orchestration framework using LangGraph and Apache Kafka, enabling distributed reasoning across domains such as legal analysis, software engineering, and biomedical research. Experiments demonstrate improved factual consistency, reduced hallucinations, and enhanced output diversity compared to monolithic models. The framework achieves a 34% reduction in factual errors and 42% improvement in task completion rates across complex multi-domain problems. The research presents three novel contributions: a novel orchestration protocol for multi-agent generative collaboration, consensus-driven synthesis mechanisms to reduce factual errors, and real-time distributed generation pipelines across heterogeneous model types. Comprehensive evaluation across diverse problem domains validates the effectiveness of coordinated multi-agent approaches for complex reasoning tasks requiring specialized domain expertise and cross-disciplinary integration. ","This study introduces a multi-agent generative AI architecture where specialized models collaborate to tackle complex problems, achieving improved factual consistency, reduced hallucinations, and enhanced output diversity through consensus-based scoring and task allocation protocols."
"Synergizing Logical Reasoning, Knowledge Management and Collaboration in Multi-Agent LLM System","https://scispace.com/paper/synergizing-logical-reasoning-knowledge-management-and-g88wnctodown","2025","Journal Article","","Adam Kostka
Jaroslaw A. Chudziak","10.48550/arxiv.2507.02170","https://scispace.compdf/synergizing-logical-reasoning-knowledge-management-and-g88wnctodown.pdf","This paper explores the integration of advanced Multi-Agent Systems (MAS) techniques to develop a team of agents with enhanced logical reasoning, long-term knowledge retention, and Theory of Mind (ToM) capabilities. By uniting these core components with optimized communication protocols, we create a novel framework called SynergyMAS, which fosters collaborative teamwork and superior problem-solving skills. The system's effectiveness is demonstrated through a product development team case study, where our approach significantly enhances performance and adaptability. These findings highlight SynergyMAS's potential to tackle complex, real-world challenges.","This paper introduces SynergyMAS, a novel framework integrating logical reasoning, knowledge management, and collaboration in Multi-Agent Systems, enhancing teamwork and problem-solving skills through optimized communication protocols and Theory of Mind capabilities."
"Scientific Opinion is All We Need Now: A Deterministic Proxy Framework for Mediated LLM Consensus","https://scispace.com/paper/scientific-opinion-is-all-we-need-now-a-deterministic-proxy-i7u4xovazbvx","2025","Journal Article","","Nestor Urquiza","10.31219/osf.io/q437w_v1","","Large Language Models (LLMs) have recently demonstrated remarkable capabili- ties in generating human-like text, fueling their potential to assist in complex tasks such as medical research, scientific literature analysis, and collaborative decision- making. However, uncontrolled multi-LLM interactions can lead to incoherent discussions and lack of consensus. We propose a deterministic proxy framework that mediates multi-LLM conversations, enforces a shared convergence metric, and logs each interaction in an auditable format. Our system, titled Peer Consensus, en- sures iterative alignment by requiring each LLM to explicitly report a self-estimated agreement percentage with peer opinions. We show that this structured approach accelerates consensus formation in domains such as cancer research, while pro- viding transparency and reproducibility through per-model SQLite databases. The full source code for our framework is available at https://github.com/nestoru/peer- consensus. ","This study proposes Peer Consensus, a deterministic framework that mediates multi-LLM conversations, enforces a shared convergence metric, and logs interactions for transparency and reproducibility, accelerating consensus formation in domains like cancer research."
"LLM-Deliberation: Evaluating LLMs with Interactive Multi-Agent Negotiation Games","https://scispace.com/paper/llm-deliberation-evaluating-llms-with-interactive-multi-2le7s8nyus","2023","Journal Article","arXiv.org","Sahar Abdelnabi
Amr Gomaa
Sarath Sivaprasad
Lea Schonherr
Mario Fritz","10.48550/arxiv.2309.17234","https://scispace.compdf/llm-deliberation-evaluating-llms-with-interactive-multi-2le7s8nyus.pdf","There is a growing interest in using Large Language Models (LLMs) as agents to tackle real-world tasks that may require assessing complex situations. Yet, we have a limited understanding of LLMs' reasoning and decision-making capabilities, partly stemming from a lack of dedicated evaluation benchmarks. As negotiating and compromising are key aspects of our everyday communication and collaboration, we propose using scorable negotiation games as a new evaluation framework for LLMs. We create a testbed of diverse text-based, multi-agent, multi-issue, semantically rich negotiation games, with easily tunable difficulty. To solve the challenge, agents need to have strong arithmetic, inference, exploration, and planning capabilities, while seamlessly integrating them. Via a systematic zero-shot Chain-of-Thought prompting (CoT), we show that agents can negotiate and consistently reach successful deals. We quantify the performance with multiple metrics and observe a large gap between GPT-4 and earlier models. Importantly, we test the generalization to new games and setups. Finally, we show that these games can help evaluate other critical aspects, such as the interaction dynamics between agents in the presence of greedy and adversarial players.","This work proposes using scorable negotiation games as a new evaluation framework for LLMs, and shows that these games can help evaluate other critical aspects, such as the interaction dynamics between agents in the presence of greedy and adversarial players."
"Grounding Natural Language for Multi-agent Decision-Making with Multi-agentic LLMs","https://scispace.com/paper/grounding-natural-language-for-multi-agent-decision-making-cb42bjts5sjv","2025","Journal Article","arXiv.org","Dom Huh
Prasant Mohapatra","10.48550/arxiv.2508.07466","https://scispace.compdf/grounding-natural-language-for-multi-agent-decision-making-cb42bjts5sjv.pdf","Language is a ubiquitous tool that is foundational to reasoning and collaboration, ranging from everyday interactions to sophisticated problem-solving tasks. The establishment of a common language can serve as a powerful asset in ensuring clear communication and understanding amongst agents, facilitating desired coordination and strategies. In this work, we extend the capabilities of large language models (LLMs) by integrating them with advancements in multi-agent decision-making algorithms. We propose a systematic framework for the design of multi-agentic large language models (LLMs), focusing on key integration practices. These include advanced prompt engineering techniques, the development of effective memory architectures, multi-modal information processing, and alignment strategies through fine-tuning algorithms. We evaluate these design choices through extensive ablation studies on classic game settings with significant underlying social dilemmas and game-theoretic considerations.","This work integrates large language models with multi-agent decision-making algorithms, proposing a framework for multi-agentic LLMs with advanced prompt engineering, memory architectures, and fine-tuning algorithms to facilitate clear communication and coordination among agents in complex social dilemmas."
"LLM-based Automated Facilitator for Building Effective Consensus on Mission and Vision Definition","https://scispace.com/paper/llm-based-automated-facilitator-for-building-effective-2g5cqp2edu0t","2024","Journal Article","","Qilin Liu
Shun Shiramatsu","10.1109/ica63002.2024.00034","","Mission and Vision are crucial for enterprises and organizations. But the traditional methods often consume significant human resources and time. Moreover, participants’ understanding level of Mission and Vision varies, and these tasks are often considered primarily the responsibility of senior management, all making the definition process even more challenging. This study addresses these challenges by introducing a novel automated meeting facilitator system based on LLM (Large Language Model). The study designs five steps for the meeting based on divergent and convergent strategies, specifically for the definition of Mission and Vision, and incorporates step transition strategies that enable the facilitator to automatically switch steps and apply different facilitation strategies according to each step to guide discussions. Experiments with three versions of the system demonstrate its effectiveness in facilitating discussions and building consensus, with improvements made across different versions. This study advances the development of AI-assisted collaboration tools and provides an innovative solution to enhance the process of defining Mission and Vision.","This study introduces an LLM-based automated meeting facilitator to define Mission and Vision, addressing challenges in traditional methods, and demonstrates its effectiveness in facilitating discussions and building consensus through experiments with three system versions."
