"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Domain Knowledge is All You Need: A Field Deployment of LLM-Powered Test Case Generation in FinTech Domain","https://scispace.com/paper/domain-knowledge-is-all-you-need-a-field-deployment-of-llm-41m0wf4712","2024","Journal Article","","Zhiyi Xue
Liangguo Li
Senyue Tian
Xiaohong Chen
Pingping Li
Liangyu Chen
Tingting Jiang
Min Zhang","10.1145/3639478.3643087","","Despite the promise of automation, general-purpose Large Language Models (LLMs) face difficulties in generating complete and accurate test cases from informal software requirements, primarily due to challenges in interpreting unstructured text and producing diverse, relevant scenarios. This paper argues that incorporating domain knowledge significantly improves LLM performance in test case generation. We report on the successful deployment of our LLM-powered tool, LLM4Fin, in the FinTech domain, showcasing the crucial role of domain knowledge in addressing the aforementioned challenges. We demonstrate two methods for integrating domain knowledge: implicit incorporation through model fine-tuning, and explicit incorporation with algorithm design. This combined approach delivers remarkable results, achieving up to 98.18% improvement in test scenario coverage and reducing generation time from 20 minutes to 7 seconds.","Domain knowledge significantly enhances LLM-powered test case generation in the FinTech domain, improving coverage and reducing generation time."
"Requirements are All You Need: From Requirements to Code with LLMs","https://scispace.com/paper/requirements-are-all-you-need-from-requirements-to-code-with-14l7kl205p","2024","Preprint","","Bingyang Wei","10.48550/arxiv.2406.10101","https://scispace.compdf/requirements-are-all-you-need-from-requirements-to-code-with-14l7kl205p.pdf","The pervasive use of textual formats in the documentation of software requirements presents a great opportunity for applying large language models (LLMs) to software engineering tasks. High-quality software requirements not only enhance the manual software development process but also position organizations to fully harness the potential of the emerging LLMs technology. This paper introduces a tailored LLM for automating the generation of code snippets from well-structured requirements documents. This LLM is augmented with knowledge, heuristics, and instructions that are pertinent to the software development process, requirements analysis, object-oriented design, and test-driven development, effectively emulating the expertise of a seasoned software engineer. We introduce a ""Progressive Prompting"" method that allows software engineers to engage with this LLM in a stepwise manner. Through this approach, the LLM incrementally tackles software development tasks by interpreting the provided requirements to extract functional requirements, using these to create object-oriented models, and subsequently generating unit tests and code based on the object-oriented designs. We demonstrate the LLM's proficiency in comprehending intricate user requirements and producing robust design and code solutions through a case study focused on the development of a web project. This study underscores the potential of integrating LLMs into the software development workflow to significantly enhance both efficiency and quality. The tailored LLM is available at https://chat.openai.com/g/g-bahoiKzkB-software-engineer-gpt. ","Requirements are all you need to generate code with LLMs. The paper introduces a tailored LLM that generates code snippets from well-structured requirements documents. It effectively emulates the expertise of a seasoned software engineer and can be used to enhance both efficiency and quality."
"Reasoning and Planning with Large Language Models in Code Development","https://scispace.com/paper/reasoning-and-planning-with-large-language-models-in-code-ax3l3wl4eu9a","","","","Hao Ding
Ziwei Fan
Ingo Guehring
Gaurav Gupta
Wooseok Ha
Jun Huan
Linbo Liu
Behrooz Omidvar-Tehrani
Shiqi Wang
Hao Zhou","10.1145/3637528.3671452","","Large Language Models (LLMs) are revolutionizing the field of code development by leveraging their deep understanding of code patterns, syntax, and semantics to assist developers in various tasks, from code generation and testing to code understanding and documentation. In this survey, accompanying our proposed lecture-style tutorial for KDD 2024, we explore the multifaceted impact of LLMs on the code development, delving into techniques for generating a high-quality code, creating comprehensive test cases, automatically generating documentation, and engaging in an interactive code reasoning. Throughout the survey, we highlight some crucial components surrounding LLMs, including pre-training, fine-tuning, prompt engineering, iterative refinement, agent planning, and hallucination mitigation. We put forward that such ingredients are essential to harness the full potential of these powerful AI models in revolutionizing software engineering and paving the way for a more efficient, effective, and innovative future in code development.","This survey explores the multifaceted impact of Large Language Models on code development, covering techniques for code generation, testing, documentation, and reasoning, highlighting essential components for harnessing LLMs' potential in software engineering and future code development."
"More Effective Test Case Generation with Multiple Tribes of AI","https://scispace.com/paper/more-effective-test-case-generation-with-multiple-tribes-of-3jvm9chf","2022","Proceedings Article","","Mitchell Olsthoorn","10.1145/3510454.3517066","https://scispace.com/pdf/more-effective-test-case-generation-with-multiple-tribes-of-3jvm9chf.pdf","Software testing is a critical activity in the software development life cycle for quality assurance. Automated Test Case Generation (TCG) can assist developers by speeding up this process. It accomplishes this by evolving an initial set of randomly generated test cases over time to optimize for predefined coverage criteria. One of the key challenges for automated TCG approaches is navigating the large input space. Existing state-of-the-art TCG algorithms struggle with generating highly-structured input data and preserving patterns in test structures, among others. I hypothesize that combining multiple tribes of AI can improve the effectiveness and efficiency of automated TCG. To test this hypothesis, I propose using grammar-based fuzzing and machine learning to augment evolutionary algorithms for generating more structured input data and preserving promising patterns within test cases. Additionally, I propose to use behavioral modeling and interprocedural control dependency analysis to improve test effectiveness. Finally, I propose integrating these novel approaches into a testing framework to promote the adoption of automated TCG in industry.","It is hypothesized that combining multiple tribes of AI can improve the effectiveness and efficiency of automated TCG and is proposed to use grammar-based fuzzing and machine learning to augment evolutionary algorithms for generating more structured input data and preserving promising patterns within test cases."
"More Effective Test Case Generation with Multiple Tribes of AI","https://scispace.com/paper/more-effective-test-case-generation-with-multiple-tribes-of-1kc8a12d","2022","Proceedings Article","2022 IEEE/ACM 44th International Conference on Software Engineering: Companion Proceedings (ICSE-Companion)","Mitchell Olsthoorn","10.1109/icse-companion55297.2022.9793774","","Software testing is a critical activity in the software development life cycle for quality assurance. Automated Test Case Generation (TCG) can assist developers by speeding up this process. It accomplishes this by evolving an initial set of randomly generated test cases over time to optimize for predefined coverage criteria. One of the key challenges for automated TCG approaches is navigating the large input space. Existing state-of-the-art TCG algorithms struggle with generating highly-structured input data and preserving patterns in test structures, among others. I hypothesize that combining multiple tribes of AI can improve the effectiveness and efficiency of automated TCG. To test this hypothesis, I propose using grammar-based fuzzing and machine learning to augment evolutionary algorithms for generating more structured input data and preserving promising patterns within test cases. Additionally, I propose to use behavioral modeling and interprocedural control dependency analysis to improve test effectiveness. Finally, I propose integrating these novel approaches into a testing framework to promote the adoption of automated TCG in industry. ","In this article , the authors propose using grammar-based fuzzing and machine learning to augment evolutionary algorithms for generating more structured input data and preserving promising patterns within test cases, and integrate these novel approaches into a testing framework to promote the adoption of automated TCG in industry."
"Unit Test Generation using Generative AI : A Comparative Performance Analysis of Autogeneration Tools","https://scispace.com/paper/unit-test-generation-using-generative-ai-a-comparative-3l42su5m15","2023","Journal Article","arXiv.org","Shreya Bhatia
Tarushi Gandhi
Dhruv Kumar
Pankaj Jalote","10.48550/arxiv.2312.10622","","Generating unit tests is a crucial task in software development, demanding substantial time and effort from programmers. The advent of Large Language Models (LLMs) introduces a novel avenue for unit test script generation. This research aims to experimentally investigate the effectiveness of LLMs, specifically exemplified by ChatGPT, for generating unit test scripts for Python programs, and how the generated test cases compare with those generated by an existing unit test generator (Pynguin). For experiments, we consider three types of code units: 1) Procedural scripts, 2) Function-based modular code, and 3) Class-based code. The generated test cases are evaluated based on criteria such as coverage, correctness, and readability. Our results show that ChatGPT's performance is comparable with Pynguin in terms of coverage. At the same time, ChatGPT's ability to generate tests is superior to Pynguin, as the latter is not able to generate test cases for Category 1. We also find that about 39% and 28% of assertions generated by ChatGPT for Category 2 and 3, respectively, were incorrect. Our results also show that there is minimal overlap in missed statements between ChatGPT and Pynguin, thus, suggesting that a combination of both tools may enhance unit test generation performance. Finally, prompt engineering improved ChatGPT's performance, achieving an average 28% coverage improvement in Category 2 and 15% improvement in Category 3 after about 4 iterations.","This research aims to experimentally investigate the effectiveness of LLMs, specifically exemplified by ChatGPT, for generating unit test scripts for Python programs, and how the generated test cases compare with those generated by an existing unit test generator (Pynguin)."
"Towards Trustworthy AI Software Development Assistance","https://scispace.com/paper/towards-trustworthy-ai-software-development-assistance-57eyp899k2","2024","Journal Article","","Daniel Maninger
Krishna Narasimhan
Mira Mezini","10.1145/3639476.3639770","","It is expected that in the near future, AI software development assistants will play an important role in the software industry. However, current software development assistants tend to be unreliable, often producing incorrect, unsafe, or low-quality code. We seek to resolve these issues by introducing a holistic architecture for constructing, training, and using trustworthy AI software development assistants. In the center of the architecture, there is a foundational LLM trained on datasets representative of real-world coding scenarios and complex software architectures, and fine-tuned on code quality criteria beyond correctness. The LLM will make use of graph-based code representations for advanced semantic comprehension. We envision a knowledge graph integrated into the system to provide up-to-date background knowledge and to enable the assistant to provide appropriate explanations. Finally, a modular framework for constrained decoding will ensure that certain guarantees (e.g., for correctness and security) hold for the generated code. ","Trustworthy AI software development assistance requires a holistic architecture that includes a foundational LLM trained on datasets representative of real-world coding scenarios and complex software architectures, graph-based code representations, a knowledge graph for up-to-date background knowledge, and a modular framework for constrained decoding."
"Automated Soap Opera Testing Directed by LLMs and Scenario Knowledge:
  Feasibility, Challenges, and Road Ahead","https://scispace.com/paper/automated-soap-opera-testing-directed-by-llms-and-scenario-30gessshfvw0","2024","Journal Article","","Yanqi Su
Zhenchang Xing
Chong Wang
C Chen
Xiwei Xu
Qinghua Lu
Liming Zhu","10.48550/arxiv.2412.08581","http://arxiv.org/pdf/2412.08581","Exploratory testing (ET) harnesses tester's knowledge, creativity, and experience to create varying tests that uncover unexpected bugs from the end-user's perspective. Although ET has proven effective in system-level testing of interactive systems, the need for manual execution has hindered large-scale adoption. In this work, we explore the feasibility, challenges and road ahead of automated scenario-based ET (a.k.a soap opera testing). We conduct a formative study, identifying key insights for effective manual soap opera testing and challenges in automating the process. We then develop a multi-agent system leveraging LLMs and a Scenario Knowledge Graph (SKG) to automate soap opera testing. The system consists of three multi-modal agents, Planner, Player, and Detector that collaborate to execute tests and identify potential bugs. Experimental results demonstrate the potential of automated soap opera testing, but there remains a significant gap compared to manual execution, especially under-explored scenario boundaries and incorrectly identified bugs. Based on the observation, we envision road ahead for the future of automated soap opera testing, focusing on three key aspects: the synergy of neural and symbolic approaches, human-AI co-learning, and the integration of soap opera testing with broader software engineering practices. These insights aim to guide and inspire the future research. ","This study explores automated soap opera testing using LLMs and a Scenario Knowledge Graph, demonstrating its potential but highlighting challenges, particularly in scenario boundaries and bug identification, and outlining a future research roadmap."
"No Man is an Island: Towards Fully Automatic Programming by Code Search,
  Code Generation and Program Repair","https://scispace.com/paper/no-man-is-an-island-towards-fully-automatic-programming-by-fugssylo6kze","2024","Journal Article","","Quanjun Zhang
Chunrong Fang
Shang Ye
Tongke Zhang
Shengcheng Yu
Zhenyu Chen","10.48550/arxiv.2409.03267","http://arxiv.org/pdf/2409.03267","Automatic programming attempts to minimize human intervention in the generation of executable code, and has been a long-standing challenge in the software engineering community. To advance automatic programming, researchers are focusing on three primary directions: (1) code search that reuses existing code snippets from external databases; (2) code generation that produces new code snippets from natural language; and (3) program repair that refines existing code snippets by fixing detected bugs. Despite significant advancements, the effectiveness of state-of-the-art techniques is still limited, such as the usability of searched code and the correctness of generated code. Motivated by the real-world programming process, where developers usually use various external tools to aid their coding processes, such as code search engines and code testing tools, in this work, we propose \toolname{}, an automatic programming framework that leverages recent large language models (LLMs) to integrate the three research areas to address their inherent limitations. In particular, our framework first leverages different code search strategies to retrieve similar code snippets, which are then used to further guide the code generation process of LLMs. Our framework further validates the quality of generated code by compilers and test cases, and constructs repair prompts to query LLMs for generating correct patches. We conduct preliminary experiments to demonstrate the potential of our framework, \eg helping CodeLlama solve 267 programming problems with an improvement of 62.53\%. As a generic framework, \toolname{} can integrate various code search, generation, and repair tools, combining these three research areas together for the first time. More importantly, it demonstrates the potential of using traditional SE tools to enhance the usability of LLMs in automatic programming. ","This research proposes an automatic programming framework, \toolname{}, that integrates code search, generation, and repair using large language models, addressing limitations of state-of-the-art techniques and enhancing usability of LLMs in automatic programming with improved accuracy and efficiency."
"Towards Trustworthy AI Software Development Assistance","https://scispace.com/paper/towards-trustworthy-ai-software-development-assistance-150rcxzqsf","2023","Journal Article","arXiv.org","Daniel Maninger
Krishna Narasimhan
Mira Mezini","10.48550/arxiv.2312.09126","https://scispace.compdf/towards-trustworthy-ai-software-development-assistance-150rcxzqsf.pdf","It is expected that in the near future, AI software development assistants will play an important role in the software industry. However, current software development assistants tend to be unreliable, often producing incorrect, unsafe, or low-quality code. We seek to resolve these issues by introducing a holistic architecture for constructing, training, and using trustworthy AI software development assistants. In the center of the architecture, there is a foundational LLM trained on datasets representative of real-world coding scenarios and complex software architectures, and fine-tuned on code quality criteria beyond correctness. The LLM will make use of graph-based code representations for advanced semantic comprehension. We envision a knowledge graph integrated into the system to provide up-to-date background knowledge and to enable the assistant to provide appropriate explanations. Finally, a modular framework for constrained decoding will ensure that certain guarantees (e.g., for correctness and security) hold for the generated code.","A holistic architecture for constructing, training, and using trustworthy AI software development assistants is introduced by introducing a foundational LLM trained on datasets representative of real-world coding scenarios and complex software architectures, and fine-tuned on code quality criteria beyond correctness."
"A Decade of Progress: A Systematic Literature Review on the Integration of AI in Software Engineering Phases and Activities (2013-2023)","https://scispace.com/paper/a-decade-of-progress-a-systematic-literature-review-on-the-7g7mydwjhjrn","2024","Journal Article","IEEE Access","Usman Durrani
Mustafa Akpınar
M. Fatih Adak
Abdullah Talha Kabakuş
Muhammed Maruf Öztürk
Mohammed Saleh","10.1109/access.2024.3488904","","The synergy between software engineering (SE) and artificial intelligence (AI) catalyzes software development, as numerous recent studies illustrate an intensified intersection between these domains. This systematic literature review examines the integration of AI techniques or methodologies across SE phases and related activities spanning from 2013 to 2023, resulting in the selection of 110 research papers. Investigating the profound influence of AI techniques, including machine learning, deep learning, natural language processing, optimization algorithms, and expert systems, across various SE phases—such as planning, requirement engineering, design, development, testing, deployment, and maintenance—is the focal point of this study. Notably, the extensive adoption of machine learning and deep learning algorithms in the development and testing phases has enhanced software quality through defect prediction, code recommendation, and vulnerability detection initiatives. Furthermore, natural language processing’s role in automating requirements classification and sentiment analysis has streamlined SE practices. Optimization algorithms have also demonstrated efficacy in refining SE activities such as feature location and software repair action predictions, augmenting precision and efficiency in maintenance endeavors. Prospective research emphasizes the imperative of interpretable AI models and the exploration of novel AI paradigms, including explainable AI and reinforcement learning, to promote ethical and efficient software development practices. This paper fills the gap identified in AI techniques dedicated to improving SE phases. The review concludes that AI in SE is revolutionizing the discipline, enhancing software quality, efficiency, and innovation, with ongoing efforts targeting the mitigation of identified limitations and the augmentation of AI capabilities for intelligent and dependable SE.","This systematic literature review (2013-2023) examines AI integration in software engineering phases, highlighting AI's profound influence on software quality, efficiency, and innovation, with machine learning, deep learning, and natural language processing being key contributors."
"The Integration and Impact of Artificial Intelligence in Software Engineering","https://scispace.com/paper/the-integration-and-impact-of-artificial-intelligence-in-4uckmdiak4","2024","Journal Article","International Journal of Advanced Research in Science, Communication and Technology","Carmen Benı́tez
Montes Ana Belen Serrano","10.48175/ijarsct-19190","","Artificial Intelligence (AI) has emerged as a transformative force in various domains, including software engineering. The integration of AI into software engineering practices has led to significant advancements in project management, software development, and testing processes. This paper explores the profound impact of AI on software engineering by examining its historical context, methodologies, and practical applications. It delves into AI-driven project management, AI-assisted software development lifecycle, and AI in software testing. Additionally, it highlights the application of AI in Software as Medical Devices (SaMD), software measurement, and overall software engineering practices. The interaction between AI and software engineering presents synergies and mutual benefits, yet poses challenges such as data quality, model interpretability, and ethical concerns. The paper concludes with insights into future trends and research directions, emphasizing the potential of AI to revolutionize software engineering further and the need for continuous research to address emerging challenges. The findings underscore the transformative potential of AI, guiding practitioners and policymakers towards more efficient, ethical, and innovative software engineering practices ","This paper explores the profound impact of AI on software engineering by examining its historical context, methodologies, and practical applications, and delves into AI-driven project management, AI-assisted software development lifecycle, and AI in software testing."
"Symbolic Execution with Test Cases Generated by Large Language Models","https://scispace.com/paper/symbolic-execution-with-test-cases-generated-by-large-agpksc91sj6l","2024","Journal Article","","Jiahe Xu
Jingwei Xu
Taolue Chen
Xiaoxing Ma","10.1109/qrs62785.2024.00031","","Symbolic execution is a powerful program analysis technique. External environment construction and internal path explosion are two long-standing problems which may affect the effectiveness and performance of symbolic execution on complex programs. The intrinsic challenge is to achieve a sufficient understanding of the program context to construct a set of execution environments which can guide the selection of symbolic states. In this paper, we propose a novel program-context-guided symbolic execution framework LangSym based on program’s instruction/user manual. Leveraging the capabilities of natural language understanding and code generation in large language models (LLMs), LangSym can automatically extract the knowledge related to the functionality of the program, and generate adequate test cases and the corresponding environments as the prior knowledge for symbolic execution. We instantiate LangSym in KLEE, a widely adopted symbolic execution engine, to build a pipeline that could automatically leverage LLMs to boost the symbolic execution. We evaluate LangSym on almost all GNU Coreutils programs and considerable large-scale programs, showing that LangSym outperforms the existing strategies in KLEE with at least a 10% increase for line coverage.","This paper proposes LangSym, a symbolic execution framework that leverages large language models to automatically generate test cases and environments for complex programs, achieving a 10% increase in line coverage compared to existing strategies."
"Towards Autonomous Testing Agents via Conversational Large Language Models","https://scispace.com/paper/towards-autonomous-testing-agents-via-conversational-large-ubpivf9k","2023","Journal Article","arXiv.org","Robert Feldt
Sungmin Kang
Juyeon Yoon
Shin Yoo","10.48550/arXiv.2306.05152","https://scispace.compdf/towards-autonomous-testing-agents-via-conversational-large-ubpivf9k.pdf","Software testing is an important part of the development cycle, yet it requires specialized expertise and substantial developer effort to adequately test software. The recent discoveries of the capabilities of large language models (LLMs) suggest that they can be used as automated testing assistants, and thus provide helpful information and even drive the testing process. To highlight the potential of this technology, we present a taxonomy of LLM-based testing agents based on their level of autonomy, and describe how a greater level of autonomy can benefit developers in practice. An example use of LLMs as a testing assistant is provided to demonstrate how a conversational framework for testing can help developers. This also highlights how the often criticized hallucination of LLMs can be beneficial while testing. We identify other tangible benefits that LLM-driven testing agents can bestow, and also discuss some potential limitations.","A taxonomy of large language models (LLMs) based on their level of autonomy can be found in this paper , where an example use of LLMs as a testing assistant is provided to demonstrate how a conversational framework for testing can help developers."
"A Code Knowledge Graph-Enhanced System for LLM-Based Fuzz Driver
  Generation","https://scispace.com/paper/a-code-knowledge-graph-enhanced-system-for-llm-based-fuzz-1qxck103m3ix","2024","Journal Article","","Hao Xu
Wei Ma
Ting Zhou
Yanjie Zhao
Kai Chen
Qiang Hu
Yang Liu
Li Wang","10.48550/arxiv.2411.11532","https://scispace.compdf/a-code-knowledge-graph-enhanced-system-for-llm-based-fuzz-1qxck103m3ix.pdf","The rapid development of large language models (LLMs) with advanced programming capabilities has paved the way for innovative approaches in software testing. Fuzz testing, a cornerstone for improving software reliability and detecting vulnerabilities, often relies on manually written fuzz drivers, limiting scalability and efficiency. To address this challenge, we propose CodeGraphGPT, a novel system that integrates code knowledge graphs with an LLM-powered intelligent agent to automate the fuzz driver generation process. By framing fuzz driver creation as a code generation task, CodeGraphGPT leverages program analysis to construct a knowledge graph of code repositories, where nodes represent code entities, such as functions or files, and edges capture their relationships. This enables the system to generate tailored fuzz drivers and input seeds, resolve compilation errors, and analyze crash reports, all while adapting to specific API usage scenarios. Additionally, querying the knowledge graph helps identify precise testing targets and contextualize the purpose of each fuzz driver within the fuzzing loop. We evaluated CodeGraphGPT on eight open-source software projects, achieving an average improvement of 8.73\% in code coverage compared to state-of-the-art methods. Moreover, it reduced the manual workload in crash case analysis by 84.4\% and identified 11 real-world bugs, including nine previously unreported ones. This work highlights how integrating LLMs with code knowledge graphs enhances fuzz driver generation, offering an efficient solution for vulnerability detection and software quality improvement. ","CodeGraphGPT, a system integrating code knowledge graphs with LLMs, automates fuzz driver generation, improving code coverage by 8.73% and reducing manual workload in crash case analysis by 84.4%, identifying 11 real-world bugs, including 9 previously unreported ones."
"A Feature-Based Approach to Generating Comprehensive End-to-End Tests","https://scispace.com/paper/a-feature-based-approach-to-generating-comprehensive-end-to-2o5twuprxfkn","2024","Journal Article","","Parsa Alian
Noor Nashid
Mobina Shahbandeh
Taha Shabani
Ali Mesbah","10.48550/arxiv.2408.01894","","End-to-end (E2E) testing is essential for ensuring web application quality. However, manual test creation is time-consuming and current test generation techniques produce random tests. In this paper, we present AUTOE2E, a novel approach that leverages Large Language Models (LLMs) to automate the generation of semantically meaningful feature-driven E2E test cases for web applications. AUTOE2E intelligently infers potential features within a web application and translates them into executable test scenarios. Furthermore, we address a critical gap in the research community by introducing E2EBENCH, a new benchmark for automatically assessing the feature coverage of E2E test suites. Our evaluation on E2EBENCH demonstrates that AUTOE2E achieves an average feature coverage of 79%, outperforming the best baseline by 558%, highlighting its effectiveness in generating high-quality, comprehensive test cases. ","This paper presents AUTOE2E, a novel approach using Large Language Models to automate end-to-end test case generation for web applications, achieving 79% average feature coverage and outperforming baselines by 558% on the E2EBENCH benchmark."
"Generative Artificial Intelligence for Software Engineering - A Research Agenda","https://scispace.com/paper/generative-artificial-intelligence-for-software-engineering-pxke3r4xpy","2023","Journal Article","arXiv.org","Anh Nguyen Duc
Beatriz Cabrero Daniel
Adam Przybylek
Chetan Arora
Dron Khanna
Tomas Herda
Usman Rafiq
Jorge Melegati
Eduardo Guerra
Kai-Kristian Kemell
Mika Saari
Zheying Zhang
Huy Le
Tho Quan
Pekka Abrahamsson","10.48550/arxiv.2310.18648","","Generative Artificial Intelligence (GenAI) tools have become increasingly prevalent in software development, offering assistance to various managerial and technical project activities. Notable examples of these tools include OpenAIs ChatGPT, GitHub Copilot, and Amazon CodeWhisperer. Although many recent publications have explored and evaluated the application of GenAI, a comprehensive understanding of the current development, applications, limitations, and open challenges remains unclear to many. Particularly, we do not have an overall picture of the current state of GenAI technology in practical software engineering usage scenarios. We conducted a literature review and focus groups for a duration of five months to develop a research agenda on GenAI for Software Engineering. We identified 78 open Research Questions (RQs) in 11 areas of Software Engineering. Our results show that it is possible to explore the adoption of GenAI in partial automation and support decision-making in all software development activities. While the current literature is skewed toward software implementation, quality assurance and software maintenance, other areas, such as requirements engineering, software design, and software engineering education, would need further research attention. Common considerations when implementing GenAI include industry-level assessment, dependability and accuracy, data accessibility, transparency, and sustainability aspects associated with the technology. GenAI is bringing significant changes to the field of software engineering. Nevertheless, the state of research on the topic still remains immature. We believe that this research agenda holds significance and practical value for informing both researchers and practitioners about current applications and guiding future research. ","The results show that it is possible to explore the adoption of GenAI in partial automation and support decision-making in all software development activities and that other areas, such as requirements engineering, software design, and software engineering education, would need further research attention."
"Enhancing LLM-based Test Generation for Hard-to-Cover Branches via Program Analysis","https://scispace.com/paper/enhancing-llm-based-test-generation-for-hard-to-cover-4tsmgdluyq","2024","Journal Article","arXiv.org","Chen Yang
Junjie Chen
Bin Lin
Jianyi Zhou
Ziqi Wang","10.48550/arxiv.2404.04966","","Automatic test generation plays a critical role in software quality assurance. While the recent advances in Search-Based Software Testing (SBST) and Large Language Models (LLMs) have shown promise in generating useful tests, these techniques still struggle to cover certain branches. Reaching these hard-to-cover branches usually requires constructing complex objects and resolving intricate inter-procedural dependencies in branch conditions, which poses significant challenges for existing test generation techniques. In this work, we propose TELPA, a novel technique aimed at addressing these challenges. Its key insight lies in extracting real usage scenarios of the target method under test to learn how to construct complex objects and extracting methods entailing inter-procedural dependencies with hard-to-cover branches to learn the semantics of branch constraints. To enhance efficiency and effectiveness, TELPA identifies a set of ineffective tests as counter-examples for LLMs and employs a feedback-based process to iteratively refine these counter-examples. Then, TELPA integrates program analysis results and counter-examples into the prompt, guiding LLMs to gain deeper understandings of the semantics of the target method and generate diverse tests that can reach the hard-to-cover branches. Our experimental results on 27 open-source Python projects demonstrate that TELPA significantly outperforms the state-of-the-art SBST and LLM-based techniques, achieving an average improvement of 31.39% and 22.22% in terms of branch coverage.","TELPA enhances LLM-based test generation for hard-to-cover branches by extracting real usage scenarios and counter-examples to guide LLMs in generating diverse tests that cover more branches."
"DLLens: Testing Deep Learning Libraries via LLM-aided Synthesis","https://scispace.com/paper/dllens-testing-deep-learning-libraries-via-llm-aided-3hlhczcy5i","2024","Preprint","","Meiziniu Li
Dongze Li
Jianmeng Liu
Jialun Cao
Yongqiang Tian
S. W. Cheung","10.48550/arxiv.2406.07944","https://scispace.compdf/dllens-testing-deep-learning-libraries-via-llm-aided-3hlhczcy5i.pdf","Testing is a major approach to ensuring the quality of deep learning (DL) libraries. Existing testing techniques commonly adopt differential testing to relieve the need for test oracle construction. However, these techniques are limited in finding implementations that offer the same functionality and generating diverse test inputs for differential testing. This paper introduces DLLens, a novel differential testing technique for DL library testing. Our insight is that APIs in different DL libraries are commonly designed to accomplish various computations for the same set of published DL algorithms. Although the mapping of these APIs is not often one-to-one, we observe that their computations can be mutually simulated after proper composition and adaptation. The use of these simulation counterparts facilitates differential testing for the detection of functional DL library bugs. Leveraging the insight, we propose DLLens as a novel mechanism that utilizes a large language model (LLM) to synthesize valid counterparts of DL library APIs. To generate diverse test inputs, DLLens incorporates a static analysis method aided by LLM to extract path constraints from all execution paths in each API and its counterpart's implementations. These path constraints are then used to guide the generation of diverse test inputs. We evaluate DLLens on two popular DL libraries, TensorFlow and PyTorch. Our evaluation shows that DLLens can synthesize counterparts for more than twice as many APIs found by state-of-the-art techniques on these libraries. Moreover, DLLens can extract 26.7% more constraints and detect 2.5 times as many bugs as state-of-the-art techniques. DLLens has successfully found 56 bugs in recent TensorFlow and PyTorch libraries. Among them, 41 are previously unknown, 39 of which have been confirmed by developers after reporting, and 19 of those confirmed bugs have been fixed by developers. ","DLLens is a novel differential testing technique for DL library testing that utilizes LLM-aided synthesis to generate valid counterparts of DL library APIs and diverse test inputs."
"Large Language Models as Test Case Generators: Performance Evaluation and Enhancement","https://scispace.com/paper/large-language-models-as-test-case-generators-performance-4ll3nygt79","2024","Journal Article","arXiv.org","Ke-Shen Li
Yuan Yuan","10.48550/arxiv.2404.13340","","Code generation with Large Language Models (LLMs) has been extensively studied and achieved remarkable progress. As a complementary aspect to code generation, test case generation is of crucial importance in ensuring the quality and reliability of code. However, using LLMs as test case generators has been much less explored. Current research along this line primarily focuses on enhancing code generation with assistance from test cases generated by LLMs, while the performance of LLMs in test case generation alone has not been comprehensively examined. To bridge this gap, we conduct extensive experiments to study how well LLMs can generate high-quality test cases. We find that as the problem difficulty increases, state-of-the-art LLMs struggle to generate correct test cases, largely due to their inherent limitations in computation and reasoning. To mitigate this issue, we further propose a multi-agent framework called \emph{TestChain} that decouples the generation of test inputs and test outputs. Notably, TestChain uses a ReAct format conversation chain for LLMs to interact with a Python interpreter in order to provide more accurate test outputs. Our results indicate that TestChain outperforms the baseline by a large margin. Particularly, in terms of the accuracy of test cases, TestChain using GPT-4 as the backbone achieves a 13.84\% improvement over the baseline on the LeetCode-hard dataset.","Large LLMs struggle to generate high-quality test cases due to their limitations in computation and reasoning. TestChain framework improves the performance of LLMs in test case generation by decoupling test inputs and outputs and using a ReAct format conversation chain."
"Mokav: Execution-driven Differential Testing with LLMs","https://scispace.com/paper/mokav-execution-driven-differential-testing-with-llms-2yfwfyt32h","2024","Preprint","","Khashayar Etemadi
Bijan Mohammadi
Zhixun Su
Martin Monperrus","10.48550/arxiv.2406.10375","https://scispace.compdf/mokav-execution-driven-differential-testing-with-llms-2yfwfyt32h.pdf","It is essential to detect functional differences in various software engineering tasks, such as automated program repair, mutation testing, and code refactoring. The problem of detecting functional differences between two programs can be reduced to searching for a difference exposing test (DET): a test input that results in different outputs on the subject programs. In this paper, we propose Mokav, a novel execution-driven tool that leverages LLMs to generate DETs. Mokav takes two versions of a program (P and Q) and an example test input. When successful, Mokav generates a valid DET, a test input that leads to different outputs on P and Q. Mokav iteratively prompts an LLM with a specialized prompt to generate new test inputs. At each iteration, Mokav provides execution-based feedback regarding previously generated tests until the LLM produces a DET. We evaluate Mokav on 1,535 pairs of Python programs collected from the Codeforces competition platform and 32 pairs of programs from the QuixBugs dataset. Our experiments show that Mokav outperforms the state-of-the-art, Pynguin and Differential Prompting, by a large margin. Mokav can generate DETs for 81.7% (1,255/1,535) of the program pairs in our benchmark (versus 4.9% for Pynguin and 37.3% for Differential Prompting). We demonstrate that all components in our system, including the iterative and execution-driven approaches, contribute to its high effectiveness. ","Mokav is an LLM-based tool for generating DETs, which are test inputs that result in different outputs on two programs. Mokav outperforms the state-of-the-art on a large benchmark of Python programs."
