Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
AMR-evol: Adaptive modular response evolution elicits better knowledge distillation for large language models in code generation,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on modular decomposition and adaptive evolution of a single teacher response, without combining multiple inputs, preserving intent across sources, or resolving conflicts.",https://scispace.com/paper/amr-evol-adaptive-modular-response-evolution-elicits-better-4mjcjb98etxp,2024,Journal Article,"","Ziyang Luo
Xin Li
Hongzhan Lin
Jing Ma
Li Bing",10.48550/arxiv.2410.00558,https://arxiv.org/pdf/2410.00558?,"The impressive performance of proprietary LLMs like GPT4 in code generation has led to a trend to replicate these capabilities in open-source models through knowledge distillation (e.g. Code Evol-Instruct). However, these efforts often neglect the crucial aspect of response quality, relying heavily on teacher models for direct response distillation. This paradigm, especially for complex instructions, can degrade the quality of synthesized data, compromising the knowledge distillation process. To this end, our study introduces the Adaptive Modular Response Evolution (AMR-Evol) framework, which employs a two-stage process to refine response distillation. The first stage, modular decomposition, breaks down the direct response into more manageable sub-modules. The second stage, adaptive response evolution, automatically evolves the response with the related function modules. Our experiments with three popular code benchmarks—HumanEval, MBPP, and EvalPlus—attests to the superiority of the AMR-Evol framework over baseline response distillation methods. By comparing with the open-source Code LLMs trained on a similar scale of data, we observed performance enhancements: more than +3.0 points on HumanEval-Plus and +1.0 points on MBPP-Plus, which underscores the effectiveness of our framework. Our codes are available at https://github.com/ChiYeungLaw/AMR-Evol."
"Rethinking All Evidence: Enhancing Trustworthy Retrieval-Augmented
  Generation via Conflict-Driven Summarization","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on retrieval‑augmented generation for QA, not on code/test synthesis, intent preservation, or software‑engineering benchmarks.",https://scispace.com/paper/http://arxiv.org/abs/2507.01281v1,2025,Preprint,"","Juan Chen
Baolong Bi
Wei Zhang
Jingyan Sui
Xiaofei Zhu
Yuanzhuo Wang
Lingrui Mei
Shenghua Liu","",http://arxiv.org/pdf/2507.01281v1,"Retrieval-Augmented Generation (RAG) enhances large language models (LLMs) by
integrating their parametric knowledge with external retrieved content.
However, knowledge conflicts caused by internal inconsistencies or noisy
retrieved content can severely undermine the generation reliability of RAG
systems.In this work, we argue that LLMs should rethink all evidence, including
both retrieved content and internal knowledge, before generating responses.We
propose CARE-RAG (Conflict-Aware and Reliable Evidence for RAG), a novel
framework that improves trustworthiness through Conflict-Driven Summarization
of all available evidence.CARE-RAG first derives parameter-aware evidence by
comparing parameter records to identify diverse internal perspectives. It then
refines retrieved evidences to produce context-aware evidence, removing
irrelevant or misleading content. To detect and summarize conflicts, we distill
a 3B LLaMA3.2 model to perform conflict-driven summarization, enabling reliable
synthesis across multiple sources.To further ensure evaluation integrity, we
introduce a QA Repair step to correct outdated or ambiguous benchmark
answers.Experiments on revised QA datasets with retrieval data show that
CARE-RAG consistently outperforms strong RAG baselines, especially in scenarios
with noisy or conflicting evidence."
Enhancing code generation performance of smaller models by distilling the reasoning ability of llms,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLM reasoning distillation to improve smaller models; does not combine multiple sources, preserve intent across merges, resolve conflicts, or refine multiple drafts.",https://scispace.com/paper/enhancing-code-generation-performance-of-smaller-models-by-4552x5e4cp,2024,Journal Article,arXiv.org,"Zhihong Sun
Chen Lyu
Bolun Li
Yao Wan
Hongyu Zhang
Ge Li
Zhi Jin",10.48550/arxiv.2403.13271,https://arxiv.org/pdf/2403.13271,"Large Language Models (LLMs) have recently made significant advances in code generation through the 'Chain-of-Thought' prompting technique. This technique empowers the model to autonomously devise""solution plans""to tackle intricate programming challenges, thereby improving its performance in code generation. Nevertheless, smaller models have been struggling to keep up with LLMs in deducing these plans, adversely affecting their code generation capabilities. Given the considerable size and associated deployment costs, along with concerns about data security, many teams opt for deploying smaller models for code generation. Consequently, there arises a compelling need for transferring LLMs' code generation reasoning abilities to the smaller models. In this paper, we propose the CodePLAN framework, which aims to transfer LLMs' reasoning capabilities to smaller models through distillation. We adopt a multi-task learning approach, jointly undertaking code generation and solution plan generation tasks, to enhance the code generation capabilities of the smaller model. To ensure the superior quality of the solution plans, we advocate for the utilization of backward reasoning and plan sampling strategies. Our experiments show that in comparison to the conventional fine-tuning approach, our approach improves the smaller model's code generation performance (measured in pass@1 metric) by over 130% on the challenging APPS benchmark."
TritonRL: Training LLMs to Think and Code Triton Without Cheating,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on RL‑based training of a Triton‑specific LLM, not on merging multiple code sources, preserving intent, conflict resolution, or multi‑draft refinement.",https://scispace.com/paper/http://arxiv.org/abs/2510.17891v1,2025,Preprint,"","Jiin Woo
Shaowei Zhu
Allen Nie
Zhen Jia
Yida Wang
Youngsuk Park","",http://arxiv.org/pdf/2510.17891v1,"With the rapid evolution of large language models (LLMs), the demand for
automated, high-performance system kernels has emerged as a key enabler for
accelerating development and deployment. We introduce TritonRL, a
domain-specialized LLM for Triton kernel generation, trained with a novel
training framework that enables robust and automated kernel synthesis. Unlike
general-purpose programming languages, Triton kernel generation faces unique
challenges due to data scarcity and incomplete evaluation criteria, vulnerable
to reward hacking. Our approach addresses these challenges end-to-end by
distilling Triton-specific knowledge through supervised fine-tuning on curated
datasets, and further improving code quality via reinforcement learning (RL)
with robust, verifiable rewards and hierarchical reward assignment. Our RL
framework robustly detects reward hacking and guides both reasoning traces and
code tokens through fine-grained verification and hierarchical reward
decomposition, enabling the model to generate high-quality Triton kernels that
can truly replace existing modules. With robust and fine-grained evaluation,
our experiments on KernelBench demonstrate that TritonRL achieves
state-of-the-art correctness and speedup, surpassing all other Triton-specific
models and underscoring the effectiveness of our RL-based training paradigm."
"VeriMind: Agentic LLM for Automated Verilog Generation with a Novel
  Evaluation Metric","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses a single prompt and single LLM pass; no combination of multiple inputs, no explicit intent preservation, no conflict handling, and no multi‑draft refinement.",https://scispace.com/paper/http://arxiv.org/abs/2503.16514v3,2025,Preprint,"","Bardia Nadimi
Ghali Omar Boutaib
Hao Zheng","",http://arxiv.org/pdf/2503.16514v3,"Designing Verilog modules requires meticulous attention to correctness,
efficiency, and adherence to design specifications. However, manually writing
Verilog code remains a complex and time-consuming task that demands both expert
knowledge and iterative refinement. Leveraging recent advancements in large
language models (LLMs) and their structured text generation capabilities, we
propose VeriMind, an agentic LLM framework for Verilog code generation that
significantly automates and optimizes the synthesis process. Unlike traditional
LLM-based code generators, VeriMind employs a structured reasoning approach:
given a user-provided prompt describing design requirements, the system first
formulates a detailed train of thought before the final Verilog code is
generated. This multi-step methodology enhances interpretability, accuracy, and
adaptability in hardware design. In addition, we introduce a novel evaluation
metric-pass@ARC-which combines the conventional pass@k measure with Average
Refinement Cycles (ARC) to capture both success rate and the efficiency of
iterative refinement. Experimental results on diverse hardware design tasks
demonstrated that our approach achieved up to $8.3\%$ improvement on pass@k
metric and $8.1\%$ on pass@ARC metric. These findings underscore the
transformative potential of agentic LLMs in automated hardware design, RTL
development, and digital system synthesis."
On the interaction between software engineers and data scientists when building machine learning-enabled systems,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on collaboration between engineers and data scientists for ML systems; does not address multi‑source code/test synthesis, intent preservation, conflict resolution, LLM refinement, benchmark evaluation, or theoretical ensemble analysis.",https://scispace.com/paper/on-the-interaction-between-software-engineers-and-data-j1wy3illnw,2024,Dissertation,"",Gabriel Busquim,10.17771/pucrio.acad.67085,https://scispace.compdf/on-the-interaction-between-software-engineers-and-data-j1wy3illnw.pdf,""
Personalised distillation: Empowering open-sourced llms with adaptive learning for code generation,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses teacher LLM to refine a single student attempt; no combination of multiple sources, intent preservation, conflict handling, or multi‑draft refinement.",https://scispace.com/paper/personalised-distillation-empowering-open-sourced-llms-with-mwzlwsh2zk,2023,Journal Article,arXiv.org,"Hailin Chen
Amrita Saha
Steven Hoi
Shafiq Joty",10.48550/arxiv.2310.18628,https://arxiv.org/pdf/2310.18628,"With the rise of powerful closed-sourced LLMs (ChatGPT, GPT-4), there are increasing interests in distilling the capabilies of close-sourced LLMs to smaller open-sourced LLMs. Previous distillation methods usually prompt ChatGPT to generate a set of instructions and answers, for the student model to learn. However, such standard distillation approach neglects the merits and conditions of the student model. Inspired by modern teaching principles, we design a personalised distillation process, in which the student attempts to solve a task first, then the teacher provides an adaptive refinement for the student to improve. Instead of feeding the student with teacher's prior, personalised distillation enables personalised learning for the student model, as it only learns on examples it makes mistakes upon and learns to improve its own solution. On code generation, personalised distillation consistently outperforms standard distillation with only one third of the data. With only 2.5-3K personalised examples that incur a data-collection cost of 4-6$, we boost CodeGen-mono-16B by 7% to achieve 36.4% pass@1 and StarCoder by 12.2% to achieve 45.8% pass@1 on HumanEval. "
Automatic Unit Test Data Generation and Actor-Critic Reinforcement Learning for Code Synthesis,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses RL to generate unit tests and code from single descriptions; no multi‑source merging, intent preservation, conflict handling, or multi‑draft LLM refinement.",https://scispace.com/paper/automatic-unit-test-data-generation-and-actor-critic-4mnidp7uiw,2023,Journal Article,arXiv.org,"Philip John Gorinski
Matthieu Zimmer
Gerasimos Lampouras
Derrick-Goh-Xin Deik
Ignacio Iacobacci",10.48550/arxiv.2310.13669,https://scispace.compdf/automatic-unit-test-data-generation-and-actor-critic-4mnidp7uiw.pdf,"The advent of large pre-trained language models in the domain of Code Synthesis has shown remarkable performance on various benchmarks, treating the problem of Code Generation in a fashion similar to Natural Language Generation, trained with a Language Modelling (LM) objective. In addition, the property of programming language code being precisely evaluable with respect to its semantics -- through the use of Unit Tests to check its functional correctness -- lends itself to using Reinforcement Learning (RL) as a further training paradigm. Previous work has shown that RL can be applied as such to improve models' coding capabilities; however, such RL-based methods rely on a reward signal based on defined Unit Tests, which are much harder to obtain compared to the huge crawled code datasets used in LM objectives. In this work, we present a novel approach to automatically obtain data consisting of function signatures and associated Unit Tests, suitable for RL training of Code Synthesis models. We also introduce a straightforward, simple yet effective Actor-Critic RL training scheme and show that it, in conjunction with automatically generated training data, leads to improvement of a pre-trained code language model's performance by up to 9.9% improvement over the original underlying code synthesis LM, and up to 4.3% over RL-based models trained with standard PPO or CodeRL."
LUNA: A Model-Based Universal Analysis Framework for Large Language Models,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on model‑based analysis of Transformers and LLMs, not on multi‑source code/test synthesis, conflict handling, or LLM‑driven refinement of multiple drafts.",https://scispace.com/paper/luna-a-model-based-universal-analysis-framework-for-large-58kpz1nsul,2023,Journal Article,arXiv.org,"Da Song
Xuan Xie
Jiayang Song
Derui Zhu
Yuheng Huang
Felix Juefei-Xu
Lei Ma",10.48550/arxiv.2310.14211,https://scispace.compdf/luna-a-model-based-universal-analysis-framework-for-large-58kpz1nsul.pdf,"Over the past decade, Artificial Intelligence (AI) has had great success recently and is being used in a wide range of academic and industrial fields. More recently, LLMs have made rapid advancements that have propelled AI to a new level, enabling even more diverse applications and industrial domains with intelligence, particularly in areas like software engineering and natural language processing. Nevertheless, a number of emerging trustworthiness concerns and issues exhibited in LLMs have already recently received much attention, without properly solving which the widespread adoption of LLMs could be greatly hindered in practice. The distinctive characteristics of LLMs, such as the self-attention mechanism, extremely large model scale, and autoregressive generation schema, differ from classic AI software based on CNNs and RNNs and present new challenges for quality analysis. Up to the present, it still lacks universal and systematic analysis techniques for LLMs despite the urgent industrial demand. Towards bridging this gap, we initiate an early exploratory study and propose a universal analysis framework for LLMs, LUNA, designed to be general and extensible, to enable versatile analysis of LLMs from multiple quality perspectives in a human-interpretable manner. In particular, we first leverage the data from desired trustworthiness perspectives to construct an abstract model as an auxiliary analysis asset, which is empowered by various abstract model construction methods. To assess the quality of the abstract model, we collect and define a number of evaluation metrics, aiming at both abstract model level and the semantics level. Then, the semantics, which is the degree of satisfaction of the LLM w.r.t. the trustworthiness perspective, is bound to and enriches the abstract model with semantics, which enables more detailed analysis applications for diverse purposes."
"Knowledge-Aware Artifact Image Synthesis with LLM-Enhanced Prompting and
  Multi-Source Supervision","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on image generation for archaeological artifacts using diffusion models and LLM‑derived prompts; no code, test, or software‑engineering synthesis involved.",https://scispace.com/paper/http://arxiv.org/abs/2312.08056v1,2023,Preprint,"","Shengguang Wu
Zhenglun Chen
Qi Su","",http://arxiv.org/pdf/2312.08056v1,"Ancient artifacts are an important medium for cultural preservation and
restoration. However, many physical copies of artifacts are either damaged or
lost, leaving a blank space in archaeological and historical studies that calls
for artifact image generation techniques. Despite the significant advancements
in open-domain text-to-image synthesis, existing approaches fail to capture the
important domain knowledge presented in the textual description, resulting in
errors in recreated images such as incorrect shapes and patterns. In this
paper, we propose a novel knowledge-aware artifact image synthesis approach
that brings lost historical objects accurately into their visual forms. We use
a pretrained diffusion model as backbone and introduce three key techniques to
enhance the text-to-image generation framework: 1) we construct prompts with
explicit archaeological knowledge elicited from large language models (LLMs);
2) we incorporate additional textual guidance to correlated historical
expertise in a contrastive manner; 3) we introduce further visual-semantic
constraints on edge and perceptual features that enable our model to learn more
intricate visual details of the artifacts. Compared to existing approaches, our
proposed model produces higher-quality artifact images that align better with
the implicit details and historical knowledge contained within written
documents, thus achieving significant improvements across automatic metrics and
in human evaluation. Our code and data are available at
https://github.com/danielwusg/artifact_diffusion."
"Redefining Crowdsourced Test Report Prioritization: An Innovative
  Approach with Large Language Model","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on clustering and prioritizing test reports, not on merging multiple code/test inputs or preserving their intent; lacks conflict resolution, multi‑draft refinement, benchmark evaluation, or theoretical ensemble analysis.",https://scispace.com/paper/redefining-crowdsourced-test-report-prioritization-an-4nvjgh0xhaw3,2024,Journal Article,"","Yuchen Ling
Shengcheng Yu
Chunrong Fang
Guoqing Pan
Jun Wang
Jia Liu",10.48550/arxiv.2411.17045,https://scispace.compdf/redefining-crowdsourced-test-report-prioritization-an-4nvjgh0xhaw3.pdf,"Context: Crowdsourced testing has gained popularity in software testing, especially for mobile app testing, due to its ability to bring diversity and tackle fragmentation issues. However, the openness of crowdsourced testing presents challenges, particularly in the manual review of numerous test reports, which is time-consuming and labor-intensive. Objective: The primary goal of this research is to improve the efficiency of review processes in crowdsourced testing. Traditional approaches to test report prioritization lack a deep understanding of semantic information in textual descriptions of these reports. This paper introduces LLMPrior, a novel approach for prioritizing crowdsourced test reports using large language models (LLMs). Method: LLMPrior leverages LLMs for the analysis and clustering of crowdsourced test reports based on the types of bugs revealed in their textual descriptions. This involves using prompt engineering techniques to enhance the performance of LLMs. Following the clustering, a recurrent selection algorithm is applied to prioritize the reports. Results: Empirical experiments are conducted to evaluate the effectiveness of LLMPrior. The findings indicate that LLMPrior not only surpasses current state-of-the-art approaches in terms of performance but also proves to be more feasible, efficient, and reliable. This success is attributed to the use of prompt engineering techniques and the cluster-based prioritization strategy. Conclusion: LLMPrior represents a significant advancement in crowdsourced test report prioritization. By effectively utilizing large language models and a cluster-based strategy, it addresses the challenges in traditional prioritization approaches, offering a more efficient and reliable solution for app developers dealing with crowdsourced test reports. "
The integration of machine learning into automated test generation: A systematic mapping study,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a systematic mapping of ML applications in test generation; does not propose a multi‑source synthesis method, conflict handling, LLM refinement, or benchmark evaluation.",https://scispace.com/paper/the-integration-of-machine-learning-into-automated-test-1a04w6sf,2022,Journal Article,"Software Testing, Verification & Reliability","Afonso Fontes
Gregory Gay",10.1002/stvr.1845,https://onlinelibrary.wiley.com/doi/pdf/10.1002/stvr.1845,"Machine learning (ML) may enable effective automated test generation. We characterize emerging research, examining testing practices, researcher goals, ML techniques applied, evaluation, and challenges in this intersection by performing. We perform a systematic mapping study on a sample of 124 publications. ML generates input for system, GUI, unit, performance, and combinatorial testing or improves the performance of existing generation methods. ML is also used to generate test verdicts, property‐based, and expected output oracles. Supervised learning—often based on neural networks—and reinforcement learning—often based on Q‐learning—are common, and some publications also employ unsupervised or semi‐supervised learning. (Semi‐/Un‐)Supervised approaches are evaluated using both traditional testing metrics and ML‐related metrics (e.g., accuracy), while reinforcement learning is often evaluated using testing metrics tied to the reward function. The work‐to‐date shows great promise, but there are open challenges regarding training data, retraining, scalability, evaluation complexity, ML algorithms employed—and how they are applied—benchmarks, and replicability. Our findings can serve as a roadmap and inspiration for researchers in this field."
SynthesizRR: Generating Diverse Datasets with Retrieval Augmentation,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on NLP dataset generation via retrieval‑augmented prompting, not on code/test synthesis, intent preservation, conflict handling, or software‑engineering benchmarks.",https://scispace.com/paper/http://arxiv.org/abs/2405.10040v3,2024,Preprint,"","Abhishek Divekar
Greg Durrett","",http://arxiv.org/pdf/2405.10040v3,"It is often desirable to distill the capabilities of large language models
(LLMs) into smaller student models due to compute and memory constraints. One
way to do this for classification tasks is via dataset synthesis, which can be
accomplished by generating examples of each label from the LLM. Prior
approaches to synthesis use few-shot prompting, which relies on the LLM's
parametric knowledge to generate usable examples. However, this leads to issues
of repetition, bias towards popular entities, and stylistic differences from
human text. In this work, we propose Synthesize by Retrieval and Refinement
(SynthesizRR), which uses retrieval augmentation to introduce variety into the
dataset synthesis process: as retrieved passages vary, the LLM is seeded with
different content to generate its examples. We empirically study the synthesis
of six datasets, covering topic classification, sentiment analysis, tone
detection, and humor, requiring complex synthesis strategies. We find that
SynthesizRR greatly improves lexical and semantic diversity, similarity to
human-written text, and distillation performance, when compared to 32-shot
prompting and four prior approaches. We release our code to perform all steps
at https://github.com/amazon-science/synthesizrr"
Exedec: Execution decomposition for compositional generalization in neural program synthesis,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on execution‑guided decomposition of single‑example tasks; does not combine multiple inputs, preserve merged intent, resolve conflicts, or refine multi‑draft LLM outputs.",https://scispace.com/paper/exedec-execution-decomposition-for-compositional-e2oitkr3zr,2023,Journal Article,arXiv.org,"Kensen Shi
Joey Hong
Manzil Zaheer
Peng Yin
Charles Sutton",10.48550/arxiv.2307.13883,https://arxiv.org/pdf/2307.13883,"When writing programs, people have the ability to tackle a new complex task by decomposing it into smaller and more familiar subtasks. While it is difficult to measure whether neural program synthesis methods have similar capabilities, we can measure whether they compositionally generalize, that is, whether a model that has been trained on the simpler subtasks is subsequently able to solve more complex tasks. In this paper, we characterize several different forms of compositional generalization that are desirable in program synthesis, forming a meta-benchmark which we use to create generalization tasks for two popular datasets, RobustFill and DeepCoder. We then propose ExeDec, a novel decomposition-based synthesis strategy that predicts execution subgoals to solve problems step-by-step informed by program execution at each step. When used with Transformer models trained from scratch, ExeDec has better synthesis performance and greatly improved compositional generalization ability compared to baselines. Finally, we use our benchmarks to demonstrate that LLMs struggle to compositionally generalize when asked to do programming-by-example in a few-shot setting, but an ExeDec-style prompting approach can improve the generalization ability and overall performance."
"CodeARC: Benchmarking Reasoning Capabilities of LLM Agents for Inductive
  Program Synthesis","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on interactive inductive synthesis via querying a hidden function; does not combine multiple sources, preserve original intent, resolve conflicts, or refine multiple drafts.",https://scispace.com/paper/http://arxiv.org/abs/2503.23145v2,2025,Preprint,"","Anjiang Wei
Tarun Suresh
Jiannan Cao
Naveen Kannan
Yuheng Wu
Kai Yan
Thiago S. F. X. Teixeira
Ke Wang
Alex Aiken","",http://arxiv.org/pdf/2503.23145v2,"Inductive program synthesis, or programming by example, requires synthesizing
functions from input-output examples that generalize to unseen inputs. While
large language model agents have shown promise in programming tasks guided by
natural language, their ability to perform inductive program synthesis is
underexplored. Existing evaluation protocols rely on static sets of examples
and held-out tests, offering no feedback when synthesized functions are
incorrect and failing to reflect real-world scenarios such as reverse
engineering. We propose CodeARC, the Code Abstraction and Reasoning Challenge,
a new evaluation framework where agents interact with a hidden target function
by querying it with new inputs, synthesizing candidate functions, and
iteratively refining their solutions using a differential testing oracle. This
interactive setting encourages agents to perform function calls and
self-correction based on feedback. We construct the first large-scale benchmark
for general-purpose inductive program synthesis, featuring 1114 functions.
Among 18 models evaluated, o3-mini performs best with a success rate of 52.7%,
highlighting the difficulty of this task. Fine-tuning LLaMA-3.1-8B-Instruct on
curated synthesis traces yields up to a 31% relative performance gain. CodeARC
provides a more realistic and challenging testbed for evaluating LLM-based
program synthesis and inductive reasoning. Our code, data, and models are
publicly available at https://github.com/Anjiang-Wei/CodeARC"
A Survey on Data Synthesis and Augmentation for Large Language Models,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey focuses on data synthesis and annotation strategies for LLMs, without addressing multi‑source code/test merging, intent preservation, conflict handling, or SE benchmark evaluation.",https://scispace.com/paper/a-survey-on-data-synthesis-and-augmentation-for-large-3m9ltmhkelkj,2024,Journal Article,"","Ke Wang
Jiahui Zhu
Min Ren
Zeming Liu
Shiwei Li
Z. B. Zhang
C. Zhang
Xiao-Yu Wu
Qiqi Zhan
Qing-Jie Liu
Yunhong Wang",10.48550/arxiv.2410.12896,https://scispace.compdf/a-survey-on-data-synthesis-and-augmentation-for-large-3m9ltmhkelkj.pdf,"The success of Large Language Models (LLMs) is inherently linked to the availability of vast, diverse, and high-quality data for training and evaluation. However, the growth rate of high-quality data is significantly outpaced by the expansion of training datasets, leading to a looming data exhaustion crisis. This underscores the urgent need to enhance data efficiency and explore new data sources. In this context, synthetic data has emerged as a promising solution. Currently, data generation primarily consists of two major approaches: data augmentation and synthesis. This paper comprehensively reviews and summarizes data generation techniques throughout the lifecycle of LLMs, including data preparation, pre-training, fine-tuning, instruction-tuning, preference alignment, and applications. Furthermore, We discuss the current constraints faced by these methods and investigate potential pathways for future development and research. Our aspiration is to equip researchers with a clear understanding of these methodologies, enabling them to swiftly identify appropriate data generation strategies in the construction of LLMs, while providing valuable insights for future exploration. "
"Context-Adaptive Synthesis and Compression for Enhanced
  Retrieval-Augmented Generation in Complex Domains","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on scientific document retrieval and context compression for QA, not on code/test synthesis, intent preservation, or software‑engineering benchmarks.",https://scispace.com/paper/http://arxiv.org/abs/2508.19357v1,2025,Preprint,"","Peiran Zhou
Junnan Zhu
Yichen Shen
Ruoxi Yu","",http://arxiv.org/pdf/2508.19357v1,"Large Language Models (LLMs) excel in language tasks but are prone to
hallucinations and outdated knowledge. Retrieval-Augmented Generation (RAG)
mitigates these by grounding LLMs in external knowledge. However, in complex
domains involving multiple, lengthy, or conflicting documents, traditional RAG
suffers from information overload and inefficient synthesis, leading to
inaccurate and untrustworthy answers. To address this, we propose CASC
(Context-Adaptive Synthesis and Compression), a novel framework that
intelligently processes retrieved contexts. CASC introduces a Context Analyzer
& Synthesizer (CAS) module, powered by a fine-tuned smaller LLM, which performs
key information extraction, cross-document consistency checking and conflict
resolution, and question-oriented structured synthesis. This process transforms
raw, scattered information into a highly condensed, structured, and
semantically rich context, significantly reducing the token count and cognitive
load for the final Reader LLM. We evaluate CASC on SciDocs-QA, a new
challenging multi-document question answering dataset designed for complex
scientific domains with inherent redundancies and conflicts. Our extensive
experiments demonstrate that CASC consistently outperforms strong baselines."
Towards an Understanding of Large Language Models in Software Engineering Tasks,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey discusses LLM capabilities for code generation and summarization, but does not present multi‑source synthesis, intent preservation, conflict resolution, or LLM‑driven refinement of multiple drafts.",https://scispace.com/paper/towards-an-understanding-of-large-language-models-in-32tr86xw42,2023,Journal Article,arXiv.org,"Zibin Zheng
Kai-Chun Ning
Jiachi Chen
Yanlin Wang
Wenqing Chen
Lianghong Guo
Weicheng Wang",10.48550/arxiv.2308.11396,https://scispace.compdf/towards-an-understanding-of-large-language-models-in-32tr86xw42.pdf,"Large Language Models (LLMs) have drawn widespread attention and research due to their astounding performance in tasks such as text generation and reasoning. Derivative products, like ChatGPT, have been extensively deployed and highly sought after. Meanwhile, the evaluation and optimization of LLMs in software engineering tasks, such as code generation, have become a research focus. However, there is still a lack of systematic research on the application and evaluation of LLMs in the field of software engineering. Therefore, this paper is the first to comprehensively investigate and collate the research and products combining LLMs with software engineering, aiming to answer two questions: (1) What are the current integrations of LLMs with software engineering? (2) Can LLMs effectively handle software engineering tasks? To find the answers, we have collected related literature as extensively as possible from seven mainstream databases, and selected 123 papers for analysis. We have categorized these papers in detail and reviewed the current research status of LLMs from the perspective of seven major software engineering tasks, hoping this will help researchers better grasp the research trends and address the issues when applying LLMs. Meanwhile, we have also organized and presented papers with evaluation content to reveal the performance and effectiveness of LLMs in various software engineering tasks, providing guidance for researchers and developers to optimize. "
Exploring the Role of Large Language Models in Automated Code Review and Software Quality Enhancement,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on LLM‑driven code review, not on merging multiple code/test sources, preserving intent, conflict resolution, or multi‑draft refinement; lacks benchmark experiments or theoretical ensemble analysis.",https://scispace.com/paper/exploring-the-role-of-large-language-models-in-automated-oj12sl5rve9s,2023,Journal Article,"International Journal of Innovative Research in Science, Engineering and Technology",Gopinath Kathiresan,10.15680/ijirset.2023.1209004,"","As the newest, most savvy technology domain, Large Language Models (LLMs) are the technological force which is now revolutionizing Automated Code Review and Software Quality Assurance, making the context aware analysis, adaptive learning, and the intelligent recommendations. However, traditional code review methods are not only time consuming, but also prone to human error and are not scalable. The use of LLMs in software engineering allows for the detection of defects, optimization of performance and the maintenance of improve mental quality. In this study, we examine the path of automated code review, LLM capabilities and the effect they have on software quality. LLMs clearly have great advantages, but accuracy is still a concern, false positives abound, biases lurk, and computation can be a constraint. The research also identifies areas of future advancement on the hybrid AI-human review systems as well as improved LLM architectures that understand the code significantly better for more robust reviews. "
Breaking the Silence: the Threats of Using LLMs in Software Engineering,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on validity threats, reproducibility, and guidelines for LLM use in SE; does not propose multi‑source synthesis, intent preservation, conflict handling, or multi‑draft LLM refinement.",https://scispace.com/paper/breaking-the-silence-the-threats-of-using-llms-in-software-1bdld4tno6,2024,Journal Article,"","June Sallou
Thomas Durieux
Annibale Panichella",10.1145/3639476.3639764,"","Large Language Models (LLMs) have gained considerable traction within the Software Engineering (SE) community, impacting various SE tasks from code completion to test generation, from program repair to code summarization.Despite their promise, researchers must still be careful as numerous intricate factors can influence the outcomes of experiments involving LLMs.This paper initiates an open discussion on potential threats to the validity of LLM-based research including issues such as closed-source models, possible data leakage between LLM training data and research evaluation, and the reproducibility of LLM-based findings.In response, this paper proposes a set of guidelines tailored for SE researchers and Language Model (LM) providers to mitigate these concerns.The implications of the guidelines are illustrated using existing good practices followed by LLM providers and a practical example for SE researchers in the context of test case generation. "
