Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
"LLM-Based Multi-Agent Systems for Software Engineering: Literature Review, Vision, and the Road Ahead","- **Relevance Score:** 13/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on agent-oriented prompting languages and multi‑agent collaboration, but lacks role‑based prompts, unit‑test generation, adversarial evaluation, and empirical performance data.",https://scispace.com/paper/llm-based-multi-agent-systems-for-software-engineering-3nfzqoopnexw,2025,Journal Article,ACM Transactions on Software Engineering and Methodology,"Junda He
Christoph Treude
David Lo",10.1145/3712003,https://arxiv.org/pdf/2404.04834,"Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This paper explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this paper, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0. "
Towards Autonomous Testing Agents via Conversational Large Language Models,"- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Explores conversational testing agents but lacks explicit role‑based prompting, unit‑test focus, multi‑perspective or adversarial methods, and provides no empirical comparisons.",https://scispace.com/paper/towards-autonomous-testing-agents-via-conversational-large-ubpivf9k,2023,Journal Article,arXiv.org,"Robert Feldt
Sungmin Kang
Juyeon Yoon
Shin Yoo",10.48550/arXiv.2306.05152,https://scispace.compdf/towards-autonomous-testing-agents-via-conversational-large-ubpivf9k.pdf,"Software testing is an important part of the development cycle, yet it requires specialized expertise and substantial developer effort to adequately test software. The recent discoveries of the capabilities of large language models (LLMs) suggest that they can be used as automated testing assistants, and thus provide helpful information and even drive the testing process. To highlight the potential of this technology, we present a taxonomy of LLM-based testing agents based on their level of autonomy, and describe how a greater level of autonomy can benefit developers in practice. An example use of LLMs as a testing assistant is provided to demonstrate how a conversational framework for testing can help developers. This also highlights how the often criticized hallucination of LLMs can be beneficial while testing. We identify other tangible benefits that LLM-driven testing agents can bestow, and also discuss some potential limitations."
"From llms to llm-based agents for software engineering: A survey of current, challenges and future","- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey covers test generation broadly but lacks role‑based prompting, adversarial agents, or empirical improvement data; no tool or human study provided.",https://scispace.com/paper/from-llms-to-llm-based-agents-for-software-engineering-a-2fb63jbcpnef,2024,Journal Article,"","Haolin Jin
Li Huang
Haipeng Cai
Jun Yan
Bo Li
Huaming Chen",10.48550/arxiv.2408.02479,https://arxiv.org/pdf/2408.02479,"With the rise of large language models (LLMs), researchers are increasingly exploring their applications in var ious vertical domains, such as software engineering. LLMs have achieved remarkable success in areas including code generation and vulnerability detection. However, they also exhibit numerous limitations and shortcomings. LLM-based agents, a novel tech nology with the potential for Artificial General Intelligence (AGI), combine LLMs as the core for decision-making and action-taking, addressing some of the inherent limitations of LLMs such as lack of autonomy and self-improvement. Despite numerous studies and surveys exploring the possibility of using LLMs in software engineering, it lacks a clear distinction between LLMs and LLM based agents. It is still in its early stage for a unified standard and benchmarking to qualify an LLM solution as an LLM-based agent in its domain. In this survey, we broadly investigate the current practice and solutions for LLMs and LLM-based agents for software engineering. In particular we summarise six key topics: requirement engineering, code generation, autonomous decision-making, software design, test generation, and software maintenance. We review and differentiate the work of LLMs and LLM-based agents from these six topics, examining their differences and similarities in tasks, benchmarks, and evaluation metrics. Finally, we discuss the models and benchmarks used, providing a comprehensive analysis of their applications and effectiveness in software engineering. We anticipate this work will shed some lights on pushing the boundaries of LLM-based agents in software engineering for future research. "
"The Prompt Alchemist: Automated LLM-Tailored Prompt Optimization for
  Test Case Generation","- **Relevance Score:** 11/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Shows automated prompt optimization boosting test case coverage, but lacks role‑based, multi‑perspective, or adversarial prompting components.",https://scispace.com/paper/the-prompt-alchemist-automated-llm-tailored-prompt-2eofe9yn7gk5,2025,Journal Article,"","Shuzheng Gao
Chaozheng Wang
Cuiyun Gao
Xiao‐Dong Jiao
Chun Yong Chong
Shan Gao
Michael R. Lyu",10.48550/arxiv.2501.01329,https://scispace.compdf/the-prompt-alchemist-automated-llm-tailored-prompt-2eofe9yn7gk5.pdf,"Test cases are essential for validating the reliability and quality of software applications. Recent studies have demonstrated the capability of Large Language Models (LLMs) to generate useful test cases for given source code. However, the existing work primarily relies on human-written plain prompts, which often leads to suboptimal results since the performance of LLMs can be highly influenced by the prompts. Moreover, these approaches use the same prompt for all LLMs, overlooking the fact that different LLMs might be best suited to different prompts. Given the wide variety of possible prompt formulations, automatically discovering the optimal prompt for each LLM presents a significant challenge. Although there are methods on automated prompt optimization in the natural language processing field, they are hard to produce effective prompts for the test case generation task. First, the methods iteratively optimize prompts by simply combining and mutating existing ones without proper guidance, resulting in prompts that lack diversity and tend to repeat the same errors in the generated test cases. Second, the prompts are generally lack of domain contextual knowledge, limiting LLMs' performance in the task. "
Optimizing Large Language Models’ Performance in Software Development Tasks through Structured Prompts,"- **Relevance Score:** 11/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides strong empirical evidence of performance gains from structured prompting, but lacks role‑based, unit‑test, multi‑perspective, adversarial, or tool‑release components.",https://scispace.com/paper/optimizing-large-language-models-performance-in-software-4lwobopyt1bt,2025,Journal Article,WSEAS transactions on computer research,"Zijian Zeng
Kurunathan Ratnavelu
S. H. Ong",10.37394/232018.2025.13.42,"","Recent advancements in Large Language Models (LLMs) have demonstrated significant potential in code generation and various software development tasks. However, achieving optimal outputs from these models remains challenging, particularly when relying on unstructured prompts. Our empirical investigation examines the efficacy of systematically organized prompting frameworks within computational problem-solving contexts. Through methodical evaluation of 400 distinct programming challenges (300 curated from LeetCode and 100 practical implementation scenarios), we demonstrate measurable improvements in machine-generated solutions when employing structured prompting architectures. Quantitative analysis reveals substantial performance enhancements, with structured approaches yielding 27.1% greater solution accuracy and 21.0% higher code quality metrics compared to conventional direct prompting. Notably, our tripartite methodology integrating sequential task decomposition, contextual enrichment, and iterative refinement mechanisms achieved peak performance levels (92.4% accuracy, 93.1% code quality score). These findings inform practical guidelines for optimizing language model interactions in software engineering workflows. "
"When Prompt Engineering Meets Software Engineering: CNL-P as Natural and Robust ""APIs"" for Human-AI Interaction","- **Relevance Score:** 11/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on CNL-P prompts and linting, showing general LLM output gains; lacks role‑based, unit‑test, multi‑view, or adversarial aspects.",https://scispace.com/paper/when-prompt-engineering-meets-software-engineering-cnl-p-as-fqryjbki0m2y,2025,Journal Article,"","Zhenchang Xing
Yang Liu
Zhuo Cheng
Qing Huang
Dehai Zhao
Daniel Sun
Chenhua Liu",10.48550/arxiv.2508.06942,https://scispace.compdf/when-prompt-engineering-meets-software-engineering-cnl-p-as-fqryjbki0m2y.pdf,"With the growing capabilities of large language models (LLMs), they are increasingly applied in areas like intelligent customer service, code generation, and knowledge management. Natural language (NL) prompts act as the ``APIs''for human-LLM interaction. To improve prompt quality, best practices for prompt engineering (PE) have been developed, including writing guidelines and templates. Building on this, we propose Controlled NL for Prompt (CNL-P), which not only incorporates PE best practices but also draws on key principles from software engineering (SE). CNL-P introduces precise grammar structures and strict semantic norms, further eliminating NL's ambiguity, allowing for a declarative but structured and accurate expression of user intent. This helps LLMs better interpret and execute the prompts, leading to more consistent and higher-quality outputs. We also introduce an NL2CNL-P conversion tool based on LLMs, enabling users to write prompts in NL, which are then transformed into CNL-P format, thus lowering the learning curve of CNL-P. In particular, we develop a linting tool that checks CNL-P prompts for syntactic and semantic accuracy, applying static analysis techniques to NL for the first time. Extensive experiments demonstrate that CNL-P enhances the quality of LLM responses through the novel and organic synergy of PE and SE. We believe that CNL-P can bridge the gap between emerging PE and traditional SE, laying the foundation for a new programming paradigm centered around NL."
Integrating Large Language Models into Automated Software Testing,"- **Relevance Score:** 11/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Demonstrates empirical gains in test coverage and defect detection over manual baselines; lacks role‑based prompting, multi‑agent or adversarial components, and no tool release.",https://scispace.com/paper/integrating-large-language-models-into-automated-software-6ols8sujg9q0,2025,Journal Article,"","Yanet Sáez Iznaga
Luís Rato
Pedro Salgueiro
Javier Lamar León",10.20944/preprints202509.1433.v1,"","This work investigates the use of LLMs to enhance automation in software testing, with a particular focus on generating high-quality, context-aware test scripts from natural language descriptions, while addressing both text-to-code and text+code-to-code generation tasks. The Codestral Mamba model was fine-tuned by proposing a way to integrate LoRA matrices into its architecture, enabling efficient domain-specific adaptation and positioning Mamba as a viable alternative to Transformer-based models. The model was trained and evaluated on two benchmark datasets: CONCODE/CodeXGLUE and the proprietary TestCase2Code dataset. Through structured prompt engineering, the system was optimized to generate syntactically valid and semantically meaningful test cases code. Experimental results demonstrate that the proposed methodology successfully enables the automatic generation of code-based test cases using large language models. In addition, this work reports secondary benefits, including improvements in test coverage, automation efficiency, and defect detection when compared to traditional manual approaches. The integration of LLMs into the software testing pipeline also showed potential for reducing time and cost, while enhancing developer productivity and software quality. The findings suggest that LLM-driven approaches can be effectively aligned with continuous integration and deployment workflows. This work contributes to the growing body of research on AI-assisted software engineering and offers practical insights into the capabilities and limitations of current LLM technologies for testing automation. "
"ChatGPT Prompt Patterns for Improving Code Quality, Refactoring,
  Requirements Elicitation, and Software Design","- **Relevance Score:** 10/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a catalog of prompt patterns; includes brief role‑play prompt discussion and modest empirical gains in code quality, but lacks unit‑test focus, multi‑agent or adversarial evaluation, and tool release.",https://scispace.com/paper/chatgpt-prompt-patterns-for-improving-code-quality-393gnvsw,2023,Posted Content,"","",10.48550/arxiv.2303.07839,https://scispace.com/pdf/chatgpt-prompt-patterns-for-improving-code-quality-393gnvsw.pdf,"This paper presents prompt design techniques for software engineering, in the form of patterns, to solve common problems when using large language models (LLMs), such as ChatGPT to automate common software engineering activities, such as ensuring code is decoupled from third-party libraries and simulating a web application API before it is implemented. This paper provides two contributions to research on using LLMs for software engineering. First, it provides a catalog of patterns for software engineering that classifies patterns according to the types of problems they solve. Second, it explores several prompt patterns that have been applied to improve requirements elicitation, rapid prototyping, code quality, refactoring, and system design. "
Autotestgpt: A System for the Automated Generation of Software Test Cases Based on Chatgpt,"- **Relevance Score:** 7/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses ChatGPT to auto‑generate test cases and reports, showing efficiency gains, but provides no role‑based, multi‑perspective, or adversarial prompting, nor human or tool release details.",https://scispace.com/paper/autotestgpt-a-system-for-the-automated-generation-of-2wfeef2oiy,2023,Preprint,"","Hui Liu
Liang Liu
Caijie Yue
Yang Wang
Bo Deng",10.2139/ssrn.4584792,"","The design and generation of software test cases constitute pivotal steps in enhancing the automation and intelligence of software testing. Taking into account the robust natural language comprehension and code generation capabilities of ChatGPT, this paper proposes an AutoTestGPT system for the automated generation of software test cases, building upon the substantial application of ChatGPT in the software testing domain in recent years. In this system, ChatGPT serves as the intelligent engine to facilitate dialog training. By decomposing testing requirements, the system generates comprehensive test plans and systematically generates corresponding test cases based on these plans. Subsequently, the generated test cases undergo result verification and testing report generation. Experimental results in the context of interface testing frameworks and test case generation reveal that the interface testing suite generated through AutoTestGPT exhibits commendable usability. In comparison to manually constructing testing suites, its efficiency in suite generation surpasses 70%. The AutoTestGPT system demonstrates noteworthy efficiency in addressing intricate test case generation tasks. It elevates the degree of automation and intelligence in test case generation, thereby establishing a robust foundation for the future development of intelligently-oriented software testing systems. "
The Prompt Report: A Systematic Survey of Prompting Techniques,"- **Relevance Score:** 3/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey covers many prompting types, including role‑play discussions, but lacks focus on unit‑test generation, adversarial agents, or empirical improvements.",https://scispace.com/paper/the-prompt-report-a-systematic-survey-of-prompting-p2mcho8q4b,2024,Preprint,"","Sander Schulhoff
Michael Ilie
Nishant Balepur
Konstantine Kahadze
Amanda Liu
Chenglei Si
Y.P. Li
Aayush Gupta
Hyojung Han
Sevien Schulhoff
Pranav Sandeep Dulepet
Saurav Vidyadhara
Dayeon Ki
Sweta Agrawal
Chau Pham
Gerson Kroiz
F. Li
Hudson Tao
Abhilasha Srivastava
Hugo Denis Antonio Pereira da Costa
Saloni Gupta
Megan L. Rogers
Inna Goncearenco
Giuseppe Sarli
Igor Galynker
Denis Peskoff
Marine Carpuat
Jacob White
Shyamal Anadkat
Alexander Hoyle
Philip Resnik",10.48550/arxiv.2406.06608,https://scispace.compdf/the-prompt-report-a-systematic-survey-of-prompting-p2mcho8q4b.pdf,"Generative Artificial Intelligence (GenAI) systems are being increasingly deployed across all parts of industry and research settings. Developers and end users interact with these systems through the use of prompting or prompt engineering. While prompting is a widespread and highly researched concept, there exists conflicting terminology and a poor ontological understanding of what constitutes a prompt due to the area's nascency. This paper establishes a structured understanding of prompts, by assembling a taxonomy of prompting techniques and analyzing their use. We present a comprehensive vocabulary of 33 vocabulary terms, a taxonomy of 58 text-only prompting techniques, and 40 techniques for other modalities. We further present a meta-analysis of the entire literature on natural language prefix-prompting. "
CITYWALK: Enhancing LLM-Based C++ Unit Test Generation via Project-Dependency Awareness and Language-Specific Knowledge,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on dependency‑aware C++ test generation with GPT‑4o; no role‑based or adversarial prompting, no multi‑viewpoint methods, and lacks related evaluations or tool release.",https://scispace.com/paper/citywalk-enhancing-llm-based-c-unit-test-generation-via-bas9iz4o7i28,2025,Journal Article,arXiv.org,"Yuwei Zhang
Qingyuan Lu
Kai Liu
Wensheng Dou
Jiaxin Zhu
Li Qian
Chunxi Zhang
Zheng Lin
Jun Wei",10.48550/arxiv.2501.16155,https://scispace.compdf/citywalk-enhancing-llm-based-c-unit-test-generation-via-bas9iz4o7i28.pdf,"Unit testing plays a pivotal role in the software development lifecycle, as it ensures code quality. However, writing high-quality unit tests remains a time-consuming task for developers in practice. More recently, the application of large language models (LLMs) in automated unit test generation has demonstrated promising results. Existing approaches primarily focus on interpreted programming languages (e.g., Java), while mature solutions tailored to compiled programming languages like C++ are yet to be explored. The intricate language features of C++, such as pointers, templates, and virtual functions, pose particular challenges for LLMs in generating both executable and high-coverage unit tests. To tackle the aforementioned problems, this paper introduces CITYWALK, a novel LLM-based framework for C++ unit test generation. CITYWALK enhances LLMs by providing a comprehensive understanding of the dependency relationships within the project under test via program analysis. Furthermore, CITYWALK incorporates language-specific knowledge about C++ derived from project documentation and empirical observations, significantly improving the correctness of the LLM-generated unit tests. We implement CITYWALK by employing the widely popular LLM GPT-4o. The experimental results show that CITYWALK outperforms current state-of-the-art approaches on a collection of ten popular C++ projects. Our findings demonstrate the effectiveness of CITYWALK in generating high-quality C++ unit tests."
Unit Test Generation Using Large Language Models: A Systematic Literature Review,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Literature review of LLM‑based unit test generation; lacks original role‑based prompting, adversarial testing, or empirical improvements.",https://scispace.com/paper/unit-test-generation-using-large-language-models-a-3z8x4culm7,2024,Journal Article,Vilnius University open series,"Dovydas Marius Zapkus
Asta Slotkiene",10.15388/lmitt.2024.20,"","Unit testing is a fundamental aspect of software development, ensuring the correctness and robustness of code implementations. Traditionally, unit tests are manually crafted by developers based on their understanding of the code and its requirements. However, this process can be time-consuming, errorprone, and may overlook certain edge cases. In recent years, there has been growing interest in leveraging large language models (LLMs) for automating the generation of unit tests. LLMs, such as GPT (Generative Pre-trained Transformer), CodeT5, StarCoder, LLaMA, have demonstrated remarkable capabilities in natural language understanding and code generation tasks. By using LLMs, researchers aim to develop techniques that automatically generate unit tests from code snippets or specifications, thus optimizing the software testing process. This paper presents a literature review of articles that use LLMs for unit test generation tasks. It also discusses the history of the most commonly used large language models and their parameters, including the first time they have been used for code generation tasks. The result of this study presents the large language models for code and unit test generation tasks and their increasing popularity in code generation domain, indicating a great promise for the future of unit test generation using LLMs."
LMUnit: Fine-grained Evaluation with Natural Language Unit Tests,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on natural language unit tests for LLM evaluation, not on role‑based prompting, code test generation, or adversarial agents.",https://scispace.com/paper/lmunit-fine-grained-evaluation-with-natural-language-unit-3wfrr8ytlqgj,2024,Journal Article,"","Jon Saad-Falcon
Rajan Vivek
William Berrios
Nandita Shankar Naik
Mark A. Franklin
Bertie Vidgen
Amanpreet Singh
Douwe Kiela
Shikib Mehri",10.48550/arxiv.2412.13091,http://arxiv.org/pdf/2412.13091,"As language models become integral to critical workflows, assessing their behavior remains a fundamental challenge -- human evaluation is costly and noisy, while automated metrics provide only coarse, difficult-to-interpret signals. We introduce natural language unit tests, a paradigm that decomposes response quality into explicit, testable criteria, along with a unified scoring model, LMUnit, which combines multi-objective training across preferences, direct ratings, and natural language rationales. Through controlled human studies, we show this paradigm significantly improves inter-annotator agreement and enables more effective LLM development workflows. LMUnit achieves state-of-the-art performance on evaluation benchmarks (FLASK, BigGenBench) and competitive results on RewardBench. These results validate both our proposed paradigm and scoring model, suggesting a promising path forward for language model evaluation and development. "
Unlocking the Potential of the Prompt Engineering Paradigm in Software Engineering: A Systematic Literature Review,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a systematic review of prompt engineering in software engineering, without focusing on role‑based prompts, unit‑test generation, multi‑perspective or adversarial methods, empirical improvements, or tool releases.",https://scispace.com/paper/unlocking-the-potential-of-the-prompt-engineering-paradigm-t1qbx95rpv5o,2025,Journal Article,AI,"Irdina Wanda Syahputri
Eko K. Budiardjo
Panca O. Hadi Putra",10.3390/ai6090206,"","Prompt engineering (PE) has emerged as a transformative paradigm in software engineering (SE), leveraging large language models (LLMs) to support a wide range of SE tasks, including code generation, bug detection, and software traceability. This study conducts a systematic literature review (SLR) combined with a co-citation network analysis of 42 peer-reviewed journal articles to map key research themes, commonly applied PE methods, and evaluation metrics in the SE domain. The results reveal four prominent research clusters: manual prompt crafting, retrieval-augmented generation, chain-of-thought prompting, and automated prompt tuning. These approaches demonstrate notable progress, often matching or surpassing traditional fine-tuning methods in terms of adaptability and computational efficiency. Interdisciplinary collaboration among experts in AI, machine learning, and software engineering is identified as a key driver of innovation. However, several research gaps remain, including the absence of standardized evaluation protocols, sensitivity to prompt brittleness, and challenges in scalability across diverse SE applications. To address these issues, a modular prompt engineering framework is proposed, integrating human-in-the-loop design, automated prompt optimization, and version control mechanisms. Additionally, a conceptual pipeline is introduced to support domain adaptation and cross-domain generalization. Finally, a strategic research roadmap is presented, emphasizing future work on interpretability, fairness, and collaborative development platforms. This study offers a comprehensive foundation and practical insights to advance prompt engineering research tailored to the complex and evolving needs of software engineering. "
"Automatic Item Generation for Personality Situational Judgment Tests
  with Large Language Models","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on prompt‑based generation of personality situational judgment tests, not role‑play prompts for code unit tests or adversarial evaluation.",https://scispace.com/paper/automatic-item-generation-for-personality-situational-1djk8cywv29v,2024,Journal Article,"","Changjin Li
Jiyuan Zhang
Yun Tang
Jian Li",10.48550/arxiv.2412.12144,https://scispace.compdf/automatic-item-generation-for-personality-situational-1djk8cywv29v.pdf,"Personality assessment, particularly through situational judgment tests (SJTs), is a vital tool for psychological research, talent selection, and educational evaluation. This study explores the potential of GPT-4, a state-of-the-art large language model (LLM), to automate the generation of personality situational judgment tests (PSJTs) in Chinese. Traditional SJT development is labor-intensive and prone to biases, while GPT-4 offers a scalable, efficient alternative. Two studies were conducted: Study 1 evaluated the impact of prompt design and temperature settings on content validity, finding that optimized prompts with a temperature of 1.0 produced creative and accurate items. Study 2 assessed the psychometric properties of GPT-4-generated PSJTs, revealing that they demonstrated satisfactory reliability and validity, surpassing the performance of manually developed tests in measuring the Big Five personality traits. This research highlights GPT-4's effectiveness in developing high-quality PSJTs, providing a scalable and innovative method for psychometric test development. These findings expand the possibilities of automatic item generation and the application of LLMs in psychology, and offer practical implications for streamlining test development processes in resource-limited settings. "
Adaptive Testing for LLM-Based Applications: A Diversity-based Approach,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on diversity‑based adaptive testing of prompt templates, not on role‑based or persona prompting, unit‑test generation, multi‑agent adversarial setups, or related evaluations.",https://scispace.com/paper/adaptive-testing-for-llm-based-applications-a-diversity-4rj7ahayt1g3,2025,Journal Article,"","Juyeon Yoon
Robert Feldt
Shin Yoo",10.48550/arxiv.2501.13480,https://scispace.compdf/adaptive-testing-for-llm-based-applications-a-diversity-4rj7ahayt1g3.pdf,"The recent surge of building software systems powered by Large Language Models (LLMs) has led to the development of various testing frameworks, primarily focused on treating prompt templates as the unit of testing. Despite the significant costs associated with test input execution and output assessment, the curation of optimized test suites is yet overlooked in these tools, which calls for tailored test selection or prioritization strategies. In this paper, we show that diversity-based testing techniques, such as Adaptive Random Testing (ART) with appropriate string distance metrics, can be effectively applied to the testing of prompt templates. Our proposed adaptive testing approach adjusts the conventional ART process to this context by selecting new test inputs based on scores derived from existing test suite and their labelling results. Our results, obtained using various implementations that explore several string-based distances, confirm that our approach enables the discovery of failures with reduced testing budgets and promotes the generation of more varied outputs. "
The Performance of Large Language Models on Quantitative and Verbal Ability Tests: Initial Evidence and Implications for Unproctored High-stakes Testing,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on LLM performance on standardized tests, not on role‑based prompting, unit‑test generation, multi‑perspective or adversarial methods, nor provides related tools or evaluations.",https://scispace.com/paper/the-performance-of-large-language-models-on-quantitative-and-1b452lbvqa,2024,Preprint,"","Louis Hickman
Patrick D. Dunlop
Jonathan Wolf",10.31234/osf.io/9cs23,https://scispace.compdf/the-performance-of-large-language-models-on-quantitative-and-1b452lbvqa.pdf,"Unproctored assessments are widely used in pre-employment assessment. However, the recent emergence of widely accessible large language models (LLMs) poses challenges for unproctored personnel assessments, given that applicants may use them to artificially inflate their scores beyond their true abilities. This may be particularly concerning in cognitive ability testing, which is widely used and is thought to be less fakeable by humans than personality tests. Thus, this study compares the performance of LLMs on two common types of cognitive tests: quantitative ability and verbal ability. The tests investigated are used in real-world, high-stakes selection. We also examine the performance of the LLMs across different test formats (i.e., open-ended vs. multiple choice). Further, we contrast the performance of two LLMs (GPT-3.5 and GPT-4) across multiple prompt approaches and ‘temperature’ settings (i.e., a parameter that determines the amount of randomness in the model’s output). We found that the LLMs performed extremely poorly on the quantitative ability test and well on the verbal ability test, even when accounting for the test format. GPT-4 outperformed GPT-3.5 across both types of tests. Notably, although prompt approaches and temperature settings did affect LLM test performance, those effects were mostly minor relative to differences across tests and language models. We provide recommendations for securing pre-employment testing against LLM influences. Additionally, we call for rigorous research investigating the prevalence of LLM usage in pre-employment testing as well as on how LLM usage influences selection test validity. "
Prompterator: Iterate Efficiently towards More Effective Prompts,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Prompterator is a generic prompt‑iteration IDE; it lacks role‑based, unit‑test, multi‑perspective, or adversarial features, and provides no empirical gains or human studies.",https://scispace.com/paper/prompterator-iterate-efficiently-towards-more-effective-4z1zocqefw,"",Journal Article,"","Samuel Sucik
Daniel Skala
Andrej Svec
Peter Hraska
Marek Suppa",10.18653/v1/2023.emnlp-demo.43,https://scispace.compdf/prompterator-iterate-efficiently-towards-more-effective-4z1zocqefw.pdf,"With the advent of Large Language Models (LLMs) the process known as prompting, which entices the LLM to solve an arbitrary language processing task without the need for finetuning, has risen to prominence. Finding well-performing prompts, however, is a non-trivial task which requires experimentation in order to arrive at a prompt that solves a specific task. When a given task does not readily reduce to one that can be easily measured with well established metrics, human evaluation of the results obtained by prompting is often necessary. In this work we present prompterator, a tool that helps the user interactively iterate over various potential prompts and choose the best performing one based on human feedback. It is distributed as an open source package with out-of-the-box support for various LLM providers and was designed to be easily extensible. "
Jack-Ryder at SemEval-2023 Task 5: Zero-Shot Clickbait Spoiling by Rephrasing Titles as Questions,"- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on clickbait title rephrasing and prompt impact for QA, without role‑based prompting, unit‑test generation, multi‑perspective or adversarial evaluation, or tool release.",https://scispace.com/paper/jack-ryder-at-semeval-2023-task-5-zero-shot-clickbait-5b86e92hvl,2023,Journal Article,"","Dirk Wangsadirdja
Jan Pfister
Konstantin Kobs
Andreas Hotho",10.18653/v1/2023.semeval-1.150,https://scispace.compdf/jack-ryder-at-semeval-2023-task-5-zero-shot-clickbait-5b86e92hvl.pdf,"In this paper, we describe our approach to the clickbait spoiling task of SemEval 2023.The core idea behind our system is to leverage pretrained models capable of Question Answering (QA) to extract the spoiler from article texts based on the clickbait title without any taskspecific training.Since oftentimes, these titles are not phrased as questions, we automatically rephrase the clickbait titles as questions in order to better suit the pretraining task of the QAcapable models.Also, to fit as much relevant context into the model's limited input size as possible, we propose to reorder the sentences by their relevance using a semantic similarity model.Finally, we evaluate QA as well as text generation models (via prompting) to extract the spoiler from the text.Based on the validation data, our final model selects each of these components depending on the spoiler type and achieves satisfactory zero-shot results.The ideas described in this paper can easily be applied in fine-tuning settings. "
"Neural Language Generation for Content Adaptation: Explainable, Efficient Low-Resource Text Simplification and Evaluation","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on low‑resource text simplification and general prompting challenges; does not address role‑based prompts, unit‑test generation, multi‑perspective or adversarial setups, nor provide empirical improvements or tools for those tasks.",https://scispace.com/paper/neural-language-generation-for-content-adaptation-2q89zhtdnj,2023,Repository,"",Georgeta-Cristina Garbacea,10.7302/8485,https://scispace.compdf/neural-language-generation-for-content-adaptation-2q89zhtdnj.pdf,""
"Zero-shot prompt-based classification: topic labeling in times of
  foundation models in German Tweets","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on zero-shot prompt classification of German tweets; no role‑based prompting, unit‑test generation, multi‑perspective or adversarial components, nor related evaluations.",https://scispace.com/paper/zero-shot-prompt-based-classification-topic-labeling-in-37k578vxu7,2024,Preprint,"","Simon Münker
Kai Kugler
Achim Rettinger",10.48550/arxiv.2406.18239,https://scispace.compdf/zero-shot-prompt-based-classification-topic-labeling-in-37k578vxu7.pdf,"Filtering and annotating textual data are routine tasks in many areas, like social media or news analytics. Automating these tasks allows to scale the analyses wrt. speed and breadth of content covered and decreases the manual effort required. Due to technical advancements in Natural Language Processing, specifically the success of large foundation models, a new tool for automating such annotation processes by using a text-to-text interface given written guidelines without providing training samples has become available. In this work, we assess these advancements in-the-wild by empirically testing them in an annotation task on German Twitter data about social and political European crises. We compare the prompt-based results with our human annotation and preceding classification approaches, including Naive Bayes and a BERT-based fine-tuning/domain adaptation pipeline. Our results show that the prompt-based approach - despite being limited by local computation resources during the model selection - is comparable with the fine-tuned BERT but without any annotated training data. Our findings emphasize the ongoing paradigm shift in the NLP landscape, i.e., the unification of downstream tasks and elimination of the need for pre-labeled training data. "
