Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
"TestBench: Evaluating Class-Level Test Case Generation Capability of
  Large Language Models","- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses TestBench to assess CodeLlama, GPT‑3.5, GPT‑4 generated Java tests; reports syntax, compilation, execution correctness but lacks mutation/bug detection metrics, standard benchmarks, human test comparison, or user studies.",https://scispace.com/paper/testbench-evaluating-class-level-test-case-generation-7cctf58agk85,2024,Journal Article,"","Quanjun Zhang
Shang Ye
Chunrong Fang
Siqi Gu
Jianyi Zhou
Zhenyu Chen",10.48550/arxiv.2409.17561,https://scispace.compdf/testbench-evaluating-class-level-test-case-generation-7cctf58agk85.pdf,"Software testing is a crucial phase in the software life cycle, helping identify potential risks and reduce maintenance costs. With the advancement of Large Language Models (LLMs), researchers have proposed an increasing number of LLM-based software testing techniques, particularly in the area of test case generation. Despite the growing interest, limited efforts have been made to thoroughly evaluate the actual capabilities of LLMs in this task. In this paper, we introduce TestBench, a benchmark for class-level LLM-based test case generation. We construct a dataset of 108 Java programs from 9 real-world, large-scale projects on GitHub, each representing a different thematic domain. We then design three distinct types of prompts based on context descriptions, including self-contained context, full context, and simple context. Besides, we propose a fine-grained evaluation framework that considers five aspects of test cases: syntactic correctness, compilation correctness, test correctness, code coverage rate, and defect detection rate. Furthermore, we propose a heuristic algorithm to repair erroneous test cases generated by LLMs. We evaluate CodeLlama-13b, GPT-3.5, and GPT-4 on the TestBench, and our experimental results indicate that larger models demonstrate a greater ability to effectively utilize contextual information, thus generating higher-quality test cases. Smaller models may struggle with the noise introduced by the extensive information contained within the full context. However, when using the simplified version, namely the simple context, which is derived from the full context via abstract syntax tree analysis, the performance of these models improves significantly. Our analysis highlights the current progress and pinpoints future directions to further enhance the effectiveness of models by handling contextual information for test case generation. "
An Empirical Study of Unit Test Generation with Large Language Models,"- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Evaluates open‑source LLM‑generated unit tests, but lacks standard benchmarks, detailed quality metrics, human test comparison, or user studies.",https://scispace.com/paper/an-empirical-study-of-unit-test-generation-with-large-4raew4bgfu,2024,Preprint,"","Lian Yang
Chen Yang
S. Q. Gao
Weijing Wang
Bo Wang
Qihao Zhu
Changfu Xiao
Jianyi Zhou
Guangtai Liang
Qianxiang Wang
Junjie Chen",10.48550/arxiv.2406.18181,https://scispace.compdf/an-empirical-study-of-unit-test-generation-with-large-4raew4bgfu.pdf,"Unit testing is an essential activity in software development for verifying the correctness of software components. However, manually writing unit tests is challenging and time-consuming. The emergence of Large Language Models (LLMs) offers a new direction for automating unit test generation. Existing research primarily focuses on closed-source LLMs (e.g., ChatGPT and CodeX) with fixed prompting strategies, leaving the capabilities of advanced open-source LLMs with various prompting settings unexplored. Particularly, open-source LLMs offer advantages in data privacy protection and have demonstrated superior performance in some tasks. Moreover, effective prompting is crucial for maximizing LLMs' capabilities. In this paper, we conduct the first empirical study to fill this gap, based on 17 Java projects, five widely-used open-source LLMs with different structures and parameter sizes, and comprehensive evaluation metrics. Our findings highlight the significant influence of various prompt factors, show the performance of open-source LLMs compared to the commercial GPT-4 and the traditional Evosuite, and identify limitations in LLM-based unit test generation. We then derive a series of implications from our study to guide future research and practical use of LLM-based unit test generation. "
TestGenEval: A Real World Unit Test Generation and Test Completion Benchmark,"- **Relevance Score:** 42/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Provides a large benchmark and evaluates LLM‑generated tests with coverage metrics, but lacks mutation/bug metrics, uses its own dataset, and omits human studies.",https://scispace.com/paper/testgeneval-a-real-world-unit-test-generation-and-test-3etktcnytuyu,2024,Journal Article,arXiv.org,"Kush Jain
Gabriele Synnaeve
Baptiste Rozière",10.48550/arxiv.2410.00752,"","Code generation models can help improve many common software tasks ranging from code completion to defect prediction. Most of the existing benchmarks for code generation LLMs focus on code authoring or code completion. Surprisingly, there has been far less effort dedicated to benchmarking software testing, despite the strong correlation between well-tested software and effective bug detection. To address this gap, we create and release TestGenEval, a large-scale benchmark to measure test generation performance. Based on SWEBench, TestGenEval comprises 68,647 tests from 1,210 code and test file pairs across 11 well-maintained Python repositories. It covers initial tests authoring, test suite completion, and code coverage improvements. Test authoring simulates the process of a developer writing a test suite from scratch, while test completion mimics the scenario where a developer aims to improve the coverage of an existing test suite. We evaluate several popular models, with sizes ranging from 7B to 405B parameters. Our detailed analysis highlights TestGenEval's contribution to a comprehensive evaluation of test generation performance. In particular, models struggle to generate high-coverage test suites, with the best model, GPT-4o, achieving an average coverage of only 35.2%. This is primarily due to models struggling to reason about execution, and their frequent assertion errors when addressing complex code paths."
TOGLL: Correct and Strong Test Oracle Generation with LLMs,"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate test assertions and evaluates them with mutation testing, reporting strength and detection rates; does not employ standard benchmarks, human‑written test comparison, or user studies.",https://scispace.com/paper/togll-correct-and-strong-test-oracle-generation-with-llms-3nonulzku0,2024,Preprint,"","Soneya Binta Hossain
Matthew B. Dwyer",10.48550/arxiv.2405.03786,https://scispace.compdf/togll-correct-and-strong-test-oracle-generation-with-llms-3nonulzku0.pdf,"Test oracles play a crucial role in software testing, enabling effective bug detection. Despite initial promise, neural-based methods for automated test oracle generation often result in a large number of false positives and weaker test oracles. While LLMs have demonstrated impressive effectiveness in various software engineering tasks, including code generation, test case creation, and bug fixing, there remains a notable absence of large-scale studies exploring their effectiveness in test oracle generation. The question of whether LLMs can address the challenges in effective oracle generation is both compelling and requires thorough investigation. In this research, we present the first comprehensive study to investigate the capabilities of LLMs in generating correct, diverse, and strong test oracles capable of effectively identifying a large number of unique bugs. To this end, we fine-tuned seven code LLMs using six distinct prompts on the SF110 dataset. Utilizing the most effective fine-tuned LLM and prompt pair, we introduce TOGLL, a novel LLM-based method for test oracle generation. To investigate the generalizability of TOGLL, we conduct studies on 25 large-scale Java projects. Besides assessing the correctness, we also assess the diversity and strength of the generated oracles. We compare the results against EvoSuite and the state-of-the-art neural method, TOGA. Our findings reveal that TOGLL can produce 3.8 times more correct assertion oracles and 4.9 times more exception oracles. Moreover, our findings demonstrate that TOGLL is capable of generating significantly diverse test oracles. It can detect 1,023 unique bugs that EvoSuite cannot, which is ten times more than what the previous SOTA neural-based method, TOGA, can detect. "
An initial investigation of ChatGPT unit test generation capability,"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses OpenAI LLM to generate Java unit tests and evaluates them with code coverage and mutation score, but does not employ standard benchmarks, human‑written test comparisons, or human assessment.",https://scispace.com/paper/an-initial-investigation-of-chatgpt-unit-test-generation-skg0tmwx1w,2023,Book,"","Vitor Guilherme
A. M. R. Vincenzi",10.1145/3624032.3624035,"","Context: Software testing ensures software quality, but developers often disregard it. The use of automated testing generation is pursued to reduce the consequences of overlooked test cases in a software project. Problem: In the context of Java programs, several tools can completely automate generating unit test sets. Additionally, studies are conducted to offer evidence regarding the quality of the generated test sets. However, it is worth noting that these tools rely on machine learning and other AI algorithms rather than incorporating the latest advancements in Large Language Models (LLMs). Solution: This work aims to evaluate the quality of Java unit tests generated by an OpenAI LLM algorithm, using metrics like code coverage and mutation test score. Method: For this study, 33 programs used by other researchers in the field of automated test generation were selected. This approach was employed to establish a baseline for comparison purposes. For each program, 33 unit test sets were generated automatically, without human interference, by changing Open AI API parameters. After executing each test set, metrics such as code line coverage, mutation score, and success rate of test execution were collected to evaluate the efficiency and effectiveness of each set. Summary of Results: Our findings revealed that the OpenAI LLM test set demonstrated similar performance across all evaluated aspects compared to traditional automated Java test generation tools used in the previous research. These results are particularly remarkable considering the simplicity of the experiment and the fact that the generated test code did not undergo human analysis."
Test smells in LLM-Generated Unit Tests,"- **Relevance Score:** 41/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate unit tests and analyzes test smells; compares smell prevalence with a large corpus of human-written tests; does not report mutation scores or use standard benchmarks; lacks human assessment.",https://scispace.com/paper/test-smells-in-llm-generated-unit-tests-6k5qc3zogaei,2024,Journal Article,"","Wendkûuni C. Ouédraogo
Yinghua Li
Kader Kaboré
Xunzhu Tang
Anil Koyuncu
Jacques Klein
David Lo
Tegawendé F. Bissyandé",10.48550/arxiv.2410.10628,https://arxiv.org/pdf/2410.10628,"The use of Large Language Models (LLMs) in automated test generation is gaining popularity, with much of the research focusing on metrics like compilability rate, code coverage and bug detection. However, an equally important quality metric is the presence of test smells design flaws or anti patterns in test code that hinder maintainability and readability. In this study, we explore the diffusion of test smells in LLM generated unit test suites and compare them to those found in human written ones. We analyze a benchmark of 20,500 LLM-generated test suites produced by four models (GPT-3.5, GPT-4, Mistral 7B, and Mixtral 8x7B) across five prompt engineering techniques, alongside a dataset of 780,144 human written test suites from 34,637 projects. Leveraging TsDetect, a state of the art tool capable of detecting 21 different types of test smells, we identify and analyze the prevalence and co-occurrence of various test smells in both human written and LLM-generated test suites. Our findings reveal new insights into the strengths and limitations of LLMs in test generation. First, regarding prevalence, we observe that LLMs frequently generate tests with common test smells, such as Magic Number Test and Assertion Roulette. Second, in terms of co occurrence, certain smells, like Long Test and Useless Test, tend to co occur in LLM-generated suites, influenced by specific prompt techniques. Third, we find that project complexity and LLM specific factors, including model size and context length, significantly affect the prevalence of test smells. Finally, the patterns of test smells in LLM-generated tests often mirror those in human-written tests, suggesting potential data leakage from training datasets. These insights underscore the need to refine LLM-based test generation for cleaner code and suggest improvements in both LLM capabilities and software testing practices. "
"HumanEval Pro and MBPP Pro: Evaluating Large Language Models on
  Self-invoking Code Generation","- **Relevance Score:** 37/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate and iteratively verify test cases, evaluates on HumanEval and MBPP benchmarks, but lacks mutation/bug metrics, human‑test comparison, and human studies.",https://scispace.com/paper/humaneval-pro-and-mbpp-pro-evaluating-large-language-models-74fi42je7edd,2024,Journal Article,"","Zhaojian Yu
Yilun Zhao
Arman Cohan
Xiaoping Zhang",10.48550/arxiv.2412.21199,https://scispace.compdf/humaneval-pro-and-mbpp-pro-evaluating-large-language-models-74fi42je7edd.pdf,"We introduce self-invoking code generation, a new task designed to evaluate the progressive reasoning and problem-solving capabilities of LLMs. In this task, models are presented with a base problem and a related, more complex problem. They must solve the base problem and then utilize its solution to address the more complex one. This work features three key contributions. First, we propose a general recipe for generating more challenging versions of existing benchmarks, resulting in three new benchmarks: HumanEval Pro, MBPP Pro, and BigCodeBench-Lite Pro, specifically designed to assess LLMs on self-invoking code generation. Second, from the analysis of experimental results over twenty LLMs on our benchmarks, we have two important observations: (i) Most LLMs excel in traditional code generation benchmarks like HumanEval and MBPP, but their performance declines on self-invoking tasks. For example, o1-mini achieves 96.2% pass@1 on HumanEval but only 76.2% on HumanEval Pro. (ii) On self-invoking code generation task, the instruction-tuned models demonstrate only marginal improvements compared to the base models. Third, we disclose the types of failure modes that exist in our evaluation results. All these results underscore the need for further advancements in self-invoking code generation tasks and provide a new direction for future research on enhancing LLMs' code reasoning capabilities. "
"Large-scale, Independent and Comprehensive study of the power of LLMs for test case generation","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Evaluates LLM-generated unit tests at scale, reporting coverage and bug detection, but lacks mutation scores, uses custom Java class set, no human test baseline, and no human assessment.",https://scispace.com/paper/large-scale-independent-and-comprehensive-study-of-the-power-56m154xn4e,2024,Journal Article,"","Wendkûuni C. Ouédraogo
Kader Kaboré
Haoye Tian
Yewei Song
Anil Koyuncu
Jacques Klein
David Lo
Tegawendé F. Bissyandé",10.48550/arxiv.2407.00225,https://arxiv.org/pdf/2407.00225,"Unit testing, crucial for identifying bugs in code modules like classes and methods, is often neglected by developers due to time constraints. Automated test generation techniques have emerged to address this, but often lack readability and require developer intervention. Large Language Models (LLMs), like GPT and Mistral, show promise in software engineering, including in test generation. However, their effectiveness remains unclear. This study conducts the first comprehensive investigation of LLMs, evaluating the effectiveness of four LLMs and five prompt engineering techniques, for unit test generation. We analyze 216\,300 tests generated by the selected advanced instruct-tuned LLMs for 690 Java classes collected from diverse datasets. We assess correctness, understandability, coverage, and bug detection capabilities of LLM-generated tests, comparing them to EvoSuite, a popular automated testing tool. While LLMs show potential, improvements in test correctness are necessary. This study reveals the strengths and limitations of LLMs compared to traditional methods, paving the way for further research on LLMs in software engineering. "
LLM-powered test case generation for detecting bugs in plausible programs,"- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate and assess test cases, reports recall/precision/F1 but lacks mutation scores, employs non‑standard datasets, no human test comparison or user study.",https://scispace.com/paper/llm-powered-test-case-generation-for-detecting-bugs-in-71zoxcnp4166,2025,Journal Article,"","Kaibo Liu
Zhenpeng Chen
Yiyang Liu
Jie M. Zhang
Mark Harman
Yudong Han
Yun Ma
Yihong Dong
Ge Li
Gang Huang",10.18653/v1/2025.acl-long.20,https://arxiv.org/pdf/2404.10304?,"Detecting tricky bugs in plausible programs, those that pass existing test suites yet still contain bugs, remains a significant challenge in software testing. To address this problem, we propose TrickCatcher, an LLM-powered approach to generating test cases for uncovering bugs in plausible programs. TrickCatcher operates in three stages: First, it uses an LLM to generate program variants based on the program under test (PUT) and its specification. Second, it employs an LLM to construct an input generator from the specification for producing test inputs. Finally, these inputs are executed on both the PUT and its program variants to detect inconsistencies in their outputs. We evaluate TrickCatcher on two datasets, TrickyBugs and EvalPlus, which include 366 human-written and 151 AI-generated plausible programs with tricky bugs. TrickCatcher achieves recall, precision, and F1 scores that are 1.80x, 2.65x, and 1.66x those of the state-of-the-art baselines, respectively. Code and data used are available at https://github.com/RinCloud/TrickCatcher."
"Advancing Bug Detection in Fastjson2 with Large Language Models Driven
  Unit Test Generation","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate and assess fastjson2 unit tests, reports bug detection numbers, but lacks standard benchmark use, human‑test comparison, and human‑based quality assessment.",https://scispace.com/paper/http://arxiv.org/abs/2410.09414v1,2024,Preprint,"","Zhiyuan Zhong
Sinan Wang
Hailong Wang
Shaojin Wen
Hao Guan
Yida Tao
Yepang Liu","",http://arxiv.org/pdf/2410.09414v1,"Data-serialization libraries are essential tools in software development,
responsible for converting between programmable data structures and data
persistence formats. Among them, JSON is the most popular choice for exchanging
data between different systems and programming languages, while JSON libraries
serve as the programming toolkit for this task. Despite their widespread use,
bugs in JSON libraries can cause severe issues such as data inconsistencies and
security vulnerabilities. Unit test generation techniques are widely adopted to
identify bugs in various libraries. However, there is limited systematic
testing effort specifically for exposing bugs within JSON libraries in
industrial practice. In this paper, we propose JSONTestGen, an approach
leveraging large language models (LLMs) to generate unit tests for fastjson2, a
popular open source JSON library from Alibaba. Pre-trained on billions of
open-source text and code corpora, LLMs have demonstrated remarkable abilities
in programming tasks. Based on historical bug-triggering unit tests, we utilize
LLMs to generate more diverse test cases by incorporating JSON domain-specific
mutation rules. To systematically and efficiently identify potential bugs, we
adopt differential testing on the results of the generated unit tests. Our
evaluation shows that JSONTestGen outperforms existing test generation tools in
unknown defect detection. With JSONTestGen, we found 34 real bugs in fastjson2,
30 of which have already been fixed, including 12 non-crashing bugs. While
manual inspection reveals that LLM-generated tests can be erroneous,
particularly with self-contradictory assertions, we demonstrate that LLMs have
the potential for classifying false-positive test failures. This suggests a
promising direction for improved test oracle automation in the future."
"LLMs are All You Need? Improving Fuzz Testing for MOJO with Large
  Language Models","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses LLMs to generate and evaluate fuzz inputs for MOJO, reports API coverage and bug detection gains, but lacks standard benchmarks, human test comparisons, and human assessments.",https://scispace.com/paper/http://arxiv.org/abs/2510.10179v1,2025,Preprint,"","Linghan Huang
Peizhou Zhao
Huaming Chen","",http://arxiv.org/pdf/2510.10179v1,"The rapid development of large language models (LLMs) has revolutionized
software testing, particularly fuzz testing, by automating the generation of
diverse and effective test inputs. This advancement holds great promise for
improving software reliability. Meanwhile, the introduction of MOJO, a
high-performance AI programming language blending Python's usability with the
efficiency of C and C++, presents new opportunities to enhance AI model
scalability and programmability. However, as a new language, MOJO lacks
comprehensive testing frameworks and a sufficient corpus for LLM-based testing,
which exacerbates model hallucination. In this case, LLMs will generate
syntactically valid but semantically incorrect code, significantly reducing the
effectiveness of fuzz testing. To address this challenge, we propose
MOJOFuzzer, the first adaptive LLM-based fuzzing framework designed for
zero-shot learning environments of emerging programming languages. MOJOFuzzer
integrates a mutil-phase framework that systematically eliminates low-quality
generated inputs before execution, significantly improving test case validity.
Furthermore, MOJOFuzzer dynamically adapts LLM prompts based on runtime
feedback for test case mutation, enabling an iterative learning process that
continuously enhances fuzzing efficiency and bug detection performance. Our
experimental results demonstrate that MOJOFuzzer significantly enhances test
validity, API coverage, and bug detection performance, outperforming
traditional fuzz testing and state-of-the-art LLM-based fuzzing approaches.
Using MOJOFuzzer, we have conducted a first large-scale fuzz testing evaluation
of MOJO, uncorvering 13 previous unknown bugs. This study not only advances the
field of LLM-driven software testing but also establishes a foundational
methodology for leveraging LLMs in the testing of emerging programming
languages."
Examination of Code generated by Large Language Models,"- **Relevance Score:** 32/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Generates and assesses LLM‑produced tests, uses HumanEval benchmark, but lacks detailed test quality metrics, human‑test comparison, and human evaluation.",https://scispace.com/paper/examination-of-code-generated-by-large-language-models-4t7njea3axyl,2024,Journal Article,"","Robin Beer
Alexander Feix
Tim Guttzeit
Tamara Muras
Vincent C. Müller
Maurice Rauscher
Florian Schäffler
Welf Löwe",10.48550/arxiv.2408.16601,https://scispace.compdf/examination-of-code-generated-by-large-language-models-4t7njea3axyl.pdf,"Large language models (LLMs), such as ChatGPT and Copilot, are transforming software development by automating code generation and, arguably, enable rapid prototyping, support education, and boost productivity. Therefore, correctness and quality of the generated code should be on par with manually written code. To assess the current state of LLMs in generating correct code of high quality, we conducted controlled experiments with ChatGPT and Copilot: we let the LLMs generate simple algorithms in Java and Python along with the corresponding unit tests and assessed the correctness and the quality (coverage) of the generated (test) codes. We observed significant differences between the LLMs, between the languages, between algorithm and test codes, and over time. The present paper reports these results together with the experimental methods allowing repeated and comparable assessments for more algorithms, languages, and LLMs over time. "
"Design choices made by LLM-based test generators prevent them from
  finding bugs","- **Relevance Score:** 30/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses real buggy code to assess LLM-generated tests' ability to detect bugs, revealing design flaws that cause false validation; lacks quantitative metrics, standard benchmarks, human test comparisons, or user studies.",https://scispace.com/paper/design-choices-made-by-llm-based-test-generators-prevent-6t7pcrmnwm25,2024,Journal Article,"","Noble Saji Mathews
Meiyappan Nagappan",10.48550/arxiv.2412.14137,https://scispace.compdf/design-choices-made-by-llm-based-test-generators-prevent-6t7pcrmnwm25.pdf,"There is an increasing amount of research and commercial tools for automated test case generation using Large Language Models (LLMs). This paper critically examines whether recent LLM-based test generation tools, such as Codium CoverAgent and CoverUp, can effectively find bugs or unintentionally validate faulty code. Considering bugs are only exposed by failing test cases, we explore the question: can these tools truly achieve the intended objectives of software testing when their test oracles are designed to pass? Using real human-written buggy code as input, we evaluate these tools, showing how LLM-generated tests can fail to detect bugs and, more alarmingly, how their design can worsen the situation by validating bugs in the generated test suite and rejecting bug-revealing tests. These findings raise important questions about the validity of the design behind LLM-based test generation tools and their impact on software quality and test suite reliability. "
Exploring the capability of ChatGPT in test generation,"- **Relevance Score:** 30/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses ChatGPT to generate tests and assesses its overall performance, but lacks quantitative metrics, standard benchmarks, and formal human‑vs‑AI test comparisons or user studies.",https://scispace.com/paper/exploring-the-capability-of-chatgpt-in-test-generation-34iwwjtnsy,2023,Proceedings Article,"","Gaolei Yi
Zizhao Chen
Zhenyu Chen
W. E. Wong
Nicholas Chau",10.1109/qrs-c60940.2023.00013,https://reu.techconf.org/document/01-Publications/Exploring%20the%20Capability%20of%20ChatGPT%20in%20Test%20Generation.pdf,"The design of test is a crucial step in the field of software testing. The quality of test significantly impacts the effectiveness of software testing, with well-designed test cases improving the efficiency of bug detection. However, manual test case design and writing are often considered time-consuming and labor-intensive. With the emergence of large language models (LLMs), especially ChatGPT, the potential of LLMs in the field of test generation has become evident. Pretrained LLMs can learn and understand code in various programming languages and design test cases using multiple testing frameworks. In this paper, we used ChatGPT to generate tests for some tested projects. Through experiments, we found that ChatGPT has some gaps compared to traditional test generation tools, but its performance is closer to manual testing. However, the tests generated by ChatGPT exhibit higher readability. We believe that ChatGPT is better suited to serve as a manual testing assistant, helping understand the tested code and providing testing ideas."
Comparative Analysis of Large Language Model Tools for Automated Test Data Generation from BDD,"- **Relevance Score:** 22/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Evaluates LLMs (ChatGPT‑4, Gemini, etc.) on BDD scenario test data generation, but lacks quantitative quality metrics, standard benchmarks, human‑written test comparison, or human assessment.",https://scispace.com/paper/comparative-analysis-of-large-language-model-tools-for-60uyb7wd8ozs,2024,Journal Article,"","Isela Mendoza
Fernando Antonio Grangeiro Filho
Gustavo Medeiros
Aline Paes
Vânia de Oliveira Neves",10.5753/sbes.2024.3423,"","Automating processes reduces human workload, particularly in software testing, where automation enhances quality and efficiency. Behavior-driven development (BDD) focuses on software behavior to define and validate required functionalities, using tools to translate functional requirements into automated tests. However, creating BDD scenarios and associated test data inputs is timeconsuming and heavily reliant on a good input data set. Large Language Models (LLMs) such as Microsoft’s Copilot, OpenAI’s ChatGPT-3.5, ChatGPT-4, and Google’s Gemini offer potential solutions by automating test data generation. This study evaluates these LLMs’ ability to understand BDD scenarios and generate corresponding test data across five scenarios ranked by complexity. It assesses the LLMs’ learning, assertiveness, response structuring, quality, representativeness, and coverage of the generated test data. The results indicate that ChatGPT-4 and Gemini stand out as the best tools that met our expectations, showing promise for advancing the automation of test data generation from BDD scenarios. "
LLM4VV: Developing LLM-Driven Testsuite for Compiler Validation,"- **Relevance Score:** 22/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLMs to generate OpenACC compiler tests, but lacks quantitative quality metrics, standard benchmark usage, human‑test comparisons, or human assessment.",https://scispace.com/paper/llm4vv-developing-llm-driven-testsuite-for-compiler-4y75jhn300,2023,Journal Article,arXiv.org,"Christian Munley
Aaron Jarmusch
Sunita Chandrasekaran",10.48550/arxiv.2310.04963,https://scispace.compdf/llm4vv-developing-llm-driven-testsuite-for-compiler-4y75jhn300.pdf,"Large language models (LLMs) are a new and powerful tool for a wide span of applications involving natural language and demonstrate impressive code generation abilities. In this paper, we explore the capabilitity of state-of-the-art LLMs, including closed-source options like OpenAI GPT-4 and open-source alternatives like Meta AI Codellama, to automatically generate tests and use these tests to validate and verify compiler implementations of a directive-based programming paradigm, OpenACC. Our approach entails exploring various prompt engineering techniques including a code template, retrieval-augmented generation (RAG) with code template, expressive prompt using RAG with code template, one-shot example, and RAG with one-shot example. This paper focusses on (a) exploring the capabilities of the latest LLMs for code generation, (b) investigating prompt and fine tuning methods, and (c) analyzing the outcome of LLMs generated tests"
Practitioners' Expectations on Automated Test Generation,"- **Relevance Score:** 20/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses practitioner survey to assess expectations, reports bug detection rate as a metric, and includes human assessment; does not involve LLMs, standard benchmarks, or direct human‑vs‑AI test comparisons.",https://scispace.com/paper/practitioners-expectations-on-automated-test-generation-57i6t12ig685,2024,Journal Article,"","Xiao Yu
Lei Liu
Xing Hu
Jacky Keung
Xin Xia
David Lo",10.1145/3650212.3680386,"",""
Rethinking the Influence of Source Code on Test Case Generation,"- **Relevance Score:** 15/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses LLM-generated test cases and feedback loops but lacks quantitative metrics, benchmark datasets, human comparisons, or user studies, limiting its relevance to evaluation criteria.",https://scispace.com/paper/rethinking-the-influence-of-source-code-on-test-case-1szneiqegf5w,2024,Journal Article,"","Dong Huang
Jie M. Zhang
M.W. Du
Mark Harman
Heming Cui",10.48550/arxiv.2409.09464,https://scispace.compdf/rethinking-the-influence-of-source-code-on-test-case-1szneiqegf5w.pdf,"Large language models (LLMs) have been widely applied to assist test generation with the source code under test provided as the context. This paper aims to answer the question: If the source code under test is incorrect, will LLMs be misguided when generating tests? The effectiveness of test cases is measured by their accuracy, coverage, and bug detection effectiveness. Our evaluation results with five open- and six closed-source LLMs on four datasets demonstrate that incorrect code can significantly mislead LLMs in generating correct, high-coverage, and bug-revealing tests. For instance, in the HumanEval dataset, LLMs achieve 80.45% test accuracy when provided with task descriptions and correct code, but only 57.12% when given task descriptions and incorrect code. For the APPS dataset, prompts with correct code yield tests that detect 39.85% of the bugs, while prompts with incorrect code detect only 19.61%. These findings have important implications for the deployment of LLM-based testing: using it on mature code may help protect against future regression, but on early-stage immature code, it may simply bake in errors. Our findings also underscore the need for further research to improve LLMs resilience against incorrect code in generating reliable and bug-revealing tests. "
RepairBench: Leaderboard of Frontier Models for Program Repair,"- **Relevance Score:** 15/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on program repair benchmarks with execution-based metrics and uses Defects4j, but does not generate LLM tests, report test quality metrics, compare to human tests, or include human evaluation.",https://scispace.com/paper/repairbench-leaderboard-of-frontier-models-for-program-5hnnaiyyewfi,2024,Journal Article,"","André Silva
Martin Monperrus",10.48550/arxiv.2409.18952,https://scispace.compdf/repairbench-leaderboard-of-frontier-models-for-program-5hnnaiyyewfi.pdf,"AI-driven program repair uses AI models to repair buggy software by producing patches. Rapid advancements in AI surely impact state-of-the-art performance of program repair. Yet, grasping this progress requires frequent and standardized evaluations. We propose RepairBench, a novel leaderboard for AI-driven program repair. The key characteristics of RepairBench are: 1) it is execution-based: all patches are compiled and executed against a test suite, 2) it assesses frontier models in a frequent and standardized way. RepairBench leverages two high-quality benchmarks, Defects4J and GitBug-Java, to evaluate frontier models against real-world program repair tasks. We publicly release the evaluation framework of RepairBench. We will update the leaderboard as new frontier models are released. "
Dynamic Intelligence Assessment: Benchmarking LLMs on the Road to AGI with a Focus on Model Confidence,"- **Relevance Score:** 15/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses HumanEval and MBPP benchmarks to assess LLMs, but does not generate or evaluate tests, nor report test quality metrics or human comparisons.",https://scispace.com/paper/dynamic-intelligence-assessment-benchmarking-llms-on-the-57vr89c7lekw,2024,Proceedings Article,"","Norbert Tihanyi
Tamás Bisztray
Richard A. Dubniczky
Rebeka Tóth
Bertalan Borsos
Bilel Cherif
Ridhi Jain
Lajos Muzsai
Mohamed Amine Ferrag
Ryan Marinelli
Lucas C. Cordeiro
Mérouane Debbah
Vasileios Mavroeidis
Audun Jøsang",10.1109/bigdata62323.2024.10825051,https://scispace.compdf/dynamic-intelligence-assessment-benchmarking-llms-on-the-57vr89c7lekw.pdf,""
