"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A Multi-Year Grey Literature Review on AI-assisted Test Automation","https://scispace.com/paper/a-multi-year-grey-literature-review-on-ai-assisted-test-57lkyvej3uyg","2024","Journal Article","","Filippo Ricca
Alessandro Marchetto
Andrea Stocco","10.48550/arxiv.2408.06224","https://scispace.compdf/a-multi-year-grey-literature-review-on-ai-assisted-test-57lkyvej3uyg.pdf","Context: Test Automation (TA) techniques are crucial for quality assurance in software engineering but face limitations such as high test suite maintenance costs and the need for extensive programming skills. Artificial Intelligence (AI) offers new opportunities to address these issues through automation and improved practices. Objectives: This study surveys grey literature to explore how AI is adopted in TA, focusing on the problems it solves, its solutions, and the available tools. Additionally, the study gathers expert insights to understand AI's current and future role in TA. Methods: We reviewed over 3,600 grey literature sources over five years, including blogs, white papers, and user manuals, and finally filtered 342 documents to develop taxonomies of TA problems and AI solutions. We also cataloged 100 AI-driven TA tools and interviewed five expert software testers to gain insights into AI's current and future role in TA. Results: The study found that manual test code development and maintenance are the main challenges in TA. In contrast, automated test generation and self-healing test scripts are the most common AI solutions. We identified 100 AI-based TA tools, with Applitools, Testim, Functionize, AccelQ, and Mabl being the most adopted in practice. Conclusion: This paper offers a detailed overview of AI's impact on TA through grey literature analysis and expert interviews. It presents new taxonomies of TA problems and AI solutions, provides a catalog of AI-driven tools, and relates solutions to problems and tools to solutions. Interview insights further revealed the state and future potential of AI in TA. Our findings support practitioners in selecting TA tools and guide future research directions. ","This multi-year grey literature review explores AI's adoption in Test Automation, identifying challenges, solutions, and tools, and gathering expert insights on AI's current and future role in TA, presenting new taxonomies and a catalog of 100 AI-driven tools."
"Artificial Intelligence applied to Software Testing: a Tertiary Study","https://scispace.com/paper/artificial-intelligence-applied-to-software-testing-a-18be0rdt6s","2023","Journal Article","ACM Computing Surveys","Domenico Amalfitano
Stefano Faralli
Jean Carlo Rossa Hauck
Santiago Matalonga
Damiano Distante","10.1145/3616372","","Context: Artificial intelligence (AI) methods and models have extensively been applied to support different phases of the software development lifecycle, including software testing (ST). Several secondary studies investigated the interplay between AI and ST but restricted the scope of the research to specific domains or sub-domains within either area. Objective: This research aims to explore the overall contribution of AI to ST, while identifying the most popular applications and potential paths for future research directions. Method: We executed a tertiary study following well-established guidelines for conducting systematic literature mappings in software engineering and for answering nine research questions. Results: We identified and analyzed 20 relevant secondary studies. The analysis was performed by drawing from well-recognized AI and ST taxonomies and mapping the selected studies according to them. The resulting mapping and discussions provide extensive and detailed information on the interplay between AI and ST. Conclusion: The application of AI to support ST is a well-consolidated and growing interest research topic. The mapping resulting from our study can be used by researchers to identify opportunities for future research, and by practitioners looking for evidence-based information on which AI-supported technology to possibly adopt in their testing processes.","The mapping resulting from the study can be used by researchers to identify opportunities for future research, and by practitioners looking for evidence-based information on which AI-supported technology to possibly adopt in their testing processes."
"Deep Learning-based Software Engineering: Progress, Challenges, and
  Opportunities","https://scispace.com/paper/deep-learning-based-software-engineering-progress-challenges-3xw6vbfhmvrv","2024","Journal Article","","Xiangping Chen
Xing Hu
Yu‐An Huang
He Jiang
Weixing Ji
Yanjie Jiang
Yanyan Jiang
Bo Liu
Hui Liu
Xiaochen Li
Xiaoli Lian
Guozhu Meng
Xin Peng
Hailong Sun
Lin Shi
Bo Wang
Chong Wang
Jiayi Wang
Tiantian Wang
Jifeng Xuan
Xin Xia
Yibiao Yang
Yixin Yang
Li Zhang
Yuming Zhou
Lu Zhang","10.1007/s11432-023-4127-5","https://scispace.compdf/deep-learning-based-software-engineering-progress-challenges-3xw6vbfhmvrv.pdf","Researchers have recently achieved significant advances in deep learning techniques, which in turn has substantially advanced other research disciplines, such as natural language processing, image processing, speech recognition, and software engineering. Various deep learning techniques have been successfully employed to facilitate software engineering tasks, including code generation, software refactoring, and fault localization. Many papers have also been presented in top conferences and journals, demonstrating the applications of deep learning techniques in resolving various software engineering tasks. However, although several surveys have provided overall pictures of the application of deep learning techniques in software engineering, they focus more on learning techniques, that is, what kind of deep learning techniques are employed and how deep models are trained or fine-tuned for software engineering tasks. We still lack surveys explaining the advances of subareas in software engineering driven by deep learning techniques, as well as challenges and opportunities in each subarea. To this end, in this paper, we present the first task-oriented survey on deep learning-based software engineering. It covers twelve major software engineering subareas significantly impacted by deep learning techniques. Such subareas spread out the through the whole lifecycle of software development and maintenance, including requirements engineering, software development, testing, maintenance, and developer collaboration. As we believe that deep learning may provide an opportunity to revolutionize the whole discipline of software engineering, providing one survey covering as many subareas as possible in software engineering can help future research push forward the frontier of deep learning-based software engineering more systematically. ","This paper presents a task-oriented survey on deep learning-based software engineering, covering 12 subareas impacted by deep learning techniques, including requirements engineering, development, testing, maintenance, and collaboration, to advance the field and identify challenges and opportunities."
"Application of Machine Learning on Software Quality Assurance and Testing: A Chronological Survey","https://scispace.com/paper/application-of-machine-learning-on-software-quality-3k17hye7","2022","Proceedings Article","","","10.29007/5p9l","","Ensuring the quality is essential for a successful Software System. Software systems need to be tested in every stage of the Software Development Life Cycle (SDLC) irrespective of the type of software being developed. If a software bug remains undetected in the early phase of the SDLC, it becomes harder to fix it at a later stage and becomes very costly. The application of machine learning in Software Quality Assurance and Testing can help testers in the testing process, including the early detection and prediction of a software bug. However, employing machine learning techniques brings new challenges to testing and quality assurance. Machine Learning (ML) uses Artificial Intelligence (AI) techniques that focus on a given dataset to find any trend present in the data. It has been observed that some software testing activities can, in fact, be represented as a learning problem. Thus, ML can be used as an efficient tool to automate software- testing activities, especially when the software system becomes very complex. This survey aims to study and summarize the application of machine learning on software quality assurance and testing in a chronological manner by selecting from articles published in the last twenty-six years or so. ","In this paper , a survey of the application of machine learning in software quality assurance and testing can be found, including the early detection and prediction of a software bug, which can help testers in the testing process."
"Leveraging machine learning for intelligent test automation: Enhancing efficiency and accuracy in software testing","https://scispace.com/paper/leveraging-machine-learning-for-intelligent-test-automation-2vf7ra9jbrbi","2021","Journal Article","International Journal of Science and Research Archive","Prathyusha Nama
Harika Sree Meka
Suprit Pattanayak","10.30574/ijsra.2021.3.1.0027","","This paper discusses the possibility of applying machine learning (ML) and automation in the software testing process to improve the quality assurance process. The problem is that as software systems increase in size and functionality, more than traditional test approaches may be required, they become slow and error-prone. AI and ML can be used in software testing to reduce the manual approach and increase testing efficiency by improving testing quality. The work focuses on several AI-based approaches, including automated test case generation, intelligent test case prioritization, anomaly detection, and defect prediction. Real-life examples and studies show the effectiveness of these techniques in decreasing the time spent on manual testing, increasing the test precision, and increasing the system reliability. Nonetheless, the issues still open include the practicability of the proposed ML models, the training time, data sets, and the applicability of the entire framework across other software environments. This study shows how the testing process can be transformed with the help of AI-based testing, what issues may arise, and how further research can be conducted. ","This study explores the application of machine learning in software testing to enhance efficiency and accuracy, leveraging AI-based approaches for automated test case generation, prioritization, anomaly detection, and defect prediction to improve testing quality and reliability."
"Testing machine learning based systems: a systematic mapping","https://scispace.com/paper/testing-machine-learning-based-systems-a-systematic-mapping-4440jrw6yp","2020","Journal Article","Empirical Software Engineering","Vincenzo Riccio
Gunel Jahangirova
Andrea Stocco
Nargiz Humbatova
Michael Weiss
Paolo Tonella","10.1007/S10664-020-09881-0","https://scispace.com/pdf/testing-machine-learning-based-systems-a-systematic-mapping-4440jrw6yp.pdf","A Machine Learning based System (MLS) is a software system including one or more components that learn how to perform a task from a given data set. The increasing adoption of MLSs in safety critical domains such as autonomous driving, healthcare, and finance has fostered much attention towards the quality assurance of such systems. Despite the advances in software testing, MLSs bring novel and unprecedented challenges, since their behaviour is defined jointly by the code that implements them and the data used for training them. To identify the existing solutions for functional testing of MLSs, and classify them from three different perspectives: (1) the context of the problem they address, (2) their features, and (3) their empirical evaluation. To report demographic information about the ongoing research. To identify open challenges for future research. We conducted a systematic mapping study about testing techniques for MLSs driven by 33 research questions. We followed existing guidelines when defining our research protocol so as to increase the repeatability and reliability of our results. We identified 70 relevant primary studies, mostly published in the last years. We identified 11 problems addressed in the literature. We investigated multiple aspects of the testing approaches, such as the used/proposed adequacy criteria, the algorithms for test input generation, and the test oracles. The most active research areas in MLS testing address automated scenario/input generation and test oracle creation. MLS testing is a rapidly growing and developing research area, with many open challenges, such as the generation of realistic inputs and the definition of reliable evaluation metrics and benchmarks.","A systematic mapping study about testing techniques for MLSs driven by 33 research questions and investigated multiple aspects of the testing approaches, such as the used/proposed adequacy criteria, the algorithms for test input generation, and the test oracles."
"Test Suite Optimization Using Machine Learning Techniques: A Comprehensive Study","https://scispace.com/paper/test-suite-optimization-using-machine-learning-techniques-a-2l3lkuhpymgy","2024","Journal Article","IEEE Access","Abid Mehmood
Qazi Mudassar Ilyas
Muneer Ahmad
Zhongliang Shi","10.1109/access.2024.3490453","","Software testing is an essential yet costly phase of the software development lifecycle. While machine learning-based test suite optimization techniques have shown promise in reducing testing costs and improving fault detection, a comprehensive evaluation of their effectiveness across different environments is still lacking. This paper reviews 43 studies published between 2018 and 2023, covering various test case selection, prioritization, and reduction techniques using machine learning. The findings reveal that conventional machine learning techniques, particularly supervised learning methods, have been widely adopted for test case prioritization and selection. Recent advancements, such as deep learning and hybrid models, show potential in improving fault detection rates and scalability, though challenges remain in adapting these techniques to large-scale and dynamic environments. Additionally, Generative AI and large language models (LLMs) are emerging as promising tools for automating aspects of test case generation and prioritization, offering new avenues for future research in enhancing test suite optimization. The study identifies recent trends, challenges, and opportunities for further research, with a focus on both conventional and emerging methods, including deep learning, hybrid approaches, and Generative AI models. By systematically analyzing these techniques, this work contributes to the understanding of how machine learning and Generative AI can enhance test suite optimization and highlights future directions for improving the scalability and real-world applicability of these methods.","This study reviews 43 machine learning-based test suite optimization techniques, highlighting conventional supervised learning methods' effectiveness, emerging deep learning and hybrid models' potential, and Generative AI's promise in automating test case generation and prioritization."
"AI-Driven Test Case Optimization: Enhancing Efficiency in Software Testing Life Cycle","https://scispace.com/paper/ai-driven-test-case-optimization-enhancing-efficiency-in-6g68872d9n19","2024","Journal Article","International Journal of Computer Science and Information Technology","Kharudin Ali
S Akter","10.5121/ijcsit.2024.16606","","As the development of software products grows more intricate, creative ways must be found to guarantee the adequacy and efficiency of the testing. AI has become one the most effective and popular techniques in software testing specifically to the test case generation and optimization. This paper focuses on the use of artificial intelligence which spans from machine learning, deep learning and natural language processing in enhancing software testing life cycle. Organizations may significantly reduce test coverage, effort, and cost associated with manual testing while simultaneously increasing software quality by implementing AIbased tools. The paper also discusses the issues specific to integrating test case generation based on artificial intelligence and machine learning including the issue of data quality and the integration of the algorithm with current test cases, and lastly the issue of expertise. ","This paper explores AI-driven test case optimization to enhance software testing efficiency, leveraging machine learning, deep learning, and natural language processing to reduce test coverage, effort, and cost while increasing software quality."
"From Automation to Intelligence: Revolutionizing Microservices and API Testing with AI","https://scispace.com/paper/from-automation-to-intelligence-revolutionizing-gnyp69w6hy7n","2024","Journal Article","International Journal For Science Technology And Engineering","Chandra Shekhar Pareek","10.22214/ijraset.2024.65198","","The shift to Microservices architecture and Application Programming Interface (API) - first development has transformed the landscape of software engineering, empowering development teams to create highly scalable, modular systems with agile, independent service deployment. However, the complexities of distributed architectures present unique challenges that traditional testing methodologies are often ill-equipped to address. These include managing inter-service dependencies, handling asynchronous communications, and ensuring data consistency across distributed nodes, all of which necessitate advanced testing strategies. This paper explores AI-enhanced testing strategies specifically designed for Microservices and APIs, harnessing the power of machine learning, intelligent test generation, and anomaly detection. By leveraging machine learning models trained on production data, AI-driven approaches dynamically generate high-fidelity test cases and prioritize high-risk interactions, thereby optimizing test coverage and reducing test cycle duration. Additionally, intelligent test generation replicates real-world usage scenarios, creating adaptive tests that evolve with application changes. AI-powered anomaly detection adds a crucial layer of oversight, identifying deviations from expected behavior across interconnected services and flagging potential faults before they impact production. Furthermore, self-healing test mechanisms driven by AI continuously adjust and update test configurations as APIs evolve, maintaining relevance in high-speed CI/CD environments. This paper demonstrates how AI-driven testing elevates testing precision, enhances fault detection, and enables robust quality assurance in complex, API-driven systems ","This paper explores AI-enhanced testing strategies for Microservices and APIs, leveraging machine learning to generate high-fidelity test cases, prioritize high-risk interactions, and detect anomalies, thereby optimizing test coverage and reducing cycle duration in complex, distributed systems."
"A Review of AI-augmented End-to-End Test Automation Tools","https://scispace.com/paper/a-review-of-ai-augmented-end-to-end-test-automation-tools-3j9gu81b","2022","Proceedings Article","International Conference on Automated Software Engineering","Phuoc Pham
Vu-Loc Nguyen
Tien Ha Nguyen","10.1145/3551349.3563240","","Software testing is a process of evaluating and verifying whether a software product still works as expected, and it is repetitive, laborious, and time-consuming. To address this problem, automation tools have been developed to automate testing activities and enhance quality and delivery time. However, automation tools become less effective with continuous integration and continuous delivery (CI/CD) pipelines when the system under test is constantly changing. Recent advances in artificial intelligence and machine learning (AI/ML) present the potential for addressing important challenges in test automation. AI/ML can be applied to automate various testing activities such as detecting bugs and errors, maintaining existing test cases, or generating new test cases much faster than humans. In this study, we will outline testing activities where AI has significantly impacted and greatly enhanced the testing process. Based on that, we identify primary AI techniques that are used in each testing activity. Further, we conduct a comprehensive study of test automation tools to provide a clear look at the role of AI/ML technology in industrial testing tools. The results of this paper help researchers and practitioners understand the current state of AI/ML applied to software testing, which is the first important step towards achieving successful and efficient software testing.","In this article , the authors identify primary AI techniques that are used in each testing activity and conduct a comprehensive study of test automation tools to provide a clear look at the role of AI/ML technology in industrial testing tools."
"Integrating Reinforcement Learning in Software Testing Automation: A Promising Approach","https://scispace.com/paper/integrating-reinforcement-learning-in-software-testing-2o593fsczf","2023","Journal Article","","Diogo Florencio de Lima
Danyllo Albuquerque
Emanuel Dantas Filho
Mirko Perkusich
Angelo Perkusich","10.5753/ise.2023.235976","","In the rapidly evolving landscape of software development, ensuring reliable and efficient software systems is essential. However, traditional software testing methods often struggle to achieve comprehensive test coverage and adaptability to changing software dynamics. To address these challenges, this paper proposes an innovative approach that integrates reinforcement learning techniques into software testing automation. Our goal is to enhance test generation and prioritization strategies, leading to improved fault detection, adaptability, and resource utilization. By developing an intelligent testing framework that learns from feedback received during the testing process, we optimize test coverage and fault detection using reinforcement learning. Initial experiments demonstrate the potential of our approach in improving software testing outcomes. The integration of reinforcement learning into software testing automation holds promise for advancing the field, enabling more reliable and adaptable software systems, and reducing development costs.","An innovative approach that integrates reinforcement learning techniques into software testing automation to enhance test generation and prioritization strategies, leading to improved fault detection, adaptability, and resource utilization."
"AI in Software Testing: Revolutionizing Quality Assurance","https://scispace.com/paper/ai-in-software-testing-revolutionizing-quality-assurance-6jhsinhan1vz","2024","Journal Article","","Andrea Trifunova
Boro Jakimovski
Ivan Chorbev
Petre Lameski","10.1109/telfor63250.2024.10819179","","Artificial intelligence (AI) is an area of tremendous potential, especially in the software testing domain, where it has changed the dynamics of the process, storms in efficiency, accuracy, and flexibility in a given SDLC. This paper presents findings from recent investigations of AI in the testing and quality assurance focusing on its transformational potential. Particular attention is paid to such issues as automation of testing processes through AI, testing process enhancement, and possible changes in software engineering due to AI implementation. In this paper, various research perspectives have been integrated to reveal the effectiveness of AI in enhancing the perceived quality assurance processes, improving product quality, and adopting principles of agile methodology in today's software development.","This paper explores AI's transformative potential in software testing, highlighting its efficiency, accuracy, and flexibility benefits, and integrating research perspectives to reveal AI's effectiveness in enhancing quality assurance processes and improving product quality."
"A Systematic Review on Application of Deep Learning Techniques for Software Quality Predictive Modeling","https://scispace.com/paper/a-systematic-review-on-application-of-deep-learning-2hnu5zpz08","2020","Proceedings Article","","Ruchika Malhotra
Shreya Gupta
Tanishq Singh","10.1109/COMPE49325.2020.9200103","","Software quality prediction is the process of evaluating the software developed for various metrics like defect prediction, bug localisation, effort estimation etc. To evaluate these metrics a myriad of techniques have been developed in the literature, from manual assessment to application of machine learning and statistical testing. These methodologies, however, had lower accuracy in determining SQPMs due to their inability to model the complex relationships in the training data. With the wide emergence of deep learning, not only has the accuracy of the pre-existing models enhanced, but it has also opened doors for new metrics that could be evaluated and automated. This study performs a systematic literature review of research papers published from January 1990 to January 2019 that used deep learning to evaluate software quality prediction metrics (SQPM). The paper identifies 20 primary studies and 7 categories of application of deep learning in SQPM. Models using deep learning techniques significantly outperform other traditional methodologies in almost all studies. The concept and external threats to the models are limited, however the time taken to train these models is large. The techniques, currently predominantly applied for defect prediction, have shown promising results in other diverse software engineering fields like code search and effort estimation by modeling the source code efficiently. There is, hence, scope for incorporating deep learning further with pragmatic use and diverse application. The need to find scalable solutions, however, still persists.","A systematic literature review of research papers published from January 1990 to January 2019 that used deep learning to evaluate software quality prediction metrics (SQPM) identifies 20 primary studies and 7 categories of application of deep learning in SQPM."
"DeepRNG: Towards Deep Reinforcement Learning-Assisted Generative Testing of Software","https://scispace.com/paper/deeprng-towards-deep-reinforcement-learning-assisted-yyfx522n","2022","Journal Article","arXiv.org","Chuan-Yung Tsai
G. N. Taylor","","","Although machine learning (ML) has been successful in automating various software engineering needs, software testing still remains a highly challenging topic. In this paper, we aim to improve the generative testing of software by directly augmenting the random number generator (RNG) with a deep reinforcement learning (RL) agent using an efficient, automatically extractable state representation of the software under test. Using the Cosmos SDK as the testbed, we show that the proposed DeepRNG framework provides a statistically significant improvement to the testing of the highly complex software library with over 350,000 lines of code. The source code of the DeepRNG framework is publicly available online.1,2","This paper aims to improve the generative testing of software by directly augmenting the random number generator (RNG) with a deep reinforcement learning (RL) agent using an efficient, automatically extractable state representation of the software under test."
"A Comparison of Reinforcement Learning Frameworks for Software Testing Tasks","https://scispace.com/paper/a-comparison-of-reinforcement-learning-frameworks-for-2e8qhnk3","2022","Journal Article","arXiv.org","Paulina Stevia Nouwou Mindom
Amin Nikanjam
Foutse Khomh","10.48550/arXiv.2208.12136","https://scispace.compdf/a-comparison-of-reinforcement-learning-frameworks-for-2e8qhnk3.pdf","Software testing activities scrutinize the artifacts and the behavior of a software product to find possible defects and ensure that the product meets its expected requirements. Recently, Deep Reinforcement Learning (DRL) has been successfully employed in complex testing tasks such as game testing, regression testing, and test case prioritization to automate the process and provide continuous adaptation. Practitioners can employ DRL by implementing from scratch a DRL algorithm or using a DRL framework. DRL frameworks offer well-maintained implemented state-of-the-art DRL algorithms to facilitate and speed up the development of DRL applications. Developers have widely used these frameworks to solve problems in various domains including software testing. However, to the best of our knowledge, there is no study that empirically evaluates the effectiveness and performance of implemented algorithms in DRL frameworks. Moreover, some guidelines are lacking from the literature that would help practitioners choose one DRL framework over another. In this paper, we empirically investigate the applications of carefully selected DRL algorithms on two important software testing tasks: test case prioritization in the context of Continuous Integration (CI) and game testing. For the game testing task, we conduct experiments on a simple game and use DRL algorithms to explore the game to detect bugs. Results show that some of the selected DRL frameworks such as Tensorforce outperform recent approaches in the literature. To prioritize test cases, we run experiments on a CI environment where DRL algorithms from different frameworks are used to rank the test cases. Our results show that the performance difference between implemented algorithms in some cases is considerable, motivating further investigation.","Empirically investigate the applications of carefully selected RL algorithms (based on the characteristics of algorithms and environments) on two important software testing tasks: test case prioritization in the context of Continuous Integration (CI) and game testing."
"A Comparison of Reinforcement Learning Frameworks for Software Testing
  Tasks","https://scispace.com/paper/a-comparison-of-reinforcement-learning-frameworks-for-3ctot55u","2022","Posted Content","","","10.48550/arxiv.2208.12136","https://scispace.com/pdf/a-comparison-of-reinforcement-learning-frameworks-for-3ctot55u.pdf","Software testing activities scrutinize the artifacts and the behavior of a software product to find possible defects and ensure that the product meets its expected requirements. Recently, Deep Reinforcement Learning (DRL) has been successfully employed in complex testing tasks such as game testing, regression testing, and test case prioritization to automate the process and provide continuous adaptation. Practitioners can employ DRL by implementing from scratch a DRL algorithm or using a DRL framework. DRL frameworks offer well-maintained implemented state-of-the-art DRL algorithms to facilitate and speed up the development of DRL applications. Developers have widely used these frameworks to solve problems in various domains including software testing. However, to the best of our knowledge, there is no study that empirically evaluates the effectiveness and performance of implemented algorithms in DRL frameworks. Moreover, some guidelines are lacking from the literature that would help practitioners choose one DRL framework over another. In this paper, we empirically investigate the applications of carefully selected DRL algorithms on two important software testing tasks: test case prioritization in the context of Continuous Integration (CI) and game testing. For the game testing task, we conduct experiments on a simple game and use DRL algorithms to explore the game to detect bugs. Results show that some of the selected DRL frameworks such as Tensorforce outperform recent approaches in the literature. To prioritize test cases, we run experiments on a CI environment where DRL algorithms from different frameworks are used to rank the test cases. Our results show that the performance difference between implemented algorithms in some cases is considerable, motivating further investigation. ","In this article , the authors empirically investigate the applications of carefully selected DRL algorithms on two important software testing tasks: test case prioritization in the context of Continuous Integration (CI) and game testing."
"A Generative AI Framework for Enhancing Software Test Automation: Design, Implementation, and Validation","https://scispace.com/paper/a-generative-ai-framework-for-enhancing-software-test-4whv67x89u","2024","Journal Article","International journal of science and research","Narendar Kumar Ale","10.21275/sr24604032016","","The integration of Generative AI in software test automation can revolutionize testing processes by enhancing efficiency, accuracy, and coverage. This paper introduces a novel framework that leverages Generative AI for autonomous test case generation, execution, and validation. By utilizing advanced machine learning algorithms, our framework addresses key challenges in traditional test automation, such as maintaining test coverage and adapting to frequent software changes. Experimental results on a realworld ecommerce platform show a 20% improvement in defect detection and a 30% reduction in test execution time compared to traditional methods, validating the effectiveness of our approach. ","A Generative AI Framework for Enhancing Software Test Automation significantly improves test coverage and execution efficiency, reducing time and defects."
"DeepRNG: Towards Deep Reinforcement Learning-Assisted Generative Testing
  of Software","https://scispace.com/paper/deeprng-towards-deep-reinforcement-learning-assisted-2ww4lj03","2022","Posted Content","","","10.48550/arxiv.2201.12602","https://scispace.com/pdf/deeprng-towards-deep-reinforcement-learning-assisted-2ww4lj03.pdf","Although machine learning (ML) has been successful in automating various software engineering needs, software testing still remains a highly challenging topic. In this paper, we aim to improve the generative testing of software by directly augmenting the random number generator (RNG) with a deep reinforcement learning (RL) agent using an efficient, automatically extractable state representation of the software under test. Using the Cosmos SDK as the testbed, we show that the proposed DeepRNG framework provides a statistically significant improvement to the testing of the highly complex software library with over 350,000 lines of code. The source code of the DeepRNG framework is publicly available online. ","DeepRNG as discussed by the authors uses deep reinforcement learning (RL) to improve the generative testing of software by directly augmenting the RNG with a deep RL agent using an efficient, automatically extractable state representation of the software under test."
"AI-powered test automation tools: A systematic review and empirical
  evaluation","https://scispace.com/paper/ai-powered-test-automation-tools-a-systematic-review-and-4moir50rdtkg","2024","Journal Article","","Vahid Garousi
N. Eneh Joy
Alper Buğra Keleş","10.48550/arxiv.2409.00411","https://scispace.compdf/ai-powered-test-automation-tools-a-systematic-review-and-4moir50rdtkg.pdf","Context: Test engineers are looking at more ways to test systems more effectively and efficiently. With recent advances in the field of AI (Artificial Intelligence), a large number of AI-powered test automation tools have emerged, which can help make testing more effective and efficient. Objective: We investigate the features provided by existing AI-based test automation tools. We also empirically evaluate the performance of two AI-based testing tools by applying them on two selected open-source Software Under Test (SUT). We empirically evaluate how the AI features can be helpful for effectiveness and efficiency of testing. We also study the limitations of the AI features in AI-based test tools. Method: To accomplish the objective, a Multivocal Literature Review (MLR) study was conducted to investigate the landscape of the AI-based test automation tools in the industry. Moreover, an empirical assessment is also conducted to empirically analyze two AI-based test automation tools by using it on two open-source projects. To determine the need of AI for selected feature, the same feature was created without the use of ML to explore its limitations which can be avoided using AI. Results: Our results are based on 55 AI-based test automation tools. Furthermore, an empirical assessment was performed by selecting two of the 55 tools analyzed as part of the MLR. Conclusion: This paper explores the potential benefits and limitations of AI-based test automation tools. The limitations explored can be used as inspiration to develop better AI-based test tools. ","This systematic review and empirical evaluation of 55 AI-powered test automation tools reveals benefits and limitations, highlighting AI's potential to enhance testing effectiveness and efficiency, but also its current limitations and areas for improvement."
"TDD Without Tears: Towards Test Case Generation from Requirements through Deep Reinforcement Learning","https://scispace.com/paper/tdd-without-tears-towards-test-case-generation-from-22yonuqqmu","2024","Preprint","","Wannita Takerngsaksiri
Rujikorn Charakorn
Chakkrit Tantithamthavorn
Yuanfang Li","10.48550/arxiv.2401.07576","","Test-driven development (TDD) is a widely-employed software development practice that mandates writing test cases based on requirements before writing the actual code. While writing test cases is the centerpiece of TDD, it is time-consuming, expensive, and often shunned by developers. To address these issues associated with TDD, automated test case generation approaches have recently been investigated. Such approaches take source code as input, but not the requirements. Therefore, existing work does not fully support true TDD, as actual code is required to generate test cases. In addition, current deep learning-based test case generation approaches are trained with one learning objective, i.e., to generate test cases that are exactly matched with the ground-truth test cases. However, such approaches may limit the model's ability to generate different yet correct test cases. In this paper, we introduce PyTester, a Text-to-Testcase generation approach that can automatically generate syntactically correct, executable, complete, and effective test cases while being aligned with a given natural language requirement. We evaluate PyTester on the public APPS benchmark dataset, and the results show that our Deep RL approach enables PyTester, a small language model, to outperform much larger language models like GPT3.5, StarCoder, and InCoder. Our findings suggest that future research could consider improving small over large LMs for better resource efficiency by integrating the SE domain knowledge into the design of reinforcement learning architecture. ","TDD Without Tears: PyTester generates effective test cases from requirements using deep reinforcement learning, outperforming large language models."
"Transforming Software Testing in the US: Generative AI Models for Realistic User Simulation","https://scispace.com/paper/transforming-software-testing-in-the-us-generative-ai-models-58hgtb7k1eki","2024","Journal Article","Deleted Journal","Saiful Islam
Md. Saiful Bari
Ankur Sarkar","10.60087/jaigs.v6i1.292","","Testing software has a higher level of difficulty because of the variations in users’ behaviors, decreasing time of software development, and the demand for prototypical testing. It becomes almost impossible to apply traditional approaches in determining the software’s dynamic environment or its ability to capture different users’ interactions. Introducing to this paper is the hybrid model of Generative AI and RL to model realistic user behaviors whilst modulating to software responses as well. Specifically, in this paper, we discuss the US context by tackling several challenges specific to the regional context of the demographic diversity, the widespread use of Agile/DevOps methodologies and frameworks, and the demand for the highest levels of quality in software testing. The combination of Generative AI for behavior variety with RL for learning makes the given methodology a continuous feedback process for the sake of thorough and realistic behavioral testing. This is well illustrated by real-life applications in areas like e-commerce, healthcare and banking to mention but a few where the model provides robust results terms of identifying difficult to detect faults, test effectiveness and cost benefit analysis. They plan to co-designing federated learning for privacy-preserving testing in the future, as well as leveraging more cross-cultural user simulations that have global application. ","This paper introduces a hybrid Generative AI and Reinforcement Learning model to simulate realistic user behaviors and software responses, addressing US-specific challenges in software testing, including demographic diversity, Agile/DevOps, and quality demands, with applications in e-commerce, healthcare, and banking."
"Constrained Adversarial Learning and its applicability to Automated
  Software Testing: a systematic review","https://scispace.com/paper/constrained-adversarial-learning-and-its-applicability-to-11dt08rr","2023","Posted Content","","","10.48550/arxiv.2303.07546","https://scispace.com/pdf/constrained-adversarial-learning-and-its-applicability-to-11dt08rr.pdf","Every novel technology adds hidden vulnerabilities ready to be exploited by a growing number of cyber-attacks. Automated software testing can be a promising solution to quickly analyze thousands of lines of code by generating and slightly modifying function-specific testing data to encounter a multitude of vulnerabilities and attack vectors. This process draws similarities to the constrained adversarial examples generated by adversarial learning methods, so there could be significant benefits to the integration of these methods in automated testing tools. Therefore, this systematic review is focused on the current state-of-the-art of constrained data generation methods applied for adversarial learning and software testing, aiming to guide researchers and developers to enhance testing tools with adversarial learning methods and improve the resilience and robustness of their digital systems. The found constrained data generation applications for adversarial machine learning were systematized, and the advantages and limitations of approaches specific for software testing were thoroughly analyzed, identifying research gaps and opportunities to improve testing tools with adversarial attack methods. ","In this article , the authors focused on the current state-of-the-art of constrained data generation methods applied for adversarial learning and software testing, aiming to guide researchers and developers to enhance testing tools with adversarial machine learning methods and improve the resilience and robustness of their digital systems."
