Paper Title,Relevance,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Abstract
"CAMERO: Consistency Regularized Ensemble of Perturbed Language Models
  with Weight Sharing","- **Relevance Score:** 27/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses weight sharing and perturbations to boost ensemble accuracy while cutting memory; shows strong GLUE gains versus single BERT. No multi-agent collaboration, software‑engineering tasks, or heterogeneous models. Briefly discusses diversity regularization but lacks formal theory. Emphasizes resource‑efficient scaling.",https://scispace.com/paper/http://arxiv.org/abs/2204.06625v2,2022,Preprint,"","Chen Liang
Pengcheng He
Yelong Shen
Weizhu Chen
Tuo Zhao","",http://arxiv.org/pdf/2204.06625v2,"Model ensemble is a popular approach to produce a low-variance and
well-generalized model. However, it induces large memory and inference costs,
which are often not affordable for real-world deployment. Existing work has
resorted to sharing weights among models. However, when increasing the
proportion of the shared weights, the resulting models tend to be similar, and
the benefits of using model ensemble diminish. To retain ensemble benefits
while maintaining a low memory cost, we propose a consistency-regularized
ensemble learning approach based on perturbed models, named CAMERO.
Specifically, we share the weights of bottom layers across all models and apply
different perturbations to the hidden representations for different models,
which can effectively promote the model diversity. Meanwhile, we apply a
prediction consistency regularizer across the perturbed models to control the
variance due to the model diversity. Our experiments using large language
models demonstrate that CAMERO significantly improves the generalization
performance of the ensemble model. Specifically, CAMERO outperforms the
standard ensemble of 8 BERT-base models on the GLUE benchmark by 0.7 with a
significantly smaller model size (114.2M vs. 880.6M)."
Towards Collaborative Intelligence: Propagating Intentions and Reasoning for Multi-Agent Coordination with Large Language Models,"- **Relevance Score:** 25/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses multiple LLM agents that broadcast intentions for coordinated MARL, but lacks ensembles, software‑engineering tasks, complementary strength analysis, diversity effects, test‑generation experiments, theoretical diversity models, or scalability discussion.",https://scispace.com/paper/towards-collaborative-intelligence-propagating-intentions-7h5clepnepe8,2024,Journal Article,arXiv.org,"Xihe Qiu
Haoyu Wang
Xiaoyu Tan
Chao Qu
Yujie Xiong
Yuan Cheng
Yinghui Xu
Wei Chu
Yuan Qi",10.48550/arxiv.2407.12532,"","Effective collaboration in multi-agent systems requires communicating goals and intentions between agents. Current agent frameworks often suffer from dependencies on single-agent execution and lack robust inter-module communication, frequently leading to suboptimal multi-agent reinforcement learning (MARL) policies and inadequate task coordination. To address these challenges, we present a framework for training large language models (LLMs) as collaborative agents to enable coordinated behaviors in cooperative MARL. Each agent maintains a private intention consisting of its current goal and associated sub-tasks. Agents broadcast their intentions periodically, allowing other agents to infer coordination tasks. A propagation network transforms broadcast intentions into teammate-specific communication messages, sharing relevant goals with designated teammates. The architecture of our framework is structured into planning, grounding, and execution modules. During execution, multiple agents interact in a downstream environment and communicate intentions to enable coordinated behaviors. The grounding module dynamically adapts comprehension strategies based on emerging coordination patterns, while feedback from execution agents influnces the planning module, enabling the dynamic re-planning of sub-tasks. Results in collaborative environment simulation demonstrate intention propagation reduces miscoordination errors by aligning sub-task dependencies between agents. Agents learn when to communicate intentions and which teammates require task details, resulting in emergent coordinated behaviors. This demonstrates the efficacy of intention sharing for cooperative multi-agent RL based on LLMs."
Decentralized control of automatic guided vehicles: applying multi-agent systems in practice,"- **Relevance Score:** 25/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Focuses on AGV multi-agent control, not LLM ensembles; only indirect relevance to software engineering and agent diversity.",https://scispace.com/paper/decentralized-control-of-automatic-guided-vehicles-applying-2czxzqqzm5,2008,Proceedings Article,"Conference on Object-Oriented Programming Systems, Languages, and Applications","Danny Weyns
Tom Holvoet
Kurt Schelfthout
Jan Wielemans",10.1145/1449814.1449819,https://scispace.com/pdf/decentralized-control-of-automatic-guided-vehicles-applying-2czxzqqzm5.pdf,"An automatic guided vehicle (AGV) transportation system is a fully automated system that provides logistic services in an industrial environment such as a warehouse or a factory. Traditionally, the AGVs that execute the transportation tasks are controlled by a central server via wireless communication. In a joint effort between Egemin, an industrial manufacturer of AGV transportation systems, and DistriNet Labs research at the Katholieke Universiteit Leuven, we developed an innovative decentralized architecture for controlling AGVs. The driving motivations behind decentralizing the control of AGVs were new and future quality requirements such as flexibility and openness. At the software architectural level, the AGV control system is structured as a multi-agent system; the detailed design and implementation is object-oriented. In this paper, we report our experiences with developing the agent-based control system for AGVs. Starting from system requirements, we give an overview of the software architecture and we zoom in on a number of concrete functionalities. We reflect on our experiences and report lessons learned from applying multi-agent systems for real-world AGV control."
Short-answer scoring with ensembles of pretrained language models,"- **Relevance Score:** 25/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Ensembles of transformer models achieve state‑of‑the‑art short‑answer scoring, outperforming any single model. Notes production infeasibility of large ensembles, hinting at scalability concerns.",https://scispace.com/paper/http://arxiv.org/abs/2202.11558v1,2022,Preprint,"",Christopher Ormerod,"",http://arxiv.org/pdf/2202.11558v1,"We investigate the effectiveness of ensembles of pretrained transformer-based
language models on short answer questions using the Kaggle Automated Short
Answer Scoring dataset. We fine-tune a collection of popular small, base, and
large pretrained transformer-based language models, and train one feature-base
model on the dataset with the aim of testing ensembles of these models. We used
an early stopping mechanism and hyperparameter optimization in training. We
observe that generally that the larger models perform slightly better, however,
they still fall short of state-of-the-art results one their own. Once we
consider ensembles of models, there are ensembles of a number of large networks
that do produce state-of-the-art results, however, these ensembles are too
large to realistically be put in a production environment."
Can Large Language Models Serve as Data Analysts? A Multi-Agent Assisted Approach for Qualitative Data Analysis,"- **Relevance Score:** 23/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses a multi‑agent LLM setup to automate qualitative SE data analysis, showing speed and scalability gains, but lacks ensemble comparisons, SE‑specific tasks, or diversity analyses.",https://scispace.com/paper/can-large-language-models-serve-as-data-analysts-a-multi-49qsfj4177,2024,Journal Article,arXiv.org,"Zeeshan Rasheed
Muhammad Waseem
Aakash Ahmad
Kai-Kristian Kemell
Xiaofeng Wang
Anh Nguyen Duc
Pekka Abrahamsson",10.48550/arxiv.2402.01386,"","Recent advancements in Large Language Models (LLMs) have enabled collaborative human-bot interactions in Software Engineering (SE), similar to many other professions. However, the potential benefits and implications of incorporating LLMs into qualitative data analysis in SE have not been completely explored. For instance, conducting qualitative data analysis manually can be a time-consuming, effort-intensive, and error-prone task for researchers. LLM-based solutions, such as generative AI models trained on massive datasets, can be utilized to automate tasks in software development as well as in qualitative data analysis. To this end, we utilized LLMs to automate and expedite the qualitative data analysis processes. We employed a multi-agent model, where each agent was tasked with executing distinct, individual research related activities. Our proposed model interpreted large quantities of textual documents and interview transcripts to perform several common tasks used in qualitative analysis. The results show that this technical assistant speeds up significantly the data analysis process, enabling researchers to manage larger datasets much more effectively. Furthermore, this approach introduces a new dimension of scalability and accuracy in qualitative research, potentially transforming data interpretation methodologies in SE."
Large Language Model based Multi-Agents: A Survey of Progress and Challenges,"- **Relevance Score:** 22/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey outlines LLM multi‑agent concepts and discusses diversity and complementary abilities, but provides no original system, empirical ensemble gains, or software‑engineering evaluations.",https://scispace.com/paper/large-language-model-based-multi-agents-a-survey-of-progress-4xiklwolkq,2024,Journal Article,arXiv.org,"Taicheng Guo
Xiuying Chen
Yaqi Wang
Ruidi Chang
Shichao Pei
Nitesh V. Chawla
Olaf Wiest
Xiangliang Zhang",10.48550/arxiv.2402.01680,"","Large Language Models (LLMs) have achieved remarkable success across a wide array of tasks. Due to the impressive planning and reasoning abilities of LLMs, they have been used as autonomous agents to do many tasks automatically. Recently, based on the development of using one LLM as a single planning or decision-making agent, LLM-based multi-agent systems have achieved considerable progress in complex problem-solving and world simulation. To provide the community with an overview of this dynamic field, we present this survey to offer an in-depth discussion on the essential aspects of multi-agent systems based on LLMs, as well as the challenges. Our goal is for readers to gain substantial insights on the following questions: What domains and environments do LLM-based multi-agents simulate? How are these agents profiled and how do they communicate? What mechanisms contribute to the growth of agents' capacities? For those interested in delving into this field of study, we also summarize the commonly used datasets or benchmarks for them to have convenient access. To keep researchers updated on the latest studies, we maintain an open-source GitHub repository, dedicated to outlining the research on LLM-based multi-agent systems."
"Agents in software engineering: Survey, landscape, and vision","- **Relevance Score:** 22/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey outlines LLM‑based agent framework and discusses diverse agents and complementary abilities, but lacks original multi‑model system, empirical ensemble results, or task‑specific experiments.",https://scispace.com/paper/agents-in-software-engineering-survey-landscape-and-vision-olqq19h52l9g,2024,Journal Article,"","Yanlin Wang
Wanjun Zhong
Yanxian Huang
Ensheng Shi
Min Yang
Jiachi Chen
Huijun Li
Yuchi Ma
Qianxiang Wang
Zibin Zheng",10.48550/arxiv.2409.09030,https://arxiv.org/pdf/2409.09030?,"In recent years, Large Language Models (LLMs) have achieved remarkable success and have been widely used in various downstream tasks, especially in the tasks of the software engineering (SE) field. We find that many studies combining LLMs with SE have employed the concept of agents either explicitly or implicitly. However, there is a lack of an in-depth survey to sort out the development context of existing works, analyze how existing works combine the LLM-based agent technologies to optimize various tasks, and clarify the framework of LLM-based agents in SE. In this paper, we conduct the first survey of the studies on combining LLM-based agents with SE and present a framework of LLM-based agents in SE which includes three key modules: perception, memory, and action. We also summarize the current challenges in combining the two fields and propose future opportunities in response to existing challenges. We maintain a GitHub repository of the related papers at: https://github.com/DeepSoftwareAnalytics/Awesome-Agent4SE. "
Hit the Sweet Spot! Span-Level Ensemble for Large Language Models,"- **Relevance Score:** 22/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses span-level ensemble to boost generation quality, showing clear gains over single models. Mentions complementary model info for span selection but lacks agent collaboration, software engineering tasks, diversity analysis, or scalability discussion.",https://scispace.com/paper/http://arxiv.org/abs/2409.18583v1,2024,Preprint,"","Yangyifan Xu
Jianghao Chen
Junhong Wu
Jiajun Zhang","",http://arxiv.org/pdf/2409.18583v1,"Ensembling various LLMs to unlock their complementary potential and leverage
their individual strengths is highly valuable. Previous studies typically focus
on two main paradigms: sample-level and token-level ensembles. Sample-level
ensemble methods either select or blend fully generated outputs, which hinders
dynamic correction and enhancement of outputs during the generation process. On
the other hand, token-level ensemble methods enable real-time correction
through fine-grained ensemble at each generation step. However, the information
carried by an individual token is quite limited, leading to suboptimal
decisions at each step. To address these issues, we propose SweetSpan, a
span-level ensemble method that effectively balances the need for real-time
adjustments and the information required for accurate ensemble decisions. Our
approach involves two key steps: First, we have each candidate model
independently generate candidate spans based on the shared prefix. Second, we
calculate perplexity scores to facilitate mutual evaluation among the candidate
models and achieve robust span selection by filtering out unfaithful scores. To
comprehensively evaluate ensemble methods, we propose a new challenging setting
(ensemble models with significant performance gaps) in addition to the standard
setting (ensemble the best-performing models) to assess the performance of
model ensembles in more realistic scenarios. Experimental results in both
standard and challenging settings across various language generation tasks
demonstrate the effectiveness, robustness, and versatility of our approach
compared with previous ensemble methods."
The Wisdom of the Crowd: Reliable Deep Reinforcement Learning Through Ensembles of Q-Functions.,"- **Relevance Score:** 22/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses ensemble of Q‑functions to boost RL performance; discusses diversity, crowd wisdom, and simple averaging, but focuses on RL, not LLMs or software tasks.",https://scispace.com/paper/the-wisdom-of-the-crowd-reliable-deep-reinforcement-learning-16wgbe5ie8,2021,Journal Article,IEEE Transactions on Neural Networks,"Daniel L. Elliott
Charles W. Anderson",10.1109/TNNLS.2021.3089425,https://scispace.com/pdf/the-wisdom-of-the-crowd-reliable-deep-reinforcement-learning-16wgbe5ie8.pdf,Reinforcement learning (RL) agents learn by exploring the environment and then exploiting what they have learned. This frees the human trainers from having to know the preferred action or intrinsic value of each encountered state. The cost of this freedom is that RL is slower and more unstable than supervised learning. We explore the possibility that ensemble methods can remedy these shortcomings by investigating a novel technique which harnesses the wisdom of crowds by combining Q-function approximator estimates utilizing a simple combination scheme similar to the supervised learning approach known as bagging. Bagging approaches have not yet found widespread adoption in the RL literature nor has a comprehensive look at its performance been performed. Our results show that the proposed approach improves all three tasks and RL approaches attempted. The primary contribution of this work is a demonstration that the improvement is a direct result of the increased stability of the action portion of the state-action-value function. Subsequent experimentation demonstrates that the stability in learning allows an actor-critic method to find more efficient solutions. Finally we show that this approach can be used to decrease the amount of time necessary to solve problems which require a deep Q-learning (DQN) approach.
Agents: An Open-source Framework for Autonomous Language Agents,"- **Relevance Score:** 22/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a framework for multi‑agent interaction and a software‑company scenario, but lacks distinct LLM ensembles, performance comparisons, or diversity analyses.",https://scispace.com/paper/agents-an-open-source-framework-for-autonomous-language-48atieeln9,2023,Journal Article,arXiv.org,"Wangchunshu Zhou
Yuchen Jiang
Long Li
Jialong Wu
Tiannan Wang
Shi Qiu
Jintian Zhang
Jing Chen
Ruipu Wu
Shuai Wang
Shiding Zhu
Jiyu Chen
Wentao Zhang
Qingyu Zhang
Huajun Chen
Peng Cui
Mrinmaya Sachan",10.48550/arxiv.2309.07870,https://scispace.compdf/agents-an-open-source-framework-for-autonomous-language-48atieeln9.pdf,"Recent advances on large language models (LLMs) enable researchers and developers to build autonomous language agents that can automatically solve various tasks and interact with environments, humans, and other agents using natural language interfaces. We consider language agents as a promising direction towards artificial general intelligence and release Agents, an open-source library with the goal of opening up these advances to a wider non-specialist audience. Agents is carefully engineered to support important features including planning, memory, tool usage, multi-agent communication, and fine-grained symbolic control. Agents is user-friendly as it enables non-specialists to build, customize, test, tune, and deploy state-of-the-art autonomous language agents without much coding. The library is also research-friendly as its modularized design makes it easily extensible for researchers. Agents is available at https://github.com/aiwaves-cn/agents."
AutoGenesisAgent: Self-Generating Multi-Agent Systems for Complex Tasks,"- **Relevance Score:** 18/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses multiple specialized LLM agents that coordinate to design and deploy new multi‑agent systems, but provides no empirical ensemble gains, software‑engineering experiments, or analysis of diversity benefits.",https://scispace.com/paper/autogenesisagent-self-generating-multi-agent-systems-for-4jpl96hxlm,2024,Preprint,"",J. S. Harper,10.48550/arxiv.2404.17017,https://scispace.compdf/autogenesisagent-self-generating-multi-agent-systems-for-4jpl96hxlm.pdf,"The proliferation of large language models (LLMs) and their integration into multi-agent systems has paved the way for sophisticated automation in various domains. This paper introduces AutoGenesisAgent, a multi-agent system that autonomously designs and deploys other multi-agent systems tailored for specific tasks. AutoGenesisAgent comprises several specialized agents including System Understanding, System Design, Agent Generator, and several others that collectively manage the lifecycle of creating functional multi-agent systems from initial concept to deployment. Each agent in AutoGenesisAgent has distinct responsibilities ranging from interpreting input prompts to optimizing system performance, culminating, in the deployment of a ready-to-use system. This proof-of-concept study discusses the design, implementation, and lessons learned from developing AutoGenesisAgent, highlighting its capability to generate and refine multi-agent systems autonomously, thereby reducing the need for extensive human oversight in the initial stages of system design. Keywords: multi-agent systems, large language models, system design automation, agent architecture, autonomous systems, software deployment "
Enabling Synergistic Knowledge Sharing and Reasoning in Large Language Models with Collaborative Multi-Agents,"- **Relevance Score:** 18/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses a collaborative multi-agent framework to enhance LLM reasoning, but lacks empirical ensemble gains, software‑engineering experiments, diversity analysis, or test‑generation results.",https://scispace.com/paper/enabling-synergistic-knowledge-sharing-and-reasoning-in-5fk3mn6rbn,2023,Proceedings Article,"","Shu-Ching Chen
Mei-Ling Shyu
Saad Sadiq",10.1109/cic58953.2023.00021,"","Despite the significant advancements in the field of Natural Language Processing (NLP), Large Language Models (LLMs) have shown limitations in performing complex tasks that require arithmetic, commonsense, and symbolic reasoning. Reasoning frameworks like ReAct, Chain-of-thought (CoT), Tree-of-thoughts (ToT), etc. have shown success but with limitations in solving long-form complex tasks. To address this, we pro-pose a knowledge-sharing and collaborative multi-agent assisted framework on LLMs that leverages the capabilities of existing reasoning frameworks and the collaborative skills of multi-agent systems (MASs). The objectives of the proposed framework are to overcome the limitations of LLMs, enhance their reasoning capabilities, and improve their performance in complex tasks. It involves generating natural language rationales and in-context few-shot learning via prompting, and integrates the reasoning techniques with efficient knowledge-sharing and communication-driven agent networks. The potential benefits of the proposed framework include saving time and money, improved efficiency for computationally intensive reasoning, and the ability to incor-porate multiple collaboration strategies for dynamically changing environments."
Multi-Agent Consensus Seeking via Large Language Models,"- **Relevance Score:** 18/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses LLM-driven agents to negotiate consensus, demonstrating multi-agent collaboration, but does not combine different models, target software engineering tasks, or analyze heterogeneous strengths, diversity benefits, or scalability.",https://scispace.com/paper/multi-agent-consensus-seeking-via-large-language-models-1727jcrgin,2023,Journal Article,arXiv.org,"Huaben Chen
Wenkang Ji
Lufeng Xu
Shiyu Zhao",10.48550/arxiv.2310.20151,"","Multi-agent systems driven by large language models (LLMs) have shown promising abilities for solving complex tasks in a collaborative manner. This work considers a fundamental problem in multi-agent collaboration: consensus seeking. When multiple agents work together, we are interested in how they can reach a consensus through inter-agent negotiation. To that end, this work studies a consensus-seeking task where the state of each agent is a numerical value and they negotiate with each other to reach a consensus value. It is revealed that when not explicitly directed on which strategy should be adopted, the LLM-driven agents primarily use the average strategy for consensus seeking although they may occasionally use some other strategies. Moreover, this work analyzes the impact of the agent number, agent personality, and network topology on the negotiation process. The findings reported in this work can potentially lay the foundations for understanding the behaviors of LLM-driven multi-agent systems for solving more complex tasks. Furthermore, LLM-driven consensus seeking is applied to a multi-robot aggregation task. This application demonstrates the potential of LLM-driven agents to achieve zero-shot autonomous planning for multi-robot collaboration tasks. Project website: westlakeintelligentrobotics.github.io/ConsensusLLM/. "
Agent-Driven Automatic Software Improvement,"- **Relevance Score:** 18/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses multi-agent LLM framework with single and multiple agents, but lacks empirical ensemble results, software‑engineering experiments, or analysis of complementary strengths and diversity effects.",https://scispace.com/paper/agent-driven-automatic-software-improvement-2fh94f6osd,2024,Preprint,"",Fernando Vallecillos Ruiz,10.1145/3661167.3661171,https://scispace.compdf/agent-driven-automatic-software-improvement-2fh94f6osd.pdf,"With software maintenance accounting for 50% of the cost of developing software, enhancing code quality and reliability has become more critical than ever. In response to this challenge, this doctoral research proposal aims to explore innovative solutions by focusing on the deployment of agents powered by Large Language Models (LLMs) to perform software maintenance tasks. The iterative nature of agents, which allows for continuous learning and adaptation, can help surpass common challenges in code generation. One distinct challenge is the last-mile problems, errors at the final stage of producing functionally and contextually relevant code. Furthermore, this project aims to surpass the inherent limitations of current LLMs in source code through a collaborative framework where agents can correct and learn from each other's errors. We aim to use the iterative feedback in these systems to further fine-tune the LLMs underlying the agents, becoming better aligned to the task of automated software improvement. Our main goal is to achieve a leap forward in the field of automatic software improvement by developing new tools and frameworks that can enhance the efficiency and reliability of software development. "
"LLM-Based Multi-Agent Systems for Software Engineering: Literature Review, Vision and the Road Ahead","- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses vision for multi-agent LLM collaboration in software engineering, but provides no concrete system, experiments, or performance data; mainly a literature review.",https://scispace.com/paper/llm-based-multi-agent-systems-for-software-engineering-3nfzqoopnexw,2025,Journal Article,ACM Transactions on Software Engineering and Methodology,"Junda He
Christoph Treude
David Lo",10.1145/3712003,https://scispace.compdf/llm-based-multi-agent-systems-for-software-engineering-3nfzqoopnexw.pdf,"Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This paper explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this paper, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0. "
Deploying Foundation Model Powered Agent Services: A Survey,"- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey outlines multi-agent LLM frameworks and mentions software‑dev roles, but lacks empirical ensemble results, performance gains, or analysis of complementary strengths and diversity.",https://scispace.com/paper/deploying-foundation-model-powered-agent-services-a-survey-45ut1be4m67t,2024,Journal Article,"","Wenchao Xu
J. C. Chen
Peirong Zheng
Xianfeng Yi
Tianyi Tian
Weidong Zhu
Quan Wan
Haozhao Wang
Yimin Fan
Qinliang Su
Xiaofeng Shen",10.48550/arxiv.2412.13437,https://scispace.compdf/deploying-foundation-model-powered-agent-services-a-survey-45ut1be4m67t.pdf,"Foundation model (FM) powered agent services are regarded as a promising solution to develop intelligent and personalized applications for advancing toward Artificial General Intelligence (AGI). To achieve high reliability and scalability in deploying these agent services, it is essential to collaboratively optimize computational and communication resources, thereby ensuring effective resource allocation and seamless service delivery. In pursuit of this vision, this paper proposes a unified framework aimed at providing a comprehensive survey on deploying FM-based agent services across heterogeneous devices, with the emphasis on the integration of model and resource optimization to establish a robust infrastructure for these services. Particularly, this paper begins with exploring various low-level optimization strategies during inference and studies approaches that enhance system scalability, such as parallelism techniques and resource scaling methods. The paper then discusses several prominent FMs and investigates research efforts focused on inference acceleration, including techniques such as model compression and token reduction. Moreover, the paper also investigates critical components for constructing agent services and highlights notable intelligent applications. Finally, the paper presents potential research directions for developing real-time agent services with high Quality of Service (QoS). "
Prompt Engineering Through the Lens of Optimal Control,"- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses optimal‑control framing to model multi‑agent prompt engineering, but provides no empirical ensemble results, software‑engineering experiments, or analysis of diversity and scalability.",https://scispace.com/paper/prompt-engineering-through-the-lens-of-optimal-control-27qzluinpf,2023,Journal Article,arXiv.org,"Yifan Luo
Yiming Tang
Chengfeng Shen
Zhennan Zhou
Bin Dong",10.48550/arxiv.2310.14201,https://scispace.compdf/prompt-engineering-through-the-lens-of-optimal-control-27qzluinpf.pdf,"Prompt Engineering (PE) has emerged as a critical technique for guiding Large Language Models (LLMs) in solving intricate tasks. Its importance is highlighted by its potential to significantly enhance the efficiency and effectiveness of human-machine interaction. As tasks grow increasingly complex, recent advanced PE methods have extended beyond the limitations of single-round interactions to embrace multi-round interactions, which allows for a deeper and more nuanced engagement with LLMs. In this paper, we propose an optimal control framework tailored for multi-round interactions with LLMs. This framework provides a unified mathematical structure that not only systematizes the existing PE methods but also sets the stage for rigorous analytical improvements. Furthermore, we extend this framework to include PE via ensemble methods and multi-agent collaboration, thereby enlarging the scope of applicability. By adopting an optimal control perspective, we offer fresh insights into existing PE methods and highlight theoretical challenges that warrant future research. Besides, our work lays a foundation for the development of more effective and interpretable PE methods."
"LLM-Based Multi-Agent Systems for Software Engineering: Literature Review, Vision, and the Road Ahead","- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses vision for multi-agent LLM collaboration in software engineering, but provides no concrete system, experiments, or performance data; mainly a literature review.",https://scispace.com/paper/llm-based-multi-agent-systems-for-software-engineering-3nfzqoopnexw,2025,Journal Article,ACM Transactions on Software Engineering and Methodology,"Junda He
Christoph Treude
David Lo",10.1145/3712003,https://arxiv.org/pdf/2404.04834,"Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This paper explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this paper, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0. "
Reasoning based on symbolic and parametric knowledge bases: a survey,"- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses survey of multi-agent LLM collaboration concepts, but lacks concrete system, empirical ensemble gains, software‑engineering experiments, or diversity analyses.",https://scispace.com/paper/reasoning-based-on-symbolic-and-parametric-knowledge-bases-a-1wc51qkzkkhg,2025,Journal Article,"","M. Xu
Yang Ning
Yongqi Li
Jianhao Chen
Wen Jiang
Yao Xiao
Shen Zhou
Bailin Pan
Zhi-Fan Bao
Xin Miao
Hyun Kang
Ke Sun
Tieyun Qian",10.48550/arxiv.2501.01030,https://scispace.compdf/reasoning-based-on-symbolic-and-parametric-knowledge-bases-a-1wc51qkzkkhg.pdf,"Reasoning is fundamental to human intelligence, and critical for problem-solving, decision-making, and critical thinking. Reasoning refers to drawing new conclusions based on existing knowledge, which can support various applications like clinical diagnosis, basic education, and financial analysis. Though a good number of surveys have been proposed for reviewing reasoning-related methods, none of them has systematically investigated these methods from the viewpoint of their dependent knowledge base. Both the scenarios to which the knowledge bases are applied and their storage formats are significantly different. Hence, investigating reasoning methods from the knowledge base perspective helps us better understand the challenges and future directions. To fill this gap, this paper first classifies the knowledge base into symbolic and parametric ones. The former explicitly stores information in human-readable symbols, and the latter implicitly encodes knowledge within parameters. Then, we provide a comprehensive overview of reasoning methods using symbolic knowledge bases, parametric knowledge bases, and both of them. Finally, we identify the future direction toward enhancing reasoning capabilities to bridge the gap between human and machine intelligence. "
"Large language model agent: A survey on methodology, applications and challenges","- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey outlines multi-agent LLM concepts but lacks original experiments, performance data, or detailed analyses of diversity, software engineering tasks, or scalability.",https://scispace.com/paper/large-language-model-agent-a-survey-on-methodology-v2xrqrrlb0ml,2025,Journal Article,arXiv.org,"Junyu Luo
Weizhi Zhang
Ye Yuan
Yusheng Zhao
Junwei Yang
Yiyang Gu
Bohan Wu
Binqi Chen
Ziyue Qiao
Qingqing Long
Rongcheng Tu
Xiaoming Luo
Wei Ju
Zhiping Xiao
Yifan Wang
Mengxue Xiao
Chenwu Liu
Jingyang Yuan
Shichang Zhang
Yiqiao Jin
Fan Zhang
Xianhong Wu
Hanqing Zhao
Dacheng Tao
Philip S. Yu
Ming Zhang",10.48550/arxiv.2503.21460,https://arxiv.org/pdf/2503.21460?,""
Large language model-based agents for software engineering: A survey,"- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Survey describes multi-agent LLM concepts for software engineering but provides no original ensemble experiments, performance data, or theoretical analysis; thus only loosely matches the collaborative multi-agent criterion.",https://scispace.com/paper/large-language-model-based-agents-for-software-engineering-a-5edi77w6grl0,2024,Journal Article,"","Junwei Liu
Kaixin Wang
Yixuan Chen
Xin Peng
Zhenpeng Chen
Lingming Zhang
Yiling Lou",10.48550/arxiv.2409.02977,https://arxiv.org/pdf/2409.02977?,"The recent advance in Large Language Models (LLMs) has shaped a new paradigm of AI agents, i.e., LLM-based agents. Compared to standalone LLMs, LLM-based agents substantially extend the versatility and expertise of LLMs by enhancing LLMs with the capabilities of perceiving and utilizing external resources and tools. To date, LLM-based agents have been applied and shown remarkable effectiveness in Software Engineering (SE). The synergy between multiple agents and human interaction brings further promise in tackling complex real-world SE problems. In this work, we present a comprehensive and systematic survey on LLM-based agents for SE. We collect 106 papers and categorize them from two perspectives, i.e., the SE and agent perspectives. In addition, we discuss open challenges and future directions in this critical domain. The repository of this survey is at https://github.com/FudanSELab/Agent4SE-Paper-List. "
